회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
(주)티엘비,356860,2012/12,,,,,,
(주)티엘비,356860,2013/12,,,,,,
(주)티엘비,356860,2014/12,,,,,,
(주)티엘비,356860,2015/12,,,,,,
(주)티엘비,356860,2016/12,,,,,,
(주)티엘비,356860,2017/12,,,,,,
(주)티엘비,356860,2018/12,,,,,,
(주)티엘비,356860,2019/12,,,,,,
(주)티엘비,356860,2020/12,23903,11819,15157,23277,11751,14921
(주)티엘비,356860,2021/12,23066,12407,13380,22424,12570,13434
(주)티엘비,356860,2022/12,46935,30548,38464,46361,31010,38834
(주)티엘아이,062860,2009/12,,,,30876,17318,12234
(주)티엘아이,062860,2010/12,28385,12218,11356,28254,13573,12403
(주)티엘아이,062860,2011/12,24281,-1575,-317,11176,-1971,-7122
(주)티엘아이,062860,2012/12,27409,6721,11519,17643,-3587,6435
(주)티엘아이,062860,2013/12,16497,-10888,-4971,20577,2016,4323
(주)티엘아이,062860,2014/12,31458,-1445,7082,27235,4490,7674
(주)티엘아이,062860,2015/12,27578,-2662,2870,24663,3659,6155
(주)티엘아이,062860,2016/12,22416,-476,-1034,18146,803,-2085
(주)티엘아이,062860,2017/12,17611,-3596,-3969,14301,-13738,-4439
(주)티엘아이,062860,2018/12,2698,-20672,-18996,162,-20718,-18707
(주)티엘아이,062860,2019/12,10928,1087,253,8184,2066,1465
(주)티엘아이,062860,2020/12,9061,-7344,-7863,7479,-4133,-4586
(주)티엘아이,062860,2021/12,9015,-4771,-6460,7751,-1620,-2816
(주)티엘아이,062860,2022/12,4449,-8539,-6587,4835,-5708,-6726
(주)티엠,076090,2009/12,,,,34,-21765,-3608
(주)티움바이오,321550,2018/12,,,,1129,-13752,-5241
(주)티움바이오,321550,2019/12,,,,1113,-7091,-8020
(주)티움바이오,321550,2020/12,1049,-12119,-13303,1049,-12119,-11247
(주)티움바이오,321550,2021/12,57,-32253,-32696,0,-31590,-20139
(주)티움바이오,321550,2022/12,9118,-31402,-25640,8013,-30253,-15025
(주)티케이케미칼,104480,2009/12,,,,80028,25633,50225
(주)티케이케미칼,104480,2010/12,111157,26156,71360,111157,26156,71360
(주)티케이케미칼,104480,2011/12,66918,38165,22260,70247,16633,26977
(주)티케이케미칼,104480,2012/12,,,,22535,-28503,-13689
(주)티케이케미칼,104480,2013/12,,,,28590,11632,322
(주)티케이케미칼,104480,2014/12,,,,35093,11134,4307
(주)티케이케미칼,104480,2015/12,,,,36398,12221,9030
(주)티케이케미칼,104480,2016/12,,,,33289,7740,6885
(주)티케이케미칼,104480,2017/12,,,,40397,20210,9479
(주)티케이케미칼,104480,2018/12,,,,78229,28284,54544
(주)티케이케미칼,104480,2019/12,37219,9492,9636,37061,9492,10232
(주)티케이케미칼,104480,2020/12,10281,-1355,-20797,10452,-1355,-19496
(주)티케이케미칼,104480,2021/12,93383,350833,66516,92266,350833,66802
(주)티케이케미칼,104480,2022/12,,,,31296,275231,481
(주)티티씨디펜스,309900,2017/12,,,,,,
(주)티티씨디펜스,309900,2018/12,,,,,,
(주)티티씨디펜스,309900,2019/12,,,,,,
(주)티티씨디펜스,309900,2020/12,,,,,,
(주)티티씨디펜스,309900,2021/12,,,,,,
(주)티플랙스,081150,2009/12,,,,8016,4066,5882
(주)티플랙스,081150,2010/12,9686,4257,7247,9686,4257,7247
(주)티플랙스,081150,2011/12,12052,4578,8963,11915,4511,8889
(주)티플랙스,081150,2012/12,8357,2655,5157,7386,2339,4803
(주)티플랙스,081150,2013/12,7743,639,4086,7027,587,4075
(주)티플랙스,081150,2014/12,9307,1625,4448,8211,688,4439
(주)티플랙스,081150,2015/12,8489,782,2907,7609,1546,4167
(주)티플랙스,081150,2016/12,,,,8720,1378,3772
(주)티플랙스,081150,2017/12,,,,8838,2859,3827
(주)티플랙스,081150,2018/12,,,,8721,2106,3511
(주)티플랙스,081150,2019/12,,,,9165,2220,3941
(주)티플랙스,081150,2020/12,,,,9722,3794,4783
(주)티플랙스,081150,2021/12,,,,23031,10432,16821
(주)티플랙스,081150,2022/12,,,,29639,15648,21295
(주)티피씨,130740,2009/12,,,,5907,3738,2451
(주)티피씨,130740,2010/12,,,,8349,3508,4344
(주)티피씨,130740,2011/12,,,,7698,3014,3745
(주)티피씨,130740,2012/12,,,,6917,3719,2664
(주)티피씨,130740,2013/12,,,,5676,1533,1585
(주)티피씨,130740,2014/12,,,,6696,3171,2015
(주)티피씨,130740,2015/12,,,,8133,3969,3249
(주)티피씨,130740,2016/12,9279,4734,3855,9062,4631,3883
(주)티피씨,130740,2017/12,7072,1511,1301,6678,1763,1553
(주)티피씨,130740,2018/12,14199,2270,1121,6631,505,1257
(주)티피씨,130740,2019/12,15973,-2856,536,6012,618,1469
(주)티피씨,130740,2020/12,16143,1960,795,3553,414,-141
(주)티피씨,130740,2021/12,15357,-2326,477,6206,450,2137
(주)티피씨,130740,2022/12,12938,2216,-1609,5318,-745,805
(주)티피씨메카트로닉스,048770,2009/06,,,,6258,-1737,-630
(주)티피씨메카트로닉스,048770,2010/06,,,,11916,3463,4250
(주)티피씨메카트로닉스,048770,2011/06,24097,7202,9413,18461,6428,8401
(주)티피씨메카트로닉스,048770,2012/06,19650,1115,2731,14832,2546,3274
(주)티피씨메카트로닉스,048770,2013/06,18424,1975,2686,13982,2296,2998
(주)티피씨메카트로닉스,048770,2014/12,17564,2429,951,13414,1562,733
(주)티피씨메카트로닉스,048770,2015/12,18752,1393,1673,14254,736,1376
(주)티피씨메카트로닉스,048770,2016/12,14463,-4531,-1950,10080,-6639,-2941
(주)티피씨메카트로닉스,048770,2017/12,20895,4092,5419,16907,3393,4584
(주)티피씨메카트로닉스,048770,2018/12,18772,4147,3151,15162,3299,2549
(주)티피씨메카트로닉스,048770,2019/12,16231,-4060,174,13194,-2457,41
(주)티피씨메카트로닉스,048770,2020/12,17746,4137,1950,14456,3826,1852
(주)티피씨메카트로닉스,048770,2021/12,17486,2046,2107,14021,1606,1486
(주)티피씨메카트로닉스,048770,2022/12,16827,295,909,12820,-252,230
(주)파나진,046210,2009/12,504,-13423,-6392,1641,-13423,-4661
(주)파나진,046210,2010/12,937,-4041,-3253,2541,-4111,-1490
(주)파나진,046210,2011/12,2651,-1592,-323,4412,-1427,534
(주)파나진,046210,2012/12,,,,787,-7342,-4260
(주)파나진,046210,2013/12,,,,2427,-4765,-3556
(주)파나진,046210,2014/12,,,,2890,-2195,-943
(주)파나진,046210,2015/12,,,,4072,-630,157
(주)파나진,046210,2016/12,,,,4429,-1558,-749
(주)파나진,046210,2017/12,,,,4321,-6549,-2647
(주)파나진,046210,2018/12,,,,4407,-4119,-1341
(주)파나진,046210,2019/12,,,,5102,3505,-608
(주)파나진,046210,2020/12,,,,10883,4916,5149
(주)파나진,046210,2021/12,,,,10625,4967,4165
(주)파나진,046210,2022/12,,,,9633,2240,1579
(주)파라다이스,034230,2009/12,127476,34629,38899,58295,31288,28371
(주)파라다이스,034230,2010/12,72517,38003,44357,62877,36022,42354
(주)파라다이스,034230,2011/12,98794,32513,55528,89751,23349,50546
(주)파라다이스,034230,2012/12,135600,79806,89771,97108,58294,63096
(주)파라다이스,034230,2013/12,188802,107720,134446,143801,85209,106234
(주)파라다이스,034230,2014/12,144072,105826,79048,101989,79857,50713
(주)파라다이스,034230,2015/12,122615,71832,58322,84793,61961,34337
(주)파라다이스,034230,2016/12,138436,57622,65786,105630,48592,54457
(주)파라다이스,034230,2017/12,70322,-39853,-29952,40325,7303,-2395
(주)파라다이스,034230,2018/12,78638,-44147,2408,54316,8079,15438
(주)파라다이스,034230,2019/12,139540,6730,51868,55621,21383,18733
(주)파라다이스,034230,2020/12,-23153,-166876,-86151,15172,-96115,-18569
(주)파라다이스,034230,2021/12,-199,-78564,-55246,9211,-120637,-18720
(주)파라다이스,034230,2022/12,71581,15811,10413,12465,26155,-19865
(주)파라텍,033540,2009/12,,,,4605,1513,1215
(주)파라텍,033540,2010/12,7935,3272,3856,6918,3008,3176
(주)파라텍,033540,2011/12,11824,5271,6883,10597,4989,6285
(주)파라텍,033540,2012/12,9030,583,765,7477,154,97
(주)파라텍,033540,2013/12,12781,4600,6045,10854,4036,5067
(주)파라텍,033540,2014/12,13146,5556,7032,11407,5061,6055
(주)파라텍,033540,2015/12,12370,2784,4559,12003,3559,4560
(주)파라텍,033540,2016/12,16935,3425,5470,16693,3759,5671
(주)파라텍,033540,2017/12,21435,12141,9590,21036,12190,9583
(주)파라텍,033540,2018/12,11272,242,-139,10985,385,-107
(주)파라텍,033540,2019/12,-25614,-29633,-37047,-25816,-29253,-36733
(주)파라텍,033540,2020/12,16752,8388,4027,16568,8918,4587
(주)파라텍,033540,2021/12,11533,611,-463,11637,1812,640
(주)파라텍,033540,2022/12,12265,-5524,-1806,14409,-4636,1997
(주)파루,043200,2009/12,,,,8454,1540,2442
(주)파루,043200,2010/12,-1889,-14800,-13501,-2274,-14911,-13699
(주)파루,043200,2011/12,-2566,-17257,-15533,-2957,-17367,-15733
(주)파루,043200,2012/12,4490,-6210,-3851,4094,-6302,-4081
(주)파루,043200,2013/12,7996,-2629,1123,7562,-2544,846
(주)파루,043200,2014/12,17840,189,3799,17502,697,3621
(주)파루,043200,2015/12,42125,9720,9822,41535,6660,9761
(주)파루,043200,2016/12,36285,3255,5019,35954,5396,8176
(주)파루,043200,2017/12,-1535,-27921,-23083,485,-21366,-16968
(주)파루,043200,2018/12,-8172,-25964,-25570,-8302,-27263,-24157
(주)파루,043200,2019/12,11939,216,158,11679,131,1000
(주)파루,043200,2020/12,-930,-24051,-13822,-1306,-22939,-13833
(주)파루,043200,2021/12,11160,-3930,-3459,10713,-1958,-2024
(주)파루,043200,2022/12,5599,-4634,-2333,5880,-3645,330
(주)파마리서치,214450,2012/12,,,,,,
(주)파마리서치,214450,2013/12,,,,12402,5662,7210
(주)파마리서치,214450,2014/12,,,,18210,8838,11414
(주)파마리서치,214450,2015/12,,,,25768,12878,16094
(주)파마리서치,214450,2016/12,30837,13827,14105,30650,13909,14408
(주)파마리서치,214450,2017/12,36065,12517,14844,35680,12956,16586
(주)파마리서치,214450,2018/12,38217,11265,8704,37214,14408,17417
(주)파마리서치,214450,2019/12,50106,14851,19062,46102,17106,23406
(주)파마리서치,214450,2020/12,72896,32452,33426,66984,33868,36493
(주)파마리서치,214450,2021/12,108333,46824,52489,98041,49424,52838
(주)파마리서치,214450,2022/12,141513,43434,65916,126995,40474,64821
(주)파멥신,208340,2012/12,,,,,,
(주)파멥신,208340,2013/12,,,,,,
(주)파멥신,208340,2014/12,,,,1837,-3237,-1668
(주)파멥신,208340,2015/12,,,,676,-3248,-3431
(주)파멥신,208340,2018/12,0,-6976,-6914,0,-6976,-6914
(주)파멥신,208340,2019/12,0,-10158,-10104,0,-9690,-9636
(주)파멥신,208340,2020/12,60,-30678,-25507,60,-28148,-23216
(주)파멥신,208340,2021/12,68,-44033,-38223,68,-44726,-32530
(주)파멥신,208340,2022/12,207,-30548,-23290,207,-32002,-19496
(주)파버나인,177830,2009/12,,,,,,
(주)파버나인,177830,2010/12,,,,,,
(주)파버나인,177830,2011/12,,,,,,
(주)파버나인,177830,2012/12,,,,7679,2910,4602
(주)파버나인,177830,2013/12,,,,13747,6659,9364
(주)파버나인,177830,2014/12,,,,10567,4771,5251
(주)파버나인,177830,2015/12,1075,-5340,-4627,1075,-5338,-4626
(주)파버나인,177830,2016/12,9640,3502,3297,9760,4573,3683
(주)파버나인,177830,2017/12,11795,720,3148,10482,1507,3121
(주)파버나인,177830,2018/12,14892,4730,5716,10757,1199,935
(주)파버나인,177830,2019/12,6481,-12584,-4924,5181,-11111,-4660
(주)파버나인,177830,2020/12,21428,4339,8004,12292,494,3185
(주)파버나인,177830,2021/12,16408,6943,5882,8928,3412,3104
(주)파버나인,177830,2022/12,22196,7289,11153,9105,731,1787
(주)파세코,037070,2009/12,,,,22747,8863,8618
(주)파세코,037070,2010/12,,,,18734,2103,3186
(주)파세코,037070,2011/12,,,,16532,1490,3850
(주)파세코,037070,2012/12,,,,18926,4079,5060
(주)파세코,037070,2013/12,,,,26824,7500,10327
(주)파세코,037070,2014/12,,,,26032,5997,8349
(주)파세코,037070,2015/12,,,,25156,5885,7462
(주)파세코,037070,2016/12,,,,21835,2845,2955
(주)파세코,037070,2017/12,,,,24050,3672,3932
