회사명,거래소코드,회계년도,기업가치(EV)(IFRS),EBITDA(IFRS),EBITDA/매출액(IFRS),EV/EBITDA(IFRS),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결),투자활동으로 인한 현금흐름(*)(요약)(IFRS연결),재무활동으로 인한 현금흐름(*)(요약)(IFRS연결),현금및현금성자산의 증가(요약)(IFRS연결)
(주)디에스앤엘,141020,2011/12,9165.15,4920.48,9.94,1.86,0,0,0,0,0,0,0,0,,,,
(주)디에스앤엘,141020,2012/12,8160.97,5343.48,10.52,1.53,0,0,0,0,0,0,0,0,,,,
(주)디에스앤엘,141020,2013/12,27140.16,-4585.84,-28.08,0,0,0,3.24,1.35,0,0,2.25,0.94,-3142,-1729,4401,-471
(주)디에스앤엘,141020,2014/12,136186.25,-5100.73,-41.49,0,0,0,10.13,2.37,0,0,17.32,4.04,-4905,-8015,15237,2337
(주)디에스앤엘,141020,2015/12,137860.24,-7306.2,-40.03,0,0,0,27.14,8.08,683.04,203.36,16.76,4.99,-285,3676,148,3538
(주)디에스앤엘,141020,2016/12,76243.09,-969.7,-1.94,0,0,0,25.41,9.15,0,0,3.19,1.15,-10427,-19631,22893,-7166
(주)디에스앤엘,141020,2017/12,58335.4,2561.91,5.51,22.77,33.73,9.9,2.62,0.77,0,0,1.71,0.5,-10683,11238,7890,8446
(주)디에스앤엘,141020,2018/12,138186.98,-4291.52,-38.71,0,0,0,4.74,1.91,0,0,14.21,5.74,-27327,-7916,42486,7243
(주)디에스앤엘,141020,2019/12,72396.53,-7197.51,-821.99,0,0,0,0,0,0,0,296.18,52.82,-8359,-27899,21533,-14724
(주)디에스앤엘,141020,2020/12,27623.64,-2447.22,0,0,0,0,0,0,64.25,12.41,0,0,-25497,10026,15019,-452
(주)디에스앤엘,141020,2021/12,16460.1,-4945.72,-162.54,0,29.93,29.93,11.94,11.94,0,0,6.19,6.19,,,,
(주)디에스케이,109740,2011/12,16898.99,5671.62,15.14,2.98,6.22,2.46,1.09,0.43,0,0,0.8,0.32,-4752,-131,-761,-6092
(주)디에스케이,109740,2012/12,15078.62,26.92,0.14,560.13,0,0,1.17,0.54,128.6,58.64,1.63,0.74,135,-177,-962,-1277
(주)디에스케이,109740,2013/12,18623.13,2765.98,8.83,6.73,13.98,6.19,1.28,0.57,3.29,1.46,1.2,0.53,11477,-6444,-1666,3367
(주)디에스케이,109740,2014/12,8983.76,3294.34,9.49,2.73,13.51,6.52,1.01,0.49,5.97,2.88,0.91,0.44,5643,-1231,-781,3694
(주)디에스케이,109740,2015/12,48516.35,10467.25,18.71,4.64,10.14,2.08,2.28,0.47,185.11,37.96,1.61,0.33,1045,-1056,428,416
(주)디에스케이,109740,2016/12,249709.81,7550.85,16.24,33.07,45.21,5.89,6.58,0.86,52.49,6.83,6.99,0.91,2227,-28221,53837,28519
(주)디에스케이,109740,2017/12,180182.14,16900.81,16.48,10.66,0,0,8.47,1.95,75.47,17.36,6.18,1.42,11022,-7316,33354,25098
(주)디에스케이,109740,2018/12,107447.33,25348.76,21.58,4.24,13.14,6.08,2.65,1.23,20.43,9.44,2.25,1.04,10930,-18195,4091,-3173
(주)디에스케이,109740,2019/12,191208.34,12498.21,16.44,15.3,31.65,13.31,2.92,1.23,0,0,4.2,1.77,-5219,-40602,9245,-36452
(주)디에스케이,109740,2020/12,146298.8,-3412.96,-10.64,0,0,0,2.04,0.88,14.73,6.35,6.47,2.79,6025,-23433,5217,-12643
(주)디에스케이,109740,2021/12,185094.19,4478.36,9.14,41.33,25.93,13.76,1.54,0.82,55.72,29.57,4.86,2.58,-3538,10595,26038,33156
(주)디에이치패션,045260,2011/12,45988.3,-232.42,-7.17,0,0,0,2.12,0.52,333.2,82.32,20.66,5.1,132,92,1636,1867
(주)디에이테크놀로지,196490,2011/12,,,,,,,,,,,,,,,,
(주)디에이테크놀로지,196490,2012/12,,,,,,,,,,,,,,,,
(주)디에이테크놀로지,196490,2013/12,3592.73,3257.07,11.28,1.1,0,0,0,0,0,0,0,0,,,,
(주)디에이테크놀로지,196490,2014/12,12356.49,5458.25,13.55,2.26,12.13,6.49,1.32,0.7,5.27,2.82,0.85,0.45,6427,-1201,8743,14017
(주)디에이테크놀로지,196490,2015/12,68389.57,3750.67,6.25,18.23,23.1,7.96,2.74,0.95,39.59,13.65,1.27,0.44,1951,-13519,3104,-8442
(주)디에이테크놀로지,196490,2016/12,93378.46,3748,5.02,24.91,22.62,11.42,2.9,1.46,0,0,1.25,0.63,-9130,-6671,20967,5327
(주)디에이테크놀로지,196490,2017/12,100117.58,5517.67,5.5,18.14,142.08,81.6,2.8,1.61,0,0,1.11,0.64,-2401,-12441,8037,-6897
(주)디에이테크놀로지,196490,2018/12,200935.64,2701.2,2.96,74.39,0,0,19.4,2.25,1346.1,155.94,15.73,1.82,785,-57330,89805,33225
(주)디에이테크놀로지,196490,2019/12,112647.41,2613.29,2.43,43.11,0,0,3.62,1.23,12.33,4.18,2.09,0.71,21437,-26831,-16986,-22508
(주)디에이테크놀로지,196490,2020/12,165750.54,-10549.09,-31.61,0,0,0,5.47,0.41,0,0,15.34,1.14,-21327,-23742,37865,-7327
(주)디에이테크놀로지,196490,2021/12,194873.31,-9456.65,-22.06,0,0,0,2.67,1.42,0,0,5.57,2.96,-9473,-18225,30501,3020
(주)디에이피,066900,2011/12,142183.05,27314.95,12.86,5.21,28.9,12.62,1.42,0.62,4.03,1.76,0.36,0.16,,,,
(주)디에이피,066900,2012/12,216007.21,50748.37,16.39,4.26,7.49,2.39,2.33,0.74,2.43,0.78,0.51,0.16,,,,
(주)디에이피,066900,2013/12,216105.48,54100.58,17.77,3.99,12.86,5.33,3.19,1.32,7.1,2.94,0.87,0.36,,,,
(주)디에이피,066900,2014/12,237110.64,36628.38,16.9,6.47,0,0,1.99,1.06,7.76,4.11,0.73,0.39,,,,
(주)디에이피,066900,2015/12,196500,41368.5,16.15,4.75,17.06,8.81,1.5,0.77,1.78,0.92,0.51,0.26,,,,
(주)디에이피,066900,2016/12,190316.58,32622.25,13.16,5.83,52.58,31.46,1.44,0.86,7.76,4.64,0.52,0.31,,,,
(주)디에이피,066900,2017/12,135758.42,32175.21,10.8,4.22,23.27,12.24,1.29,0.68,3.45,1.82,0.41,0.22,,,,
(주)디에이피,066900,2018/12,110968.66,32057.99,10.54,3.46,14.38,5.41,1.05,0.4,3.09,1.16,0.36,0.13,,,,
(주)디에이피,066900,2019/12,137458.82,20130.19,7.44,6.83,91.21,55.71,0.91,0.55,6.3,3.85,0.34,0.21,,,,
(주)디에이피,066900,2020/12,137299,24141.96,8.01,5.69,22.65,8.39,1.09,0.4,5.5,2.04,0.38,0.14,,,,
(주)디에이피,066900,2021/12,127795.85,20127.35,6.54,6.35,14.92,8.74,1.07,0.63,6.66,3.9,0.4,0.23,,,,
(주)디엔에이링크,127120,2011/12,71414.24,2016.93,22.04,35.41,46.05,36.74,5.84,4.66,0,0,7.33,5.85,,,,
(주)디엔에이링크,127120,2012/12,62463.75,1705.82,16.99,36.62,464.64,146.95,7.09,2.24,0,0,12.5,3.95,,,,
(주)디엔에이링크,127120,2013/12,50241.85,-4406.2,-66.1,0,0,0,8.23,3.65,0,0,13.35,5.91,,,,
(주)디엔에이링크,127120,2014/12,77895.52,-1673.93,-19.17,0,0,0,14.69,6.48,0,0,10.37,4.57,,,,
(주)디엔에이링크,127120,2015/12,93063.28,-3996.39,-42.99,0,0,0,14.13,5.82,0,0,16.6,6.84,-3729,-13131,20873,3970
(주)디엔에이링크,127120,2016/12,61692.96,-2982.58,-28.67,0,0,0,0,0,0,0,10.17,3.21,-3770,-762,1573,-3011
(주)디엔에이링크,127120,2017/12,57269.54,3221.29,22.72,17.78,39.16,19.19,2.59,1.27,0,0,3.76,1.84,-2490,6155,-1573,2075
(주)디엔에이링크,127120,2018/12,44934.01,-1112.81,-9.2,0,0,0,6.56,2.38,0,0,8.84,3.21,-1602,-3514,11877,6786
(주)디엔에이링크,127120,2019/12,46545.3,-2859.03,-21.22,0,0,0,8.85,3.98,0,0,4.63,2.08,-1299,-4153,32,-5421
(주)디엔에이링크,127120,2020/12,124440.9,-4260.56,-30.84,0,0,0,12.31,0.79,379.62,24.26,32.32,2.07,849,1559,28238,30549
(주)디엔에이링크,127120,2021/12,74696.5,-1736.92,-8.62,0,0,0,5.37,1.64,0,0,7.88,2.4,-6429,-23077,-1688,-31076
(주)디엔에프,092070,2011/12,59831.63,5678.79,22.42,10.54,40.33,15.31,3,1.14,30.75,11.67,2.96,1.12,,,,
(주)디엔에프,092070,2012/12,155512.28,4126.61,15.19,37.69,283.86,78.11,5.07,1.4,169.34,46.6,4.9,1.35,,,,
(주)디엔에프,092070,2013/12,133499.32,-4923.57,-23.89,0,0,0,8.93,5.07,0,0,6.23,3.53,,,,
(주)디엔에프,092070,2014/12,234690.72,19269.28,31.27,12.18,24.88,9.56,6.32,2.43,16.11,6.19,4.1,1.58,,,,
(주)디엔에프,092070,2015/12,173016.76,24338,34.04,7.11,18.53,8.04,5.47,2.37,18.35,7.96,4.48,1.94,,,,
(주)디엔에프,092070,2016/12,186958.28,17459.23,29.99,10.71,19.34,10.52,2.87,1.56,15.84,8.62,3.47,1.89,,,,
(주)디엔에프,092070,2017/12,160532.25,19240.64,25.87,8.34,16.8,10.04,2.86,1.71,10.67,6.38,2.99,1.79,,,,
(주)디엔에프,092070,2018/12,93040.78,18741.12,25.24,4.96,11.55,5.57,1.86,0.9,20.08,9.68,2.2,1.06,,,,
(주)디엔에프,092070,2019/12,114782.18,10035.05,17.06,11.44,53.3,32.32,1.32,0.8,30.28,18.36,2.02,1.23,,,,
(주)디엔에프,092070,2020/12,223704.92,17812.34,21.42,12.56,14.96,3.3,2.11,0.47,13.85,3.05,2.85,0.63,15384,2351,-4894,12854
(주)디엔에프,092070,2021/12,262923.98,15612.23,17.94,16.84,32.75,17.95,2.49,1.36,45.23,24.79,4.04,2.21,9384,-28134,15787,-2925
(주)디엠에스,068790,2011/12,262485.27,27466.11,12.1,9.56,55.66,14.75,1.86,0.49,0,0,1.14,0.3,-58620,-40276,92937,-5557
(주)디엠에스,068790,2012/12,158950.27,-5164.5,-5.56,0,0,0,1.52,0.6,2.12,0.85,1.4,0.56,61909,-19525,-53826,-11587
(주)디엠에스,068790,2013/12,158114.46,19804.97,14.4,7.98,85.54,44.9,1.04,0.55,0,0,0.7,0.37,2166,-11154,6027,-2978
(주)디엠에스,068790,2014/12,150676.23,3902.73,3.75,38.61,0,0,1.03,0.64,0,0,0.66,0.41,-883,-1769,1630,-1181
(주)디엠에스,068790,2015/12,215790.67,34623.81,18.36,6.23,7.64,2.3,1.55,0.47,7.14,2.15,0.85,0.26,23543,-214,-28458,-5130
(주)디엠에스,068790,2016/12,271184.31,17483.1,7.04,15.51,13.21,6.9,1.94,1.01,13.89,7.26,0.97,0.5,11705,-3110,-13721,-5127
(주)디엠에스,068790,2017/12,224905.49,23130.63,8.7,9.72,37.81,19.72,2.09,1.09,45.31,23.63,1.03,0.54,14705,-15310,13987,13370
(주)디엠에스,068790,2018/12,205326.74,35911.91,12.23,5.72,10.24,5.04,1.27,0.62,0,0,0.63,0.31,-22711,-3838,22775,-3635
(주)디엠에스,068790,2019/12,204307.59,19339.98,10.01,10.56,12.18,7.31,1,0.6,5.54,3.33,0.79,0.47,19679,3285,-28509,-1695
(주)디엠에스,068790,2020/12,242232.13,30847.92,13.8,7.85,8.24,1.49,1.45,0.26,4.77,0.86,1.34,0.24,60864,-35711,-6547,33875
(주)디엠에스,068790,2021/12,157749.85,29391.71,14.3,5.37,7.72,4.68,1,0.61,12.15,7.37,1.14,0.69,24810,18030,-36254,8491
(주)디오,039840,2011/12,117497.87,10438.95,20.82,11.26,295.76,152.52,3.19,1.65,46.12,23.78,2.88,1.48,3409,3766,-6821,134
(주)디오,039840,2012/12,160287.39,5906.49,13.85,27.14,0,0,6.08,1.95,32.97,10.54,5.95,1.9,6898,-4382,-3,2753
(주)디오,039840,2013/12,152236.76,1606.46,2.76,94.77,0,0,4.41,2.46,0,0,2.85,1.59,-4101,-1215,2589,-2865
(주)디오,039840,2014/12,142317.56,8724.34,14.97,16.31,0,0,2.7,1.74,0,0,1.98,1.28,-317,-1606,2769,639
(주)디오,039840,2015/12,468965.49,16519.84,27.31,28.39,84.91,19.52,5.81,1.34,30.69,7.06,7.43,1.71,14120,-453,-13194,161
(주)디오,039840,2016/12,605165.74,26360.77,34.43,22.96,45.75,23.1,8.63,4.36,83.26,42.05,11.97,6.04,11490,-9009,2356,4794
(주)디오,039840,2017/12,558817.15,29410.67,37.67,19,43.51,27.8,5.42,3.46,202.93,129.63,8.37,5.34,5780,-15788,11291,1378
(주)디오,039840,2018/12,473291.12,5745.57,8.05,82.37,268.97,144.72,5.92,3.19,0,0,9.64,5.19,12177,-20440,20317,11949
(주)디오,039840,2019/12,707940.73,32973.84,37.59,21.47,64.82,33.52,5.6,2.9,86.02,44.49,8.5,4.4,9631,-43817,24896,-8791
(주)디오,039840,2020/12,542310.47,41788.15,54.27,12.98,66.51,26.76,4.42,1.78,23.36,9.4,8.47,3.41,19084,-25693,44289,36997
(주)디오,039840,2021/12,644972.59,34465.57,33.57,18.71,34.68,19.45,5.06,2.84,165.03,92.57,8.45,4.74,6253,-12455,-12645,-17584
(주)디와이디,219550,2015/12,,,,,,,,,,,,,,,,
(주)디와이디,219550,2016/12,,,,,,,,,,,,,,,,
(주)디와이디,219550,2017/12,91072.49,10785.19,16.93,8.44,31.89,15.6,7.22,3.53,36.77,17.99,3.22,1.58,,,,
(주)디와이디,219550,2018/12,79715.77,5380.62,9.94,14.82,47.67,21.03,6.5,2.87,127.79,56.37,3.52,1.55,,,,
(주)디와이디,219550,2019/12,69811.52,-1324.81,-2.75,0,0,0,3.66,1.29,0,0,2.24,0.79,-4877,-17925,18017,-4786
(주)디와이디,219550,2020/12,87321.92,-8015.66,-26.38,0,0,0,7.53,1.54,2155.79,440.79,4.28,0.88,2,15459,-12966,2494
(주)디와이디,219550,2021/12,43765.49,-9131.05,-65,0,0,0,24.6,2.09,0,0,5.44,0.46,,,,
(주)디이엔티,079810,2011/12,8721.21,-159.06,-0.35,0,0,0,1.6,0.58,0,0,0.87,0.31,,,,
(주)디이엔티,079810,2012/12,8259.52,708.91,2.33,11.65,29.29,13.4,1.15,0.53,5.96,2.73,0.97,0.44,,,,
(주)디이엔티,079810,2013/12,9733.3,187.6,0.46,51.88,0,0,1.16,0.55,231.93,110.69,0.67,0.32,,,,
(주)디이엔티,079810,2014/12,9634.89,-2173.87,-8.68,0,0,0,1.1,0.65,0,0,0.94,0.55,-601,-1010,-30,-1626
(주)디이엔티,079810,2015/12,30820.64,3374.74,7.05,9.13,8.77,3.96,1.41,0.64,37.04,16.72,0.68,0.31,792,-5855,6450,1405
(주)디이엔티,079810,2016/12,95696.34,-5702.07,-14.77,0,0,0,4.93,1.43,0,0,2.17,0.63,-16067,-2422,14453,-3989
(주)디이엔티,079810,2017/12,58659.29,3163.49,1.79,18.54,33.69,12.02,3.71,1.32,14.47,5.16,0.53,0.19,7063,-13423,13667,7267
(주)디이엔티,079810,2018/12,48109.67,-10666.91,-14.25,0,0,0,3.09,0.97,0,0,0.67,0.21,-11462,1426,2590,-7471
(주)디이엔티,079810,2019/12,61719.89,-4800.27,-16.3,0,0,0,2.38,1.02,0,0,1.37,0.59,-1081,5697,-6703,-2079
(주)디이엔티,079810,2020/12,128557.4,-4868.51,-21.35,0,0,0,6.13,0.95,0,0,6.74,1.05,-3979,335,14059,10379
(주)디이엔티,079810,2021/12,75904.75,2162.86,5.15,35.09,185.74,47.66,7.21,1.85,0,0,4.41,1.13,-4620,270,-225,-4534
(주)디지아이,043360,2011/12,17410.33,-107.23,-0.4,0,208.69,98.22,0.64,0.3,15.22,7.17,1.2,0.56,,,,
(주)디지아이,043360,2012/12,21870.66,726.49,2.36,30.1,44.16,19.75,0.75,0.34,45.14,20.18,1.24,0.56,,,,
(주)디지아이,043360,2013/12,25410.11,-1997.14,-8.14,0,0,0,0.81,0.4,0,0,1.64,0.81,,,,
(주)디지아이,043360,2014/12,22882.11,780.39,3.05,29.32,18.98,12.8,0.63,0.42,0,0,1.25,0.84,-605,761,-469,-313
(주)디지아이,043360,2015/12,29822.67,-1818.25,-8.25,0,0,0,0.67,0.41,0,0,1.53,0.93,,,,
(주)디지아이,043360,2016/12,43836.34,-1127.12,-5.94,0,0,0,1.27,0.57,6137.07,2736.19,3.2,1.42,,,,
(주)디지아이,043360,2017/12,28913.62,1082.61,4.37,26.71,103.81,48.08,1.18,0.54,42.47,19.67,2.27,1.05,,,,
(주)디지아이,043360,2018/12,22533.93,-950.15,-4.51,0,0,0,0.79,0.44,160.54,90.48,1.75,0.98,,,,
(주)디지아이,043360,2019/12,24360.89,-2759.87,-17.96,0,0,0,0.78,0.47,0,0,2.28,1.37,,,,
(주)디지아이,043360,2020/12,15051.19,1000.85,6.47,15.04,38.04,14.35,0.57,0.22,120.15,45.32,1.68,0.63,,,,
(주)디지아이,043360,2021/12,16135.33,-870.19,-5.96,0,0,0,1.48,0.49,309.45,103.15,4.53,1.51,,,,
(주)디지캡,197140,2012/12,,,,,,,,,,,,,,,,
(주)디지캡,197140,2013/12,,,,,,,,,,,,,,,,
(주)디지캡,197140,2014/12,-8609.82,1051.6,10.83,-8.19,0,0,0,0,0,0,0,0,,,,
(주)디지캡,197140,2015/12,-2829.84,1405.83,12.77,-2.01,0,0,0,0,0,0,0,0,,,,
(주)디지캡,197140,2016/12,757.67,839.03,7.49,0.9,0,0,0,0,0,0,0,0,,,,
(주)디지캡,197140,2017/12,5020.42,3093.15,18.96,1.62,0,0,0,0,0,0,0,0,,,,
(주)디지캡,197140,2018/12,30613.49,2489.38,13.81,12.3,80.22,19.92,3.94,0.98,31.16,7.74,5.04,1.25,,,,
(주)디지캡,197140,2019/12,36631.33,2350.61,12.19,15.58,38.6,20.48,1.7,0.9,16.33,8.67,2.29,1.21,2207,-5822,8171,4543
(주)디지캡,197140,2020/12,39605.22,1966.95,12.55,20.14,394.21,145.76,1.45,0.54,24.41,9.03,2.81,1.04,2646,-452,-2457,-367
(주)디지캡,197140,2021/12,33001.91,1905.92,11.61,17.32,0,0,2.5,0.85,47.52,16.15,6.29,2.14,3466,2011,7933,13415
(주)디지털대성,068930,2011/12,48562.94,3261.61,6.53,14.89,24.4,11.82,1.37,0.66,14.37,6.96,1.17,0.57,,,,
(주)디지털대성,068930,2012/12,51137.11,5880.22,11.2,8.7,24.59,12.04,1.87,0.92,13.19,6.46,1.48,0.72,,,,
(주)디지털대성,068930,2013/12,58849.77,8921.05,15.38,6.6,19.58,10.51,2,1.08,11.79,6.33,1.58,0.85,,,,
(주)디지털대성,068930,2014/12,89143.76,8896.29,15.47,10.02,23.38,12.15,2.3,1.19,10.72,5.57,2.04,1.06,,,,
(주)디지털대성,068930,2015/12,70016.61,8909.13,16.22,7.86,23.91,15.94,1.98,1.32,14.85,9.9,1.81,1.21,6975,-2113,-3583,1280
(주)디지털대성,068930,2016/12,84452.61,7368.35,13.97,11.46,20.77,13.33,1.78,1.14,8.34,5.35,1.8,1.16,14104,-4957,-4505,4642
(주)디지털대성,068930,2017/12,86133.44,7788.85,13.71,11.06,20.9,16.01,1.96,1.5,14.29,10.95,1.87,1.44,11841,-6542,-5667,-369
(주)디지털대성,068930,2018/12,95395.91,3877.35,6.61,24.6,104.02,68.43,2.62,1.72,11.21,7.38,2.18,1.43,20465,-6175,-8655,5636
(주)디지털대성,068930,2019/12,172993.99,14093.36,15.73,12.27,23.88,8.5,4.61,1.64,13.49,4.8,2.97,1.06,29167,-23672,-2731,2767
(주)디지털대성,068930,2020/12,190660.71,12912.14,12.83,14.77,32.45,19.79,4.46,2.72,26.95,16.43,2.2,1.34,13292,-6229,-8626,-1567
(주)디지털대성,068930,2021/12,271217.58,26594.42,15.08,10.2,21.05,14.55,3.12,2.16,9.78,6.76,1.68,1.16,36592,-19759,-10924,5906
(주)디지텍시스템스,091690,2011/12,188086.53,12120.68,8.79,15.52,74.32,23.28,3.11,0.97,0,0,2.41,0.75,-12881,-35664,35872,-12695
(주)디지텍시스템스,091690,2012/12,206367.23,21861.66,9.23,9.44,20,12.35,1.58,0.98,0,0,0.87,0.54,,,,
(주)디지텍시스템스,091690,2013/12,196237.22,-13550.66,-5.84,0,0,0,5.51,2.29,0,0,0.72,0.3,,,,
(주)디지틀조선일보,033130,2011/12,81725.87,6097.7,15.42,13.4,38.44,17.53,3.08,1.4,19.43,8.86,3.47,1.58,7477,-4987,-742,1749
(주)디지틀조선일보,033130,2012/12,71286.49,7771.7,19.13,9.17,15.59,11.62,1.96,1.46,9.8,7.3,2.4,1.79,10002,-8997,-1113,-111
(주)디지틀조선일보,033130,2013/12,61683.06,7274.6,18.85,8.48,21.02,14.71,1.77,1.24,21.73,15.21,2.32,1.63,4356,-2802,-1485,70
(주)디지틀조선일보,033130,2014/12,127521.27,6665.8,20.15,19.13,69.72,17.11,4.88,1.2,40.91,10.04,8,1.96,6621,-4391,-1485,745
(주)디지틀조선일보,033130,2015/12,207173.27,5579.72,16.35,37.13,50.73,24.87,4.22,2.07,48.15,23.6,7.26,3.56,5449,-5428,-1485,-1464
(주)디지틀조선일보,033130,2016/12,105421.63,5761.52,15.02,18.3,48.8,21.01,3.54,1.52,31.38,13.51,5.7,2.45,7085,-5588,-1485,11
(주)디지틀조선일보,033130,2017/12,70564.73,6512.9,17,10.83,24.28,13.56,1.85,1.03,17.9,9.99,3.16,1.76,6889,-3861,-1485,1577
(주)디지틀조선일보,033130,2018/12,63261.37,7414.81,19.59,8.53,20.6,10.66,1.53,0.79,19.34,10.01,2.79,1.45,5504,-1780,-1485,2235
(주)디지틀조선일보,033130,2019/12,74637.33,5686.06,17.85,13.13,42.19,21.4,1.76,0.89,23.99,12.17,4.06,2.06,5954,-1701,-3499,766
(주)디지틀조선일보,033130,2020/12,107531.99,4363.78,15.37,24.64,57.42,12.63,2.26,0.5,35.71,7.86,6.09,1.34,4783,-3620,-3094,-1932
(주)디지틀조선일보,033130,2021/12,105617.44,5202.51,16.59,20.3,92.65,34.73,3.04,1.14,39.2,14.69,7.8,2.92,6163,-750,-2649,2785
(주)디케이앤디,263020,2011/12,,,,,,,,,,,,,,,,
(주)디케이앤디,263020,2012/12,,,,,,,,,,,,,,,,
(주)디케이앤디,263020,2013/12,,,,,,,,,,,,,,,,
(주)디케이앤디,263020,2014/12,,,,,,,,,,,,,,,,
(주)디케이앤디,263020,2015/12,3615.07,1142.03,4.04,3.17,0,0,0,0,0,0,0,0,-656,-2332,-800,-3581
(주)디케이앤디,263020,2016/12,3348.59,1261.22,4.01,2.66,0,0,0,0,0,0,0,0,2282,599,216,3169
(주)디케이앤디,263020,2017/12,-3572.4,1526.12,4.52,-2.34,0,0,0,0,0,0,0,0,3882,-1445,-1223,437
(주)디케이앤디,263020,2018/12,23248.39,1443.69,3.89,16.1,17.94,9.48,1.18,0.62,0,0,1.32,0.7,2465,-1783,3750,3997
(주)디케이앤디,263020,2019/12,39868.72,1068.88,3.08,37.3,20.1,11.53,1.22,0.7,0,0,1.56,0.89,1766,-4036,-2033,-3755
(주)디케이앤디,263020,2020/12,70854.82,1790.51,4.77,39.57,85.76,26.73,2.09,0.65,16.68,5.2,2.47,0.77,6134,-3869,-460,1036
(주)디케이앤디,263020,2021/12,77892.17,284.05,0.75,274.22,0,0,2.85,0.69,0,0,3.09,0.75,-1538,-19889,25671,4582
(주)디케이티,290550,2015/12,,,,,,,,,,,,,,,,
(주)디케이티,290550,2016/12,-654.63,-45.41,-0.05,0,0,0,0,0,0,0,0,0,365,-3521,7119,4636
(주)디케이티,290550,2017/12,2683.04,6758.8,5.77,0.4,0,0,0,0,0,0,0,0,17340,-9095,4274,11227
(주)디케이티,290550,2018/12,79354.4,4218.42,5.23,18.81,0,0,4.14,2.93,10.41,7.37,0.84,0.59,257,-3467,7716,4951
(주)디케이티,290550,2019/12,92397.02,6649.41,5.89,13.9,45.73,16.79,3.55,1.3,112.57,41.34,1.29,0.47,9633,-8227,-147,849
(주)디케이티,290550,2020/12,159673.46,6177.12,4.59,25.85,65.32,11.88,5.65,1.03,90.61,16.48,1.89,0.34,17378,-15236,-176,1420
(주)디케이티,290550,2021/12,283244.98,4928.9,4.25,57.47,0,0,5.83,2.01,19.51,6.72,2.21,0.76,9685,-67644,65377,7724
(주)디티앤씨,187220,2011/12,,,,,,,,,,,,,,,,
(주)디티앤씨,187220,2012/12,,,,,,,,,,,,,,,,
(주)디티앤씨,187220,2013/12,10964.77,6950.14,34.34,1.58,0,0,0,0,0,0,0,0,,,,
(주)디티앤씨,187220,2014/12,216699.32,11718.43,42.65,18.49,42.19,28.45,4.81,3.24,42.82,28.87,11.12,7.5,,,,
(주)디티앤씨,187220,2015/12,190337.97,6485.6,23.55,29.35,106.46,50.86,4.7,2.24,76,36.31,11.24,5.37,-1676,-25802,6373,-21098
(주)디티앤씨,187220,2016/12,111272.37,8898.97,26.76,12.5,76.3,30.52,2.65,1.06,38.5,15.4,5.5,2.2,353,-14644,12187,-1985
(주)디티앤씨,187220,2017/12,114621.69,11937.72,31.28,9.6,37.56,22.13,1.86,1.1,15.83,9.32,3.55,2.09,7408,-14818,6655,-1051
(주)디티앤씨,187220,2018/12,129724.32,15191.82,34.61,8.54,33.53,15.35,1.98,0.91,16.61,7.61,3.54,1.62,6194,-27193,22003,1098
(주)디티앤씨,187220,2019/12,123930.47,10492.82,25.19,11.81,0,0,1.75,0.86,13.6,6.71,3.43,1.69,11036,-27209,23400,7549
(주)디티앤씨,187220,2020/12,134187.35,14584.37,33.54,9.2,0,0,1.19,0.46,11.56,4.43,2.12,0.81,7501,-19958,9635,-2826
(주)디티앤씨,187220,2021/12,128273.29,7704.03,18.96,16.65,0,0,1.31,0.81,10.03,6.21,2.4,1.49,16403,-13441,5712,8768
(주)디피앤케이,189700,2012/12,,,,,,,,,,,,,,,,
(주)디피앤케이,189700,2013/12,,,,,,,,,,,,,,,,
(주)디피앤케이,189700,2014/12,3403.08,1907.04,15.3,1.78,0,0,0,0,0,0,0,0,-1489,-200,1671,-18
(주)디피앤케이,189700,2015/12,9674.93,-1123.5,-8.58,0,0,0,0,0,0,0,0,0,,,,
(주)디피앤케이,189700,2016/12,8536.87,-3231.14,-19.43,0,0,0,0,0,0,0,0,0,,,,
(주)딜리,131180,2011/12,24204.63,4139.83,14.13,5.85,12.29,6.17,1.26,0.63,21.3,10.7,1.75,0.88,2183,-11276,9717,638
(주)딜리,131180,2012/12,41422.37,3395.6,10.51,12.2,62.49,9.54,5.09,0.78,76.07,11.61,6.79,1.04,2891,-2955,-862,-1036
(주)딜리,131180,2013/12,60817.3,3155.88,9.56,19.27,29.51,11.55,2.26,0.89,41.95,16.42,3.07,1.2,2448,227,-1307,1239
(주)딜리,131180,2014/12,47012.7,3526.77,9.74,13.33,20.63,12.03,1.77,1.03,34.68,20.22,2.31,1.35,2470,1417,-1557,2302
(주)딜리,131180,2015/12,78955.6,5356.44,12.91,14.74,19.73,9.67,2.15,1.05,19.97,9.78,2.65,1.3,5334,-5531,1927,1791
(주)딜리,131180,2016/12,59934.43,3382.2,9.1,17.72,25.74,16.65,1.76,1.14,79.67,51.54,2.53,1.64,1199,3278,-5306,-647
(주)딜리,131180,2017/12,66831.87,3232.33,6.46,20.68,34.53,22.94,1.59,1.05,17.29,11.49,1.73,1.15,5042,-4939,-1476,-1617
