회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결)
(주)국보,001140,2018/12,-34.23,-58.01,0,-33.45,-36.54,-12.53,-23.97,-8.57,0,0
(주)국보,001140,2019/12,139.39,-30.63,-1.26,23.25,499.18,12147.46,23.7,24.51,0,0
(주)국보,001140,2020/12,-21.27,46.07,-1.28,-10.37,-28.21,-40.87,79.26,23.39,0,0
(주)국보,001140,2021/12,12.65,-11.64,9.57,6.38,17.64,7.9,3.92,-11.9,0,0
(주)국보,001140,2022/12,7.47,-51.92,-2.06,15.49,1.7,-0.81,37.28,5.58,0,0
(주)금양,001570,2011/12,19.88,36.61,0,26.53,15.15,42.15,9.51,6.9,459.11,129.7
(주)금양,001570,2012/12,-2.49,2.04,0,0.43,-4.78,-3.49,-0.74,11.93,24.99,-4.87
(주)금양,001570,2013/12,15.33,-2.16,0,-2.46,30.03,51.68,-0.19,27.17,-82.25,-14.66
(주)금양,001570,2014/12,8.92,-11.57,0,-13.87,23.05,21.27,-2.4,1.44,0,-8.52
(주)금양,001570,2015/12,3.22,1.53,0,0.1,4.58,-14.47,30.77,0.28,0,32.77
(주)금양,001570,2016/12,8.16,34.92,0,77.84,-20.77,-11.62,-40.91,6.09,-241.36,76.9
(주)금양,001570,2017/12,9.6,-2.97,0,-23.98,40.9,18.32,68.62,6.93,0,8.36
(주)금양,001570,2018/12,4.43,-1.76,0,14.86,-0.81,7.99,38.4,13.9,8.43,2.93
(주)금양,001570,2019/12,9.5,15.71,0,24.66,0.67,10.71,-14.15,-15.93,-153.69,-31.9
(주)금양,001570,2020/12,-1.95,-2.14,0,-0.51,-2.98,10.23,17.05,2,0,-34.79
(주)금양,001570,2021/12,43.2,40.75,0,28.11,54.36,101.52,48.32,23.58,0,102.03
(주)금양,001570,2022/12,-10.18,60.1,0,13.51,-24.72,-21.69,3.86,-2.11,0,8.83
(주)금호에이치티,214330,2011/12,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,
(주)금호에이치티,214330,2013/12,0,0,0,0,0,0,0,0,0,0
(주)금호에이치티,214330,2014/12,22.35,21.16,0,18.93,23.77,18.55,29.95,44.49,83.1,56.12
(주)금호에이치티,214330,2015/12,11.8,18.23,0,18.66,9.07,10.45,30.27,13.34,16.89,24.59
(주)금호에이치티,214330,2016/12,26.42,76.31,0,76.04,5,5.59,7.01,2.71,-38.48,-29.71
(주)금호에이치티,214330,2017/12,-4.11,-9.98,0,-5.94,-2.79,3.93,5.18,-13.84,-47.75,-37.57
(주)금호에이치티,214330,2018/12,58.75,-5.17,0,33.93,76.12,57,37.57,16.44,57.96,17.58
(주)금호에이치티,214330,2019/12,35.11,5.47,-1.48,41.43,31.75,-1.39,38.27,19.99,-100.97,-61.32
(주)금호에이치티,214330,2020/12,6.9,2.69,-96.99,19.03,-0.04,-24.24,28.15,-12.53,0,0
(주)금호에이치티,214330,2021/12,33.26,28.73,261.49,91.49,-6.39,42.77,55.14,6.54,0,0
(주)금호에이치티,214330,2022/12,-7.01,-4.42,-2.27,-20.41,11.65,8.8,-5.23,18.71,0,42.38
(주)까뮤이앤씨,013700,2011/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2014/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2015/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2016/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2017/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2018/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2019/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2020/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2021/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2022/12,,,,,,,,,,
(주)나이스홀딩스,034310,2011/12,2.73,24.14,-4.88,7.6,-10.7,17,6.55,91.76,13.49,188.02
(주)나이스홀딩스,034310,2012/12,16.02,12.14,-4.17,21.08,-0.85,33.94,27.22,8.77,44.22,-3.6
(주)나이스홀딩스,034310,2013/12,74.47,164.88,-62.45,13.85,320.81,200.68,11.24,255.9,-2.87,63.76
(주)나이스홀딩스,034310,2014/12,37.62,74.74,66.37,38.46,36.69,385.84,5.26,24.22,-23.23,-1.98
(주)나이스홀딩스,034310,2015/12,4.32,-19.56,-53.94,4.71,3.89,37.68,5.25,16.44,-9.11,27.11
(주)나이스홀딩스,034310,2016/12,13.34,-5.8,-26.99,-6.96,36.13,11.77,8.56,23.43,87.11,39.11
(주)나이스홀딩스,034310,2017/12,23.73,6.3,-17.7,8.34,35.53,28.68,9.27,7.7,-5.76,-3.41
(주)나이스홀딩스,034310,2018/12,24.71,63.3,170.48,45.64,11.88,50.82,15.49,11.16,22.17,4.68
(주)나이스홀딩스,034310,2019/12,18.03,24.95,6.46,10.23,24.26,-17.35,6.42,16.49,-51.43,20.19
(주)나이스홀딩스,034310,2020/12,6.45,14.71,-8.91,11.45,2.91,7.88,2.95,9.47,-42.11,-0.7
(주)나이스홀딩스,034310,2021/12,12.94,25.72,2.68,17.01,9.83,57.24,5.81,19.19,244,-5.8
(주)나이스홀딩스,034310,2022/12,9.56,11.01,2.56,10.52,8.77,40.42,0.71,12.37,-36.86,0.67
(주)남선알미늄,008350,2011/12,23.23,-4.27,0,30.59,16.78,26.18,72.14,11.64,248.85,-13.94
(주)남선알미늄,008350,2012/12,,,,,,,,,,
(주)남선알미늄,008350,2013/12,,,,,,,,,,
(주)남선알미늄,008350,2014/12,,,,,,,,,,
(주)남선알미늄,008350,2015/12,,,,,,,,,,
(주)남선알미늄,008350,2016/12,,,,,,,,,,
(주)남선알미늄,008350,2017/12,,,,,,,,,,
(주)남선알미늄,008350,2018/12,0,0,0,0,0,0,0,0,0,0
(주)남선알미늄,008350,2019/12,-2.47,-3.2,0,0.69,-6.74,-0.87,6.15,-6.63,-42.59,22.84
(주)남선알미늄,008350,2020/12,-0.13,-10.24,-13.74,4.27,-6.53,42.78,5.83,-17.34,-27.22,0
(주)남선알미늄,008350,2021/12,20.36,-7.93,-16.28,30.63,3.65,52.98,24.47,-14.2,295.58,0
(주)남선알미늄,008350,2022/12,12.94,-2.52,-56.84,11.62,15.63,-9.34,29.97,11.03,-33.01,0
(주)남성,004270,2011/12,-0.44,-4.94,-0.98,0.88,-3.24,-40.51,-6.45,-14.28,0,0
(주)남성,004270,2012/12,-0.68,-1.91,-1,0.25,-2.72,-10.94,-7.29,2.82,0,0
(주)남성,004270,2013/12,-9.64,-3.48,-12.37,-10.46,-7.78,-16.63,-2.1,7.43,0,0
(주)남성,004270,2014/12,-2.28,0,-1.13,-2.16,-2.54,25.91,-7.03,-5.49,0,-22.66
(주)남성,004270,2015/12,3.18,-2.74,-4.55,3.2,3.15,13.48,-2.06,9.85,0,76.04
(주)남성,004270,2016/12,1.39,0.81,-1.19,2.03,-0.03,18.4,3.41,10.36,0,63.63
(주)남성,004270,2017/12,-0.54,-1.65,-1.55,-2.92,4.83,-1.4,18.28,9.87,-0.39,58.15
(주)남성,004270,2018/12,0.81,-1.74,-1.21,-7.62,18.37,-6.56,-5.12,-9.5,-358.79,-86.45
(주)남성,004270,2019/12,-0.14,6.37,-1.23,-2.79,4.16,17.72,3.69,-12.37,0,-52.77
(주)남성,004270,2020/12,-5.62,3.35,-1.24,-12.23,4.39,-15.49,-11.96,26.84,0,0
(주)남성,004270,2021/12,49.4,-38.9,65.03,49.84,48.84,72.49,56.5,10.58,0,0
(주)남성,004270,2022/12,-6.1,-17.5,3.4,3.73,-18.71,-24.4,0.81,-4.09,-54.95,-63.43
(주)넥센,005720,2011/12,11.54,0.04,1.02,13.35,6.95,-9.57,14.03,12.82,-20.48,-24.88
(주)넥센,005720,2012/12,38.11,8.56,26.98,55.15,-7.87,-10.66,63.09,1.46,89.66,54.63
(주)넥센,005720,2013/12,9.2,1.27,-2.06,9.9,6.02,-2.92,12.62,33.21,-8.77,242.2
(주)넥센,005720,2014/12,6.36,13.49,-24.03,11.59,-18.27,-23.78,12.05,-6.72,15.1,4.65
(주)넥센,005720,2015/12,5.47,-1.5,-6.68,6.2,0.82,-10.12,10.24,-13.6,-0.47,-2.8
(주)넥센,005720,2016/12,9.91,-3.03,33.07,10.91,3.19,2.91,13.23,4.99,27.76,27.16
(주)넥센,005720,2017/12,11.83,29.91,-2.52,8.57,35.6,3.8,11.73,-2.3,-17.65,-32.7
(주)넥센,005720,2018/12,252.4,1478.62,141.8,192.99,598.68,1248.97,4.6,333.09,-24,95.6
(주)넥센,005720,2019/12,7.13,2.6,149.53,6.56,8.54,22.68,7.4,68.48,-4.75,56.79
(주)넥센,005720,2020/12,3.45,-2.88,-25.43,0.09,11.5,-9.34,2.07,-14.09,-81.63,-72.31
(주)넥센,005720,2021/12,7.86,-0.64,-3.44,1.09,22.43,44.46,4.46,22.12,164.99,-46.13
(주)넥센,005720,2022/12,3.38,2.73,-1.72,5.55,-0.47,27.64,2.71,24.96,-39.43,0
(주)넥솔론,110570,2011/12,,,,,,,,,,
(주)넥솔론,110570,2012/12,0,0,0,0,0,0,0,0,0,0
(주)넥솔론,110570,2013/12,-10.57,-7.24,0,-5.02,-28.43,-35.17,-52.91,-11.96,0,0
(주)넥솔론,110570,2014/12,-37.7,-33.72,0,-31.77,-63.06,-36.86,-977.51,-21.07,0,0
(주)넥솔론,110570,2015/12,,,,,,,,,,
(주)넥솔론,110570,2016/12,,,,,,,,,,
(주)노루페인트,090350,2011/12,13.25,1.3,4.25,3.6,32.38,3.44,2.53,19.61,61.38,32.52
(주)노루페인트,090350,2012/12,7.61,6.24,28.02,9.03,5.41,14.24,-0.61,8.16,-48.24,17.07
(주)노루페인트,090350,2013/12,0.25,1.55,0.45,2.49,-3.33,0.17,3.57,3.54,156.85,21.04
(주)노루페인트,090350,2014/12,2.9,1.89,-4.15,1.41,5.43,-1.86,4.6,5.69,30.06,28.49
(주)노루페인트,090350,2015/12,5.27,0.05,-0.6,4.96,5.78,11.73,12.41,0.76,113.29,13.68
(주)노루페인트,090350,2016/12,-0.4,1.42,-11.37,-2.49,2.99,-16.05,1.94,3.75,-70.98,1.68
(주)노루페인트,090350,2017/12,3.72,4.5,-2.41,5.96,0.28,16.48,8.17,15.13,209.94,-11.03
(주)노루페인트,090350,2018/12,2.64,0.85,-27.24,0.41,6.26,5.63,2.93,11.48,-56.72,-18.33
(주)노루페인트,090350,2019/12,3.28,0.82,0.31,-1.15,10.06,15.95,4.73,5.32,48.33,28.66
(주)노루페인트,090350,2020/12,6.27,-0.33,-0.74,0.02,14.88,11.64,3.57,-0.7,-4.86,10.75
(주)노루페인트,090350,2021/12,0.6,0.85,-33.86,0.88,0.25,-0.37,3.33,13.69,-19.66,-20.97
(주)노루페인트,090350,2022/12,-0.37,-0.4,-0.06,-1.9,1.49,3.86,2.23,3.05,-20.06,2.25
(주)노루홀딩스,000320,2011/12,5.24,0.19,35.12,1.19,14.78,2.5,2.7,16.97,16.42,67.33
(주)노루홀딩스,000320,2012/12,6.2,-2.27,10.87,1.41,16.15,9.88,3.26,6.87,54.14,11.85
(주)노루홀딩스,000320,2013/12,1.98,0.96,-12.19,0.71,4.27,0.12,9.75,4.71,75.92,33.63
(주)노루홀딩스,000320,2014/12,5.57,0.2,-3.01,0.44,14.56,-0.09,5.22,9.26,-8.63,47.85
(주)노루홀딩스,000320,2015/12,9.62,1.38,-40.18,-2.11,27.64,9.17,21.73,2.01,170.77,-19.3
(주)노루홀딩스,000320,2016/12,-1.65,2.59,-5.36,3.2,-7.36,-11.43,2.03,0.97,-83.07,-16.63
(주)노루홀딩스,000320,2017/12,1.9,3.47,-3.1,-0.2,4.66,5.08,9.18,11.76,290.77,-23.97
(주)노루홀딩스,000320,2018/12,-0.15,-0.31,-37.32,-2.1,2.28,5.2,-4.18,8.39,-119.2,-40.69
(주)노루홀딩스,000320,2019/12,2.05,2.45,-5.43,3.07,0.82,13.31,0.02,5.78,0,144.35
(주)노루홀딩스,000320,2020/12,4.34,-0.71,6.48,2.1,7.09,5.75,1.62,-4.1,205.91,43.05
(주)노루홀딩스,000320,2021/12,0.42,0.55,-52.19,-1.02,2.1,8.84,-0.84,12.64,-88.59,-25.49
(주)노루홀딩스,000320,2022/12,11.03,6.87,42.72,4.97,17.9,40.2,6.97,8.66,1464.07,12.44
(주)녹십자,006280,2011/12,0,0,0,0,0,0,0,0,0,0
(주)녹십자,006280,2012/12,10.93,19.55,-1.01,39.99,-9.2,6.37,8.68,5.71,-3.11,-15.83
(주)녹십자,006280,2013/12,15.7,22.38,28.04,10.23,21.55,18.64,22.52,9.41,30.62,5.99
(주)녹십자,006280,2014/12,20.47,11.07,-0.3,22.85,18.17,19.35,8.45,9.81,19.81,23.04
(주)녹십자,006280,2015/12,6.37,22.39,-1.41,0.63,12.16,8.83,7.19,7.43,13.13,-5.45
(주)녹십자,006280,2016/12,9.57,10.72,-1.43,11.55,7.79,-1.23,3.79,14.32,-33.69,-14.43
(주)녹십자,006280,2017/12,9.86,-0.37,-1.45,3.71,15.62,18.87,4.75,7.51,-15.44,15.1
(주)녹십자,006280,2018/12,1.16,1.39,-1.47,6.81,-3.57,1.48,1.86,3.65,-35.34,-44.46
(주)녹십자,006280,2019/12,13.69,14.65,-1.49,20.19,7.65,5.07,-1.03,2.61,-110.57,-19.73
(주)녹십자,006280,2020/12,9.8,5,172.88,2.19,17.7,7.51,6.65,9.81,0,24.84
(주)녹십자,006280,2021/12,14.44,18.61,-10.31,34.06,-3.22,4.1,13.97,2.24,52.02,46.58
(주)녹십자,006280,2022/12,2.57,2.92,-28.73,13.07,-10.51,-2.76,4.19,11.28,-46.88,10.32
(주)녹십자홀딩스,005250,2011/12,11.05,1.19,-26.29,-63.8,264.62,1,1.07,-2.95,-61.94,-41.49
(주)녹십자홀딩스,005250,2012/12,-68.58,14.07,-0.02,17.54,-86.44,6.24,11.18,4.72,122.39,-10.84
(주)녹십자홀딩스,005250,2013/12,12.29,18.27,9.07,7.65,20.64,25.41,8.26,9.54,-29.24,6.66
(주)녹십자홀딩스,005250,2014/12,10.27,10.21,-84.6,-4.46,33.89,53.34,4.68,11.35,30.34,21.38
(주)녹십자홀딩스,005250,2015/12,14.95,21.19,-2.02,1.39,30.47,22.3,3.9,8.43,15.26,-6.58
(주)녹십자홀딩스,005250,2016/12,9.26,18.31,-8.29,16.59,2.74,-6.84,5.39,19.56,-27.89,-7.76
(주)녹십자홀딩스,005250,2017/12,13.85,16.18,104.43,21.2,6.42,1.78,5.34,8.2,-8.08,12.81
(주)녹십자홀딩스,005250,2018/12,2.65,6.56,-0.59,8.37,-3.93,-13.09,-1.04,5.68,-57.42,-55.94
(주)녹십자홀딩스,005250,2019/12,5.53,9.35,-2.37,11.2,-1.83,5.16,1.06,-1.54,-83.98,-38.42
(주)녹십자홀딩스,005250,2020/12,16.85,-15.78,15.28,3.34,36.68,7.79,13.1,12.76,0,132.83
(주)녹십자홀딩스,005250,2021/12,7.89,9.99,29.94,21.49,-7.22,3.65,11.54,7.05,-67.67,21.93
(주)녹십자홀딩스,005250,2022/12,2.72,3.76,-21.49,12.46,-11.43,-0.38,1.2,12.99,-40.61,-17.49
(주)농심,004370,2011/12,4.07,3.55,9.85,4.1,4.01,24.12,3.15,4.23,-39.34,-28.98
(주)농심,004370,2012/12,-5.24,-1.39,-2.22,-2.93,-8.61,-2.83,-3.77,0.22,0,-16.36
(주)농심,004370,2013/12,2.98,-1.23,-1.99,-0.84,8.89,4.96,4.05,-4.09,0,-4.43
(주)농심,004370,2014/12,0.39,2.75,-0.48,2.12,-2.04,10.08,2.37,-2.15,-26.46,-20.58
(주)농심,004370,2015/12,8.75,4.12,-1.56,7.28,10.91,-0.03,6.54,6.85,80.51,60.84
(주)농심,004370,2016/12,2.59,-3.58,-1.36,0.24,5.93,-2.2,9.47,1.62,69.84,-24.17
(주)농심,004370,2017/12,-1.27,2.73,-2.48,2.79,-6.73,1.68,2.15,-0.39,-54.51,7.45
(주)농심,004370,2018/12,3.36,3.17,1.85,0.99,6.89,17.69,3.1,1.28,-7.02,-8.12
(주)농심,004370,2019/12,4.77,4.36,12.1,6.49,2.36,2.94,2.27,4.81,-15.77,-11
(주)농심,004370,2020/12,2.73,5.22,-4.28,4.87,-0.38,9.61,5.5,12.62,109.18,103.38
(주)농심,004370,2021/12,6.4,12.28,-2.35,9.7,1.33,12.08,7.41,0.88,-32.78,-33.79
(주)농심,004370,2022/12,4.65,6.99,-64.08,0.83,11.01,15.97,5.48,17.5,16.32,5.68
(주)농심홀딩스,072710,2011/12,3.56,0.53,0,2.41,9.97,9.02,3.74,7.46,-33.24,-29.75
(주)농심홀딩스,072710,2012/12,-2.12,1.11,0,-1.51,-5.29,-5.57,-0.72,-2.99,-65.01,-64.05
(주)농심홀딩스,072710,2013/12,6.1,11.52,0,5.74,8,36.02,5.39,13.63,232,183.16
(주)농심홀딩스,072710,2014/12,0.69,8.71,0,3.84,-15.88,17.99,1.68,8.5,-47.41,-39.84
(주)농심홀딩스,072710,2015/12,4.86,-2.36,0,3.43,14.18,-0.51,5.32,15.94,85.59,75.66
(주)농심홀딩스,072710,2016/12,8.04,-2.14,0,5.71,21.78,5.15,7.95,10.85,66.71,55.98
(주)농심홀딩스,072710,2017/12,-2.27,-1.58,0,-0.04,-13.65,-3.22,2.59,-0.24,-48.78,-45.82
(주)농심홀딩스,072710,2018/12,4.32,-2.39,0,0.19,28.79,27.21,3.78,9.39,14.97,-12.65
(주)농심홀딩스,072710,2019/12,1.81,-0.11,0,1.43,3.58,8.6,2.92,-1.21,-21.73,0.37
(주)농심홀딩스,072710,2020/12,2.6,-0.51,0,4.44,-5.7,-7.55,5.58,8.74,86.95,79.37
(주)농심홀딩스,072710,2021/12,6.45,4.21,0,5.73,10.04,30,6.72,9.93,-28.24,-24.64
(주)농심홀딩스,072710,2022/12,4.55,3.19,0,3.63,9,8.28,3.69,5.16,-30.51,-5.29
(주)다우기술,023590,2011/12,-0.84,-6.28,14.64,14.56,-16.66,-8.67,10.22,2.61,-6.88,3.5
(주)다우기술,023590,2012/12,14.48,32.41,-11.32,5.36,174.38,97.72,10.1,-0.2,5.69,-42.51
(주)다우기술,023590,2013/12,0.02,25.09,1.93,27.57,-4.67,-32.68,2.34,-0.91,-55.73,-20.97
(주)다우기술,023590,2014/12,10.08,26.49,-17.91,-0.08,9.55,-63.47,5.36,4.09,56.82,48.08
(주)다우기술,023590,2015/12,34.05,-2.15,2.25,18.55,38.57,11.02,11.92,34.07,129.74,116.67
(주)다우기술,023590,2016/12,37.2,-7.54,29.91,51.94,35.43,-90.54,9.44,9.88,-5.4,-2.73
(주)다우기술,023590,2017/12,33.69,-4.22,-11.35,18.99,35.7,-57.54,13.54,17.15,17.51,30.82
(주)다우기술,023590,2018/12,47.38,12.53,13.4,82.92,28.51,84.54,13.51,63.56,-3.68,-2.28
(주)다우기술,023590,2019/12,27.89,18.77,24.9,39.66,31.98,-91.88,11.37,31.3,67.91,56.67
(주)다우기술,023590,2020/12,56.1,9.24,67.48,-1.62,83.07,-42.37,18.82,63.1,48.72,100.06
(주)다우기술,023590,2021/12,19.94,5.73,-8.64,85.38,12.07,35.1,24.48,28.61,36.46,23.82
(주)다우기술,023590,2022/12,6.34,20.62,3.39,7.24,6.16,2364.7,17.15,51.32,-0.94,-42.84
(주)다이나믹디자인,145210,2011/12,-4.27,14.84,-54.12,21.46,-22.73,-11.81,44.83,28.55,82.06,24.14
(주)다이나믹디자인,145210,2012/12,29.56,53.56,2.02,53.13,2.98,57.47,24.66,9.71,21.69,9.87
(주)다이나믹디자인,145210,2013/12,2.36,4.48,-28.16,4.13,-0.62,2.48,14.03,14.73,-81.12,-46.58
(주)다이나믹디자인,145210,2014/12,20.6,29.78,-1.58,22.41,17.42,5.3,14.38,11.97,361.12,88.92
(주)다이나믹디자인,145210,2015/12,-4.56,-11.48,-1.61,-7.14,0.15,19.6,14.56,-7.8,-91.32,-63.29
(주)다이나믹디자인,145210,2016/12,-12.91,-11.57,-1.64,-11.1,-15.98,-34.15,-37.3,-10.33,0,-54.71
(주)다이나믹디자인,145210,2017/12,-17.07,-12.8,-1.66,-15.39,-20.1,-14.41,-36.34,-19.06,0,-177.01
(주)다이나믹디자인,145210,2018/12,-29.03,-28.86,0,-35.75,-16.24,-31.02,-59.65,-26.94,0,0
(주)다이나믹디자인,145210,2019/12,-7.9,-12.32,0,6.52,-28.95,-19.3,-22.25,-17.72,0,0
(주)다이나믹디자인,145210,2020/12,-4.61,-28.74,0,-28.71,48.1,-17.72,202.94,-22.76,0,0
(주)다이나믹디자인,145210,2021/12,-23.23,-44.53,0,-46.89,1.69,-13.45,-34.97,-31.03,0,0
(주)다이나믹디자인,145210,2022/12,-15.68,21.9,0,12.33,-31.09,19.35,16.98,9.9,0,0
(주)다함이텍,009280,2011/12,-4.17,3.96,-3.2,119.86,-24.82,-7.87,4.49,-7.31,78.43,0
(주)다함이텍,009280,2012/12,77.82,8711.86,-1.57,343.04,-51.24,17.99,-2.38,23.17,0,0
(주)대교,019680,2011/12,-5.67,15.96,-17.73,-12.06,6.47,18.65,-6.22,3.16,-3.72,-6.44
(주)대교,019680,2012/12,-5.17,-1.43,25.63,-2.3,-9.66,-25.5,-3.47,-6.79,-56.47,-54.04
(주)대교,019680,2013/12,3.46,-4.26,38.06,8.29,-4.72,-4.19,3.71,-3.44,53.94,0.16
(주)대교,019680,2014/12,-0.01,8.3,-7.37,-7.18,13.79,7.36,-1.49,-3.46,14.51,-3.22
(주)대교,019680,2015/12,-2.56,4.83,-5.98,-4.4,0.34,-9.34,1.01,0.33,10.82,40.28
(주)대교,019680,2016/12,3.35,18.82,-6.15,1.86,5.59,-10.73,3.07,0.92,-5,-0.46
(주)대교,019680,2017/12,1.06,-0.06,17.72,6.75,-7.17,-20.08,2.41,-1.04,-1.92,6.16
(주)대교,019680,2018/12,-3.12,0.11,2.74,1.92,-11.49,-7.91,-8.64,-6.04,-54.84,-43.7
(주)대교,019680,2019/12,10.78,-3.09,-4.32,18.73,-4.41,-9.16,-0.6,-0.16,-10.47,14.8
(주)대교,019680,2020/12,-8.12,-22.52,24.25,-3.45,-19.22,16.23,-8.81,-17.71,0,0
(주)대교,019680,2021/12,-3.74,-3.7,-2.38,-5.81,2.14,16.79,-8.85,1.82,0,0
(주)대교,019680,2022/12,-18.05,-6.09,-2.13,-8.13,-44.01,22.39,-21.28,7,0,0
(주)대구백화점,006370,2011/03,,,,,,,,,,
(주)대구백화점,006370,2012/03,,,,,,,,,,
(주)대구백화점,006370,2013/03,,,,,,,,,,
(주)대구백화점,006370,2014/03,0,0,0,0,0,0,0,0,0,0
(주)대구백화점,006370,2015/03,0,0,0,0,0,0,0,0,0,0
(주)대구백화점,006370,2016/03,0.47,26.7,-90.3,12.69,-35.38,14.38,0.74,0.09,97.09,-49.15
(주)대구백화점,006370,2017/03,9.27,19,-75.48,15.76,-27.68,-3,-2.63,-13.27,-249.71,-1390.86
(주)대구백화점,006370,2018/12,-2.74,-8.92,0,-5.7,-2.95,17.33,-11.77,26.65,0,0
(주)대구백화점,006370,2019/12,-3.81,-1.68,-0.26,-10.43,35.62,-15.93,-8.12,-15.4,0,0
(주)대구백화점,006370,2020/12,-24.48,-2.02,-0.26,-3.54,-80.78,6.08,-4.5,-10.22,0,0
(주)대구백화점,006370,2021/12,-4.34,-28.72,-0.26,-26.9,300.04,-0.39,-3.17,-10.22,0,0
(주)대구백화점,006370,2022/12,-3.34,-1.92,-0.26,-2.97,-4.26,-12.04,-8.9,-7.21,0,0
(주)대덕,008060,2011/12,10.33,24.49,-5.95,15.06,3.64,-8.37,8.75,23.65,-12.81,5.4
(주)대덕,008060,2012/12,5.13,-8.7,0.38,-7.73,25.36,35.95,10.46,14.42,4.9,-0.85
(주)대덕,008060,2013/12,-3.57,-3.83,-1.92,-7.85,1.38,-6.8,-0.84,-1.85,-82.71,-98.23
(주)대덕,008060,2014/12,,,,,,,,,,
(주)대덕,008060,2015/12,,,,,,,,,,
(주)대덕,008060,2016/12,,,,,,,,,,
(주)대덕,008060,2017/12,,,,,,,,,,
(주)대덕,008060,2018/12,0,0,0,0,0,0,0,0,0,0
(주)대덕,008060,2019/12,5.71,-5.73,0,12.12,-1.6,-3.29,5.67,81.1,-75.61,33.42
(주)대덕,008060,2020/12,36.35,82.06,0,51.49,16.67,49.28,-41.59,-99.69,128.08,0
(주)대덕,008060,2021/12,5.2,0.01,0,-3.07,19.16,25.48,-1.88,40693.19,-101.58,0
(주)대덕,008060,2022/12,10.41,8.96,0,10.24,10.63,3.56,1.75,21.16,0,192.96
(주)대동,000490,2011/12,5.79,0.88,-0.44,4.01,7.85,17.6,2.11,19.14,347.86,43.12
(주)대동,000490,2012/12,-2.44,-0.32,-0.44,1.88,-7.26,6.76,-1.98,-8.99,0,-95.54
(주)대동,000490,2013/12,4.22,-2.4,-0.44,-2.27,12.15,-4.54,-2.01,9.07,0,810.29
(주)대동,000490,2014/12,22.36,2.24,-0.45,3.07,42.89,15.96,2.02,-1.84,0,8.9
(주)대동,000490,2015/12,-2.65,-1.72,-0.45,-0.58,-4.24,27.24,1.18,-3.28,-32.17,-15.94
(주)대동,000490,2016/12,-3.06,-4.22,-0.45,-3.33,-2.85,-9.6,-7.82,0.33,-637.35,-338.86
(주)대동,000490,2017/12,9.5,0.77,-0.45,-0.91,17.77,-0.34,1.61,4.22,0,0
(주)대동,000490,2018/12,5.76,13.15,-0.13,11.06,2.22,2.72,-0.66,7.32,-87.21,-69.61
(주)대동,000490,2019/12,5.73,10.72,-0.47,8.69,3.58,-1.61,0.98,27.21,152.79,369.76
(주)대동,000490,2020/12,14.9,40.95,-0.46,33.74,0.56,11.97,47.48,7.54,556.54,35.14
(주)대동,000490,2021/12,34.29,25.09,-87.41,21.2,47.55,50.61,11.34,31.64,64.3,15.3
(주)대동,000490,2022/12,35.94,14.74,-3.27,16.14,52.42,37.59,-1.92,24.13,15.19,131.06
(주)대성합동지주,005620,2011/12,15.98,10.04,34.12,13.83,22.74,91.3,-1.16,6.43,0,-69.61
(주)대성합동지주,005620,2012/12,12.92,1.88,-23.27,-2.45,57.93,-3,-4.28,5.88,0,-18.14
(주)대성합동지주,005620,2013/12,-12.22,-14.31,130.76,10.63,-53.54,-73.69,-15.76,0,0,0
(주)대성합동지주,005620,2014/12,-38.2,-67.66,-82.01,-59.76,54.61,-45.68,-43.44,-35.02,0,0
(주)대성합동지주,005620,2015/12,-41.33,-3.16,1.86,-5.74,-81.21,0.8,-4.14,-14.46,0,0
(주)대성합동지주,005620,2016/12,-9.14,-5.36,-24.99,-9.13,-9.2,-14.65,-25.18,-15.59,0,0
(주)대양금속,009190,2011/12,-39.43,-7.37,-0.83,-0.98,-52.85,-24.02,-67.09,-32.13,0,0
(주)대양금속,009190,2012/12,-50.61,-15.49,0,-36.07,-61.27,-57.23,-42.89,-28.15,0,0
(주)대양금속,009190,2013/12,-3.76,-14.07,0,-14.34,9.03,21.1,13.58,8.11,0,0
(주)대양금속,009190,2014/12,3.37,-4.66,0,-4.53,10.87,8.25,-73.37,7.64,0,0
(주)대양금속,009190,2015/12,,,,,,,,,,
(주)대양금속,009190,2016/12,,,,,,,,,,
(주)대양금속,009190,2017/12,,,,,,,,,,
(주)대양금속,009190,2018/12,,,,,,,,,,
(주)대양금속,009190,2019/12,,,,,,,,,,
