회사명,거래소코드,회계년도,총자본회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS)
(주)극동자동화,272420,2017/12,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,0.95,1.62,2.29,12.1,1.47,2.18,4.55,4.14,5.05,0.94
(주)글로벌스탠다드테크놀로지,083450,2012/12,1.27,2.1,3.22,14.82,2.12,4.14,4.36,10.29,4.57,1.33
(주)글로벌스탠다드테크놀로지,083450,2013/12,1.49,2.18,4.7,16.61,2.56,5.15,5.08,12.17,5.07,1.7
(주)글로벌스탠다드테크놀로지,083450,2014/12,1.43,2.03,4.83,19.45,2.36,3.76,6.31,8.88,5.46,1.62
(주)글로벌스탠다드테크놀로지,083450,2015/12,1.29,1.68,5.56,25.07,2.31,3.25,7.98,8.52,4.48,1.68
(주)글로벌스탠다드테크놀로지,083450,2016/12,1.18,1.59,4.49,10.26,2.12,3.29,5.93,6.74,3.85,1.48
(주)글로벌스탠다드테크놀로지,083450,2017/12,1.85,2.57,6.58,14.9,3.31,5.51,8.29,10.49,6.07,2.27
(주)글로벌스탠다드테크놀로지,083450,2018/12,1.31,1.65,6.32,17.54,2.63,3.98,7.74,7.39,3.87,1.93
(주)글로벌스탠다드테크놀로지,083450,2019/12,1.45,1.85,6.63,17.28,2.52,3.36,10.14,5.72,4.94,1.87
(주)글로벌스탠다드테크놀로지,083450,2020/12,1.27,1.63,5.81,14.89,1.98,2.62,8.06,5.48,5.27,1.5
(주)글로벌스탠다드테크놀로지,083450,2021/12,1.95,2.56,8.25,25.12,2.88,3.8,11.84,8.51,9.15,2.15
(주)글로벌스탠다드테크놀로지,083450,2022/12,1.51,1.96,6.54,23.8,2.12,2.83,8.46,6.21,8.41,1.62
(주)금빛,045890,2011/12,0.4,0.98,0.68,5.08,0.76,1.17,2.13,1.72,1.13,0.41
(주)금빛,045890,2012/12,0.72,1.62,1.31,9.88,1.63,2.25,5.96,3.84,1.74,0.81
(주)금빛,045890,2013/12,0.74,1.61,1.38,10.86,1.92,2.62,7.2,4.11,1.79,0.84
(주)금빛,045890,2014/12,0.72,1.67,1.26,7.97,1.86,2.65,6.24,3.61,1.83,0.77
(주)금빛,045890,2015/12,0.72,1.69,1.27,7.39,1.72,2.42,5.94,3.09,1.92,0.76
(주)금빛,045890,2016/12,0.6,1.31,1.12,8.45,1.4,1.85,5.72,2.55,1.64,0.69
(주)금빛,045890,2017/12,0.58,1.29,1.06,6.57,1.26,1.67,5.1,2.43,1.65,0.69
(주)금빛,045890,2018/12,0.45,1,0.82,4.91,0.95,1.28,3.72,2.12,1.07,0.53
(주)금빛,045890,2019/12,0.52,1.3,0.87,8.54,1.28,1.71,5.05,3.91,1.01,0.56
(주)금빛,045890,2020/12,0.34,0.86,0.56,5.15,0.9,1.11,4.76,4.6,0.7,0.36
(주)금오하이텍,165270,2011/12,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,
(주)금화피에스시,036190,2011/12,0.94,1.17,4.69,49.25,1.35,1.35,0,8.39,7.59,1.09
(주)금화피에스시,036190,2012/12,1.08,1.28,6.98,154.02,1.56,1.56,0,12.78,8.05,1.32
(주)금화피에스시,036190,2013/12,1.3,1.52,8.91,160.11,2.06,2.06,0,9.36,10.93,1.73
(주)금화피에스시,036190,2014/12,1.19,1.39,8.05,114.14,2.15,2.15,0,5.72,10.75,1.74
(주)금화피에스시,036190,2015/12,1.23,1.46,7.53,59.47,2.18,2.18,0,5.22,11.1,1.73
(주)금화피에스시,036190,2016/12,1.08,1.33,5.73,61.23,1.75,1.75,0,4.82,10.65,1.36
(주)금화피에스시,036190,2017/12,0.85,1.04,4.52,128.75,1.31,1.31,0,5.62,9.59,1.02
(주)금화피에스시,036190,2018/12,0.88,1.04,5.7,151.95,1.35,1.35,0,9.89,11.52,1.1
(주)금화피에스시,036190,2019/12,0.72,0.82,6.14,117.69,1.16,1.16,0,9.06,10.25,0.98
(주)금화피에스시,036190,2020/12,0.79,0.89,7.68,127.4,1.42,1.42,0,12.83,11.72,1.21
(주)금화피에스시,036190,2021/12,0.77,0.84,8.46,117.45,1.51,1.51,0,14.79,11.6,1.3
(주)금화피에스시,036190,2022/12,0.72,0.84,4.91,123.27,1.82,1.82,0,17.38,12.43,1.51
(주)기가레인,049080,2013/12,0.77,1.5,1.56,13.89,1.78,2.23,8.84,5.23,1.91,1.03
(주)기가레인,049080,2014/12,0.75,1.37,1.64,20.88,2.01,2.61,8.73,6.96,1.66,1.14
(주)기가레인,049080,2015/12,0.43,0.86,0.88,20.65,1.45,1.85,6.79,4.94,0.9,0.71
(주)기가레인,049080,2016/12,0.47,1.15,0.79,11.47,1.65,1.94,11.2,4.14,1.01,0.68
(주)기가레인,049080,2017/12,0.54,1.23,0.96,11.13,1.6,2.14,6.37,5.31,1.35,0.7
(주)기가레인,049080,2018/12,0.64,1.47,1.15,9.45,1.41,2.19,3.94,4.17,1.93,0.72
(주)기가레인,049080,2019/12,0.43,1.34,0.64,5.1,0.82,1.23,2.49,1.98,1.31,0.43
(주)기가레인,049080,2020/12,0.35,0.96,0.55,5.76,0.63,0.77,3.6,1.8,1.04,0.36
(주)기가레인,049080,2021/12,0.71,1.21,1.71,14.12,1.23,1.4,10.29,4.06,2.51,0.84
(주)기가레인,049080,2022/12,0.63,0.91,2.04,12.44,1.14,1.38,6.58,4.03,2.34,0.8
(주)기산텔레콤,035460,2011/12,0.57,0.99,1.32,4.58,0.89,1.24,3.19,2.68,43.66,0.57
(주)기산텔레콤,035460,2012/12,0.93,1.48,2.49,8.69,1.58,2.14,6.06,5.89,100.53,1.03
(주)기산텔레콤,035460,2013/12,0.93,1.38,2.86,6.18,1.55,1.9,8.62,3.81,86.66,1.05
(주)기산텔레콤,035460,2014/12,0.75,1.15,2.13,3.84,1.15,1.37,7.33,2.63,76.07,0.78
(주)기산텔레콤,035460,2015/12,0.85,1.22,2.77,4.79,1.26,1.46,8.81,3.78,99.01,0.91
(주)기산텔레콤,035460,2016/12,0.49,0.65,1.98,3.12,0.72,0.84,5.31,2.65,64.26,0.55
(주)기산텔레콤,035460,2017/12,0.65,0.81,3.14,5.02,0.98,1.23,4.81,6.7,82.88,0.78
(주)기산텔레콤,035460,2018/12,0.63,0.77,3.53,6.29,0.95,1.23,4.18,23.04,85.27,0.78
(주)기산텔레콤,035460,2019/12,0.82,1.01,4.49,15.22,1.34,1.58,8.57,27.39,9.93,1.08
(주)기산텔레콤,035460,2020/12,0.65,0.87,2.48,8.23,1.07,1.19,10.21,6.72,4.54,0.81
(주)기산텔레콤,035460,2021/12,0.46,0.63,1.64,5.17,0.77,0.83,10.2,3.51,2.98,0.59
(주)기산텔레콤,035460,2022/12,0.63,0.84,2.59,8.06,1.14,1.29,9.38,6.83,3.89,0.85
(주)까스텔바작,308100,2016/12,,,,,,,,,,
(주)까스텔바작,308100,2017/12,1.3,1.59,6.97,61.87,1.76,6.76,2.38,21.8,35.06,1.41
(주)까스텔바작,308100,2018/12,1.29,1.6,6.67,28.05,1.68,4.61,2.63,19.28,40.6,1.36
(주)까스텔바작,308100,2019/12,0.97,1.15,6.02,23.33,1.26,2.86,2.25,16.52,36.87,1.06
(주)까스텔바작,308100,2020/12,0.71,0.85,4.27,34.39,0.99,2.11,1.85,12.37,26.92,0.87
(주)까스텔바작,308100,2021/12,0.62,0.88,2.08,24.71,0.97,1.78,2.12,10.21,17.06,0.75
(주)까스텔바작,308100,2022/12,0.5,0.85,1.21,25.05,0.99,1.77,2.24,11.85,5.63,0.63
(주)꿈비,407400,2021/12,,,,,,,,,,
(주)꿈비,407400,2022/12,1.68,3.31,3.41,35.29,3,5.78,6.22,9.18,4.3,1.81
(주)나노,187790,2014/12,,,,,,,,,,
(주)나노,187790,2015/12,0.21,0.47,0.37,20.82,0.53,0.9,1.28,2.82,0.63,0.29
(주)나노,187790,2016/12,0.28,0.63,0.52,18.78,0.8,1.36,1.92,4.74,0.83,0.4
(주)나노,187790,2017/12,0.51,0.93,1.14,35.17,1.42,2.15,4.18,7.36,1.54,0.71
(주)나노,187790,2018/12,0.54,0.84,1.55,29.8,1.51,2.23,4.68,7.71,2.01,0.83
(주)나노,187790,2019/12,0.55,0.83,1.63,18.37,1.6,2.48,4.5,9.65,2.46,0.84
(주)나노,187790,2020/12,0.51,0.8,1.41,14.11,1.27,1.79,4.35,9.79,2.43,0.69
(주)나노,187790,2021/12,0.56,0.99,1.29,15.26,1.17,1.56,4.64,10.99,2.47,0.63
(주)나노,187790,2022/12,0.9,2.04,1.62,12.32,1.52,2.24,4.72,13.24,3.65,0.79
(주)나노브릭,286750,2015/12,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,
(주)나노브릭,286750,2017/12,0.33,14.55,0.34,0,2.61,5.57,4.91,7.17,0.53,0.45
(주)나노브릭,286750,2018/12,0.4,7.43,0.42,1980.16,2.03,3.36,5.12,9.66,0.59,0.5
(주)나노브릭,286750,2019/12,0.36,0.99,0.58,59.49,0.94,1.2,4.43,3.99,0.62,0.43
(주)나노브릭,286750,2020/12,0.37,0.61,0.94,51.62,0.75,0.91,4.15,4.32,0.8,0.45
(주)나노브릭,286750,2021/12,0.25,0.53,0.49,96.87,0.41,0.48,3,4.49,0.74,0.23
(주)나노브릭,286750,2022/12,0.23,0.63,0.37,65.73,0.38,0.43,2.95,4.34,0.71,0.19
(주)나노신소재,121600,2011/12,0.55,0.8,1.73,329.1,0.89,2.05,1.58,5.88,1.61,0.7
(주)나노신소재,121600,2012/12,0.33,0.41,1.78,204.74,0.53,1.36,0.88,7.4,1.08,0.44
(주)나노신소재,121600,2013/12,0.39,0.47,2.51,132.46,0.63,1.76,0.99,5.66,1.31,0.55
(주)나노신소재,121600,2014/12,0.4,0.47,2.83,136.61,0.61,1.69,0.96,3.96,1.47,0.55
(주)나노신소재,121600,2015/12,0.56,0.64,4.58,181.49,0.8,1.79,1.43,4.72,2.28,0.71
(주)나노신소재,121600,2016/12,0.49,0.54,5.34,161.44,0.67,1.3,1.4,4.01,2.16,0.62
(주)나노신소재,121600,2017/12,0.53,0.57,7.18,187.11,0.74,1.45,1.5,4.36,2.37,0.69
(주)나노신소재,121600,2018/12,0.56,0.61,6.83,109.78,0.79,1.72,1.47,4.51,2.56,0.73
(주)나노신소재,121600,2019/12,0.49,0.54,5.67,86.41,0.69,1.51,1.26,4.73,2.37,0.63
(주)나노신소재,121600,2020/12,0.47,0.52,4.35,41.58,0.7,1.39,1.42,4.94,1.98,0.64
(주)나노신소재,121600,2021/12,0.54,0.64,3.44,40.06,0.83,1.44,1.95,5.94,2.14,0.71
(주)나노신소재,121600,2022/12,0.46,0.52,4.39,64.88,0.65,0.92,2.26,8.17,2.3,0.59
(주)나노엔텍,039860,2011/12,0.3,0.45,0.92,10.47,0.5,0.59,3.34,2.63,1.38,0.4
(주)나노엔텍,039860,2012/12,0.29,0.52,0.64,10.1,0.45,0.52,3.25,2.56,1.18,0.37
(주)나노엔텍,039860,2013/12,0.42,0.79,0.89,14.86,0.78,0.95,4.2,3.49,1.48,0.64
(주)나노엔텍,039860,2014/12,0.44,0.64,1.4,12.4,0.84,1.03,4.57,2.47,1.65,0.7
(주)나노엔텍,039860,2015/12,0.36,0.43,2.16,11.2,0.72,0.85,4.82,1.49,1.51,0.62
(주)나노엔텍,039860,2016/12,0.37,0.52,1.34,13.49,0.79,0.95,4.55,1.6,1.41,0.66
(주)나노엔텍,039860,2017/12,0.47,0.81,1.14,16.18,0.89,1.15,3.98,2.2,1.5,0.61
(주)나노엔텍,039860,2018/12,0.55,0.76,1.95,22.19,0.96,1.24,4.36,2.15,1.81,0.68
(주)나노엔텍,039860,2019/12,0.52,0.6,4.05,26.66,0.89,1.11,4.39,1.82,1.92,0.78
(주)나노엔텍,039860,2020/12,0.52,0.58,4.55,23.16,0.82,1.03,4.19,1.89,2.17,0.74
(주)나노엔텍,039860,2021/12,0.56,0.65,4.29,26.24,0.88,1.09,4.52,2.52,2.35,0.77
(주)나노엔텍,039860,2022/12,0.49,0.55,4.59,34.19,0.76,0.95,3.86,2.85,2.01,0.67
(주)나노트로닉스,010670,2011/12,0.36,0.68,0.77,5.32,0.76,0.88,5.36,1.19,127.79,0.46
(주)나노트로닉스,010670,2012/12,0.38,0.76,0.74,5.62,0.7,0.81,5.52,1.07,176.68,0.36
(주)나래나노텍,137080,2011/12,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,
(주)나래나노텍,137080,2017/12,0.72,1.86,1.17,14.51,2.15,2.95,7.9,4.9,1.42,0.99
(주)나래나노텍,137080,2018/12,0.75,1.78,1.3,19.81,2.43,3.35,8.85,5.46,1.43,1.09
(주)나래나노텍,137080,2019/12,0.35,0.86,0.6,15,1.24,2.03,3.15,3.07,0.67,0.46
(주)나래나노텍,137080,2020/12,0.66,1.83,1.04,13.42,1.95,3.5,4.41,5.04,1.26,0.7
(주)나래나노텍,137080,2021/12,0.98,2.49,1.61,17.28,2.47,3.22,10.63,7.01,1.89,1.01
(주)나래나노텍,137080,2022/12,0.53,1.03,1.07,12.19,1.25,1.43,10.05,6.79,1.05,0.6
(주)나무가,190510,2011/12,,,,,,,,,,
(주)나무가,190510,2012/12,1.29,50.04,1.32,3.21,1.46,1.46,4353.66,1.85,39.37,0.71
(주)나무가,190510,2013/12,3.34,24.02,3.87,7.34,3.73,3.75,839,4.54,95.25,1.97
(주)나무가,190510,2014/12,2.33,11.44,2.93,4.5,2.67,2.7,302.75,3.1,78.12,1.47
(주)나무가,190510,2015/12,2.67,8.3,3.94,5.85,3.03,3.06,276.1,4.15,130.23,1.78
(주)나무가,190510,2016/12,1.44,2.9,2.88,4.35,1.72,1.74,153.94,3.26,50.39,1.1
(주)나무가,190510,2017/12,1.8,3.41,3.79,5.24,2.41,2.43,278.4,4.74,37.83,1.5
(주)나무가,190510,2018/12,2.63,5.99,4.69,5.63,3.53,3.54,808.05,5.49,46.42,2.05
(주)나무가,190510,2019/12,2.34,6.25,3.75,4.89,3.03,3.19,60.61,4.99,67.85,1.71
(주)나무가,190510,2020/12,2.44,7.71,3.57,5.5,3.13,3.26,83.69,3.97,93.99,1.71
(주)나무가,190510,2021/12,2.22,6.29,3.44,6.8,3.02,3.03,973.31,3.2,60.23,1.64
(주)나무가,190510,2022/12,1.96,3.65,4.24,7.69,2.85,2.85,2029.18,4.1,53.05,1.71
(주)나스미디어,089600,2011/12,0.26,0.75,0.39,0.5,0.28,0.28,0,2.74,31.68,0.17
(주)나스미디어,089600,2012/12,0.26,0.57,0.47,0.53,0.28,0.28,0,2.83,45.38,0.18
(주)나스미디어,089600,2013/12,0.26,0.5,0.56,0.64,0.28,0.28,0,2.78,59.5,0.19
(주)나스미디어,089600,2014/12,0.31,0.5,0.79,0.93,0.33,0.33,0,3.28,80.41,0.24
(주)나스미디어,089600,2015/12,0.38,0.69,0.85,1.02,0.42,0.42,0,3.87,7.55,0.29
(주)나스미디어,089600,2016/12,0.37,0.74,0.74,0.88,0.49,0.49,0,3.44,5.39,0.3
(주)나스미디어,089600,2017/12,0.39,0.79,0.77,0.93,0.57,0.57,0,3.4,7.71,0.33
(주)나스미디어,089600,2018/12,0.31,0.6,0.63,0.76,0.43,0.43,0,2.97,6.74,0.26
(주)나스미디어,089600,2019/12,0.31,0.61,0.62,0.74,0.43,0.43,0,3.54,7.55,0.26
(주)나스미디어,089600,2020/12,0.27,0.58,0.51,0.6,0.35,0.35,0,3.56,8.29,0.21
(주)나스미디어,089600,2021/12,0.26,0.56,0.47,0.58,0.32,0.32,130131.31,4.41,8.4,0.19
(주)나스미디어,089600,2022/12,0.29,0.62,0.55,0.7,0.37,0.37,327.28,5.54,8.77,0.22
(주)나이벡,138610,2011/12,0.18,0.45,0.3,41.95,0.64,0.78,3.59,3.95,0.34,0.41
(주)나이벡,138610,2012/12,0.23,0.4,0.53,34.62,0.8,0.92,6.19,6.94,0.48,0.53
(주)나이벡,138610,2013/12,0.14,0.31,0.24,14.6,0.56,0.69,2.9,3.6,0.29,0.3
(주)나이벡,138610,2014/12,0.31,0.88,0.47,41.03,1.29,1.75,5.01,8.37,0.64,0.51
(주)나이벡,138610,2015/12,0.25,0.53,0.47,33.83,0.76,0.95,3.81,3.12,0.56,0.39
(주)나이벡,138610,2016/12,0.23,0.47,0.44,24.84,0.57,0.7,3.24,2.38,0.57,0.39
(주)나이벡,138610,2017/12,0.26,0.57,0.48,41.93,0.67,0.86,3.04,3.64,0.66,0.43
(주)나이벡,138610,2018/12,0.22,0.45,0.41,40.55,0.68,1.01,2.1,3.17,0.53,0.36
(주)나이벡,138610,2019/12,0.32,0.49,0.93,52.02,0.83,1.14,3.1,4.16,0.88,0.54
(주)나이벡,138610,2020/12,0.14,0.21,0.43,37.25,0.25,0.29,1.82,2.67,0.55,0.21
(주)나이벡,138610,2021/12,0.26,0.46,0.58,102.95,0.45,0.52,3.55,5.64,1.11,0.38
(주)나이벡,138610,2022/12,0.34,0.68,0.67,106.61,0.61,0.69,4.75,7.18,1.76,0.47
(주)나이스디앤비,130580,2011/12,0.95,1.21,4.31,0,1.16,1.16,0,17.47,65.63,0.93
(주)나이스디앤비,130580,2012/12,0.81,0.99,4.55,0,0.95,0.95,0,19.08,69.22,0.8
(주)나이스디앤비,130580,2013/12,0.75,0.9,4.57,0,0.85,0.85,0,19.08,69.7,0.74
(주)나이스디앤비,130580,2014/12,0.73,0.88,4.24,0,0.79,0.79,0,14.86,82,0.69
(주)나이스디앤비,130580,2015/12,0.72,0.88,3.98,0,0.86,0.86,0,14.57,85.06,0.72
(주)나이스디앤비,130580,2016/12,0.67,0.79,4.23,0,0.91,0.91,0,16.64,53.28,0.76
(주)나이스디앤비,130580,2017/12,0.8,0.95,5.17,0,1.31,1.31,0,13.11,47.73,1.05
(주)나이스디앤비,130580,2018/12,0.9,1.1,4.81,0,1.57,1.57,0,10.62,52.23,1.2
(주)나이스디앤비,130580,2019/12,0.9,1.15,4.22,0,1.49,1.49,0,8.93,24.47,1.13
(주)나이스디앤비,130580,2020/12,0.93,1.19,4.3,0,1.51,1.51,0,8.86,21.82,1.14
(주)나이스디앤비,130580,2021/12,0.87,1.1,4.14,0,1.35,1.35,0,8.99,29.84,1.02
(주)나이스디앤비,130580,2022/12,0.77,0.95,3.98,0,1.25,1.25,0,9.6,27.07,0.96
(주)나이코,192240,2012/12,,,,,,,,,,
(주)나이코,192240,2013/12,,,,,,,,,,
(주)나이코,192240,2014/12,,,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,,,
(주)나인테크,267320,2020/12,0.9,2.32,1.46,4.65,1.43,2.25,3.96,6.07,2.69,0.91
(주)나인테크,267320,2021/12,0.81,2.33,1.24,5.1,1.35,1.98,4.25,5.92,2.4,0.77
(주)나인테크,267320,2022/12,0.7,2.93,0.92,3.61,1.14,1.88,2.87,5.67,2.87,0.58
(주)내츄럴엔도텍,168330,2012/12,,,,,,,,,,
(주)내츄럴엔도텍,168330,2013/12,1.23,1.66,4.81,8.65,1.55,1.69,19.25,12.27,7.82,1.18
(주)내츄럴엔도텍,168330,2014/12,1.58,2.03,7.18,12.84,2.68,3.21,16.21,15.15,4.43,1.98
(주)내츄럴엔도텍,168330,2015/12,0.57,0.74,2.47,4.32,1.57,2.2,5.41,7.67,1.15,0.99
(주)내츄럴엔도텍,168330,2016/12,0.09,0.14,0.23,1.05,0.19,0.23,1.1,3.53,0.21,0.14
(주)내츄럴엔도텍,168330,2017/12,0.11,0.2,0.27,5.27,0.21,0.26,1.18,6.4,0.3,0.19
(주)내츄럴엔도텍,168330,2018/12,0.13,0.22,0.33,6.19,0.29,0.39,1.24,8.68,0.3,0.2
(주)내츄럴엔도텍,168330,2019/12,0.13,0.25,0.26,10.44,0.34,0.42,1.82,7.63,0.23,0.21
(주)내츄럴엔도텍,168330,2020/12,0.28,0.78,0.43,27.39,0.75,0.92,4.17,8.92,0.47,0.39
(주)내츄럴엔도텍,168330,2021/12,0.29,0.48,0.71,25.75,0.73,0.99,2.86,8.55,0.5,0.38
(주)내츄럴엔도텍,168330,2022/12,0.27,0.29,3.4,19.28,0.82,1.2,2.61,9.3,0.45,0.68
(주)네오리진,094860,2011/12,0.72,1.04,2.28,21.27,1.4,1.87,5.54,3.29,12.63,0.89
(주)네오리진,094860,2012/12,0.61,0.98,1.57,9.5,1.46,2.01,5.28,2.87,11.8,0.79
(주)네오리진,094860,2013/12,0.98,1.69,2.32,6.52,2.13,2.77,9.19,3.88,21.36,1.16
(주)네오리진,094860,2014/12,0.96,2.01,1.85,3.6,1.72,2.04,11.03,3.22,24.11,0.92
(주)네오리진,094860,2015/12,0.54,1.08,1.09,2.13,0.98,1.13,7.42,2.02,15.45,0.54
(주)네오리진,094860,2016/12,0.69,0.94,2.59,10.81,1.64,1.98,9.54,4.53,22.51,1.11
(주)네오리진,094860,2017/12,0.54,0.68,2.61,10.4,1.28,1.46,10.6,3.04,17.47,0.95
(주)네오리진,094860,2018/12,0.56,0.69,3.01,10.2,1.33,1.56,8.89,2.99,16.27,1.02
(주)네오리진,094860,2019/12,0.78,1,3.66,13.69,1.6,1.83,12.74,4.12,17.19,1.29
(주)네오리진,094860,2020/12,0.74,0.93,3.72,22.93,1.44,1.57,16.95,5.13,13.19,1.22
(주)네오리진,094860,2021/12,0.64,0.8,3.2,10.45,0.94,0.96,38.67,6.35,34.74,0.75
(주)네오리진,094860,2022/12,0.6,0.74,3.4,13.24,0.94,0.96,43.36,7.08,65.9,0.75
(주)네오셈,253590,2016/12,,,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,,,
(주)네오셈,253590,2019/12,0.41,0.68,1.05,8.93,0.65,0.73,5.78,2.46,2.1,0.5
(주)네오셈,253590,2020/12,0.78,1.22,2.18,16.38,1.21,1.36,11.49,5.41,4.1,0.92
(주)네오셈,253590,2021/12,0.49,0.8,1.24,12.29,0.72,0.8,8.05,2.8,2.88,0.58
(주)네오셈,253590,2022/12,0.83,1.45,1.96,15.22,1.18,2.02,2.83,7.77,4.81,0.85
(주)네오오토,212560,2011/12,,,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,,,
(주)네오오토,212560,2013/12,1.23,3.42,1.92,12.83,3.54,4,30.4,7.4,1.95,1.47
(주)네오오토,212560,2014/12,1.17,2.85,1.98,12.93,3.13,3.51,28.68,7.76,1.96,1.48
(주)네오오토,212560,2015/12,1.09,2.23,2.14,14.75,3.19,3.64,25.9,11.88,1.76,1.73
(주)네오오토,212560,2016/12,1.1,2.16,2.25,18.47,3.98,4.78,23.6,16.95,1.61,2.03
(주)네오오토,212560,2017/12,0.94,1.81,1.97,14.81,3.56,4.47,17.64,11.05,1.35,1.76
(주)네오오토,212560,2018/12,0.82,1.54,1.78,9.92,3.12,3.97,14.46,8.62,1.17,1.56
(주)네오오토,212560,2019/12,0.84,1.51,1.87,8.97,3.1,3.92,14.89,8.4,1.2,1.6
(주)네오오토,212560,2020/12,0.82,1.45,1.9,8.58,2.61,3.21,14.06,7.13,1.25,1.37
(주)네오오토,212560,2021/12,0.98,1.66,2.39,9.71,2.78,3.42,14.73,7.34,1.57,1.53
(주)네오오토,212560,2022/12,1.09,1.76,2.84,9.24,2.87,3.57,14.62,7.43,1.92,1.66
(주)네오위즈,095660,2011/12,1.16,2.35,2.3,10.32,3.8,3.8,0,7.84,9.05,1.76
(주)네오위즈,095660,2012/12,0.97,2.05,1.85,8.47,2.92,2.92,0,5.92,5.52,1.55
(주)네오위즈,095660,2013/12,0.64,1.12,1.48,9.5,2.05,2.05,0,5.93,3.64,1.17
(주)네오위즈,095660,2014/12,0.28,0.39,0.96,21.57,1.04,1.04,0,5.94,2.74,0.7
(주)네오위즈,095660,2015/12,0.28,0.35,1.33,23.13,0.71,0.71,0,5.84,82.94,0.52
(주)네오위즈,095660,2016/12,0.28,0.33,1.98,28.12,0.65,0.65,0,7.97,156.45,0.5
(주)네오위즈,095660,2017/12,0.29,0.31,3.73,28.6,0.75,0.75,0,11.27,139.46,0.63
(주)네오위즈,095660,2018/12,0.43,0.47,4.33,27.09,1.4,1.4,0,12.64,10.77,1.08
(주)네오위즈,095660,2019/12,0.55,0.62,4.83,26.73,2.35,2.35,37843.36,12.87,4.95,1.64
(주)네오위즈,095660,2020/12,0.55,0.62,4.69,31.87,1.87,1.87,20680.94,11.8,3.46,1.41
(주)네오위즈,095660,2021/12,0.45,0.51,3.75,35.26,1.47,1.47,20875.31,21.11,2.94,1.12
(주)네오위즈,095660,2022/12,0.44,0.49,4.16,41.14,1.51,1.51,10906,0,2.91,1.16
(주)네오위즈홀딩스,042420,2011/12,0.05,0.06,0.58,20.06,0.22,0.22,244.18,7.68,0.53,0.2
(주)네오위즈홀딩스,042420,2012/12,0.07,0.08,0.58,26.82,0.31,0.31,253.87,8.59,272.77,0.24
(주)네오위즈홀딩스,042420,2013/12,0.01,0.01,0.26,16.66,0.1,0.1,41.65,2.91,79.09,0.07
(주)네오위즈홀딩스,042420,2014/12,0.01,0.01,4.19,0,0.08,0.08,20.93,7.55,84.82,0.07
(주)네오위즈홀딩스,042420,2015/12,0,0,0.06,0,0.01,0.01,9.5,4.4,30.75,0.01
(주)네오위즈홀딩스,042420,2016/12,0,0,0.05,0,0,0,9.02,4.13,19.21,0
(주)네오위즈홀딩스,042420,2017/12,0,0,0.2,0,0,0,10.24,3.89,43.48,0
(주)네오위즈홀딩스,042420,2018/12,0,0,0.28,0,0.01,0.01,13.26,3.91,272.72,0.01
(주)네오위즈홀딩스,042420,2019/12,0.01,0.01,0.92,0,0.02,0.02,38.1,18.36,1648.28,0.02
(주)네오위즈홀딩스,042420,2020/12,0,0,0.83,0,0.01,0.01,21.01,0,25.94,0.01
(주)네오위즈홀딩스,042420,2021/12,0,0,0.6,0,0.01,0.01,17.66,0,6.12,0.01
(주)네오위즈홀딩스,042420,2022/12,0,0,0.55,0,0.01,0.01,16.43,0,4.89,0.01
(주)네오이뮨텍,950220,2019/12,,,,,,,,,,
(주)네오이뮨텍,950220,2020/12,0,0,0,0,0,0,0,0,0,0
(주)네오이뮨텍,950220,2021/12,0,0,0,0,0,0,0,0,0,0
(주)네오이뮨텍,950220,2022/12,0,0,0,0,0,0,0,0,0,0
(주)네오크레마,311390,2016/12,,,,,,,,,,
(주)네오크레마,311390,2017/12,,,,,,,,,,
(주)네오크레마,311390,2018/12,0.67,0.94,2.38,22.95,1.43,2.18,4.19,12.85,1.3,1.22
(주)네오크레마,311390,2019/12,0.47,0.6,2.16,20.22,1.04,1.53,3.23,8.72,0.96,0.93
(주)네오크레마,311390,2020/12,0.47,0.56,2.83,30.06,1.04,1.46,3.63,9.69,1.03,0.98
(주)네오크레마,311390,2021/12,0.47,0.56,2.89,41.43,0.97,1.32,3.61,8.66,1.07,0.84
(주)네오크레마,311390,2022/12,0.37,0.52,1.27,34.28,0.77,0.96,3.75,7.36,1.16,0.5
