회사명,거래소코드,회계년도,총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결)
(주)인지디스플레이,037330,2012/12,1.11,2.18,2.27,6.36,2.4,2.68,23.57,6.02,2.78,1.24
(주)인지디스플레이,037330,2013/12,1,1.65,2.5,9.46,2.64,2.97,23.4,8,2.15,1.35
(주)인지디스플레이,037330,2014/12,1.24,2.02,3.22,12.57,3.36,4.12,18.26,10.11,2.57,1.69
(주)인지디스플레이,037330,2015/12,1.21,1.89,3.4,13.65,3.01,3.69,16.22,10.61,2.7,1.67
(주)인지디스플레이,037330,2016/12,1.5,2.31,4.26,15.99,3.65,4.33,23.59,13.18,3.52,2.18
(주)인지디스플레이,037330,2017/12,1.79,2.89,4.71,12.88,4.62,5.6,26.44,16.16,4.09,2.51
(주)인지디스플레이,037330,2018/12,1.91,3.08,4.99,12.11,4.82,5.86,27.1,15.46,4.38,2.6
(주)인지디스플레이,037330,2019/12,1.57,3.1,3.18,11.83,4.25,5.01,27.81,13.17,3.29,1.94
(주)인지디스플레이,037330,2020/12,1.7,3.92,3.02,12.89,5.26,6.31,31.56,15.46,3.24,2.05
(주)인지디스플레이,037330,2021/12,1.3,3.01,2.28,9.05,3.94,5.03,18.08,9.88,2.5,1.56
(주)인지디스플레이,037330,2022/12,1.43,3.35,2.5,10.94,4.11,5.68,14.88,10.93,2.84,1.68
(주)인지소프트,100030,2011/12,,,,,,,,,,
(주)인지소프트,100030,2012/12,0.3,0.34,2.1,22.75,0.56,0.56,6875,4.46,39.58,0.47
(주)인지소프트,100030,2013/12,0.48,0.55,3.99,34.62,0.88,0.88,11248.68,8.03,65.84,0.75
(주)인지소프트,100030,2014/12,0.39,0.42,4.75,41.34,0.73,0.73,16099.32,5.78,57.15,0.65
(주)인지소프트,100030,2015/12,0.42,0.45,5.94,30.03,0.76,0.76,144492.53,4.81,61.75,0.69
(주)인지소프트,100030,2016/12,0.39,0.42,5.55,20.24,0.74,0.74,0,4.03,68.84,0.65
(주)인지소프트,100030,2017/12,0.4,0.43,6.12,26.98,0.91,0.91,0,3.75,81.75,0.79
(주)인지소프트,100030,2018/12,0.45,0.49,6.01,46.16,0.97,0.97,0,4.01,84.42,0.85
(주)인지소프트,100030,2019/12,0.63,0.72,5.24,23.02,1.16,1.16,0,6.23,151.49,0.98
(주)인지소프트,100030,2020/12,0.43,0.59,1.61,18.54,0.92,0.92,0,6.47,9.4,0.62
(주)인지소프트,100030,2021/12,0.34,0.5,1.08,63.71,0.84,0.84,0,6.86,5.75,0.51
(주)인지소프트,100030,2022/12,0.37,0.49,1.51,56.28,0.84,0.84,0,8.84,8.41,0.57
(주)인콘,083640,2011/12,0.92,1.4,2.67,13.87,1.88,2.6,6.73,5.78,2.63,1.17
(주)인콘,083640,2012/12,1.01,1.47,3.21,11.65,2.09,3,6.92,5.48,3.03,1.34
(주)인콘,083640,2013/12,1.11,1.44,4.87,12.45,2.15,2.85,8.76,6.04,3.39,1.62
(주)인콘,083640,2014/12,,,,,,,,,,
(주)인콘,083640,2015/12,0.65,0.75,4.75,13.76,0.94,1.04,9.79,5.12,3.6,0.79
(주)인콘,083640,2016/12,0.67,0.76,6.02,17.97,0.97,1.06,10.84,6.1,3.66,0.84
(주)인콘,083640,2017/12,0.72,0.92,3.34,26.02,1.04,1.11,16.91,9.02,5.35,0.8
(주)인콘,083640,2018/12,0.49,0.82,1.2,19.47,0.81,0.85,19.67,8.27,6.12,0.48
(주)인콘,083640,2019/12,0.33,0.57,0.79,17.98,0.68,0.7,19.71,6.86,4.61,0.37
(주)인콘,083640,2020/12,0.51,0.72,1.73,29.13,1.03,1.06,37.99,8.41,7.65,0.65
(주)인콘,083640,2021/12,0.51,0.65,2.3,21.51,1.01,1.03,39.38,7.84,8.86,0.7
(주)인콘,083640,2022/12,,,,,,,,,,
(주)인터로조,119610,2011/12,,,,,,,,,,
(주)인터로조,119610,2012/12,,,,,,,,,,
(주)인터로조,119610,2013/12,,,,,,,,,,
(주)인터로조,119610,2014/12,,,,,,,,,,
(주)인터로조,119610,2015/12,,,,,,,,,,
(주)인터로조,119610,2016/12,0.69,0.81,4.51,72.14,1.18,1.51,5.42,2.43,1.86,0.94
(주)인터로조,119610,2017/12,0.72,0.84,4.98,71.13,1.2,1.55,5.34,2.28,2,0.97
(주)인터로조,119610,2018/12,0.6,0.71,3.9,63.34,0.99,1.29,4.32,1.81,1.77,0.81
(주)인터로조,119610,2019/12,0.57,0.73,2.49,84.79,0.94,1.19,4.46,1.93,1.7,0.71
(주)인터로조,119610,2020/12,0.47,0.66,1.62,80.49,0.83,1.06,3.74,1.9,1.27,0.56
(주)인터로조,119610,2021/12,0.55,0.75,2.05,48.22,1,1.3,4.36,2.09,1.43,0.72
(주)인터로조,119610,2022/12,0.51,0.69,1.97,34.27,0.91,1.17,4.11,1.67,1.45,0.66
(주)인터코스,240340,2014/12,,,,,,,,,,
(주)인터코스,240340,2015/12,,,,,,,,,,
(주)인터코스,240340,2016/12,,,,,,,,,,
(주)인터코스,240340,2017/12,,,,,,,,,,
(주)인터코스,240340,2018/12,,,,,,,,,,
(주)인터코스,240340,2019/12,,,,,,,,,,
(주)인터코스,240340,2020/12,,,,,,,,,,
(주)인터코스,240340,2021/12,,,,,,,,,,
(주)인터파크,108790,2011/12,1.63,9.82,1.95,17.25,1.88,2.22,12.14,13.6,50.07,0.96
(주)인터파크,108790,2012/12,1.17,5.53,1.49,19.47,1.68,1.96,11.83,12.46,14.07,0.83
(주)인터파크,108790,2013/12,1.06,4.08,1.43,17.35,1.78,2.07,12.95,12.41,8.97,0.87
(주)인터파크,108790,2014/12,1.02,3.2,1.5,17.85,1.64,1.9,12.24,8.81,9.52,0.85
(주)인터파크,108790,2015/12,0.9,2.49,1.41,18.89,1.38,1.57,11.59,8.09,9.2,0.74
(주)인터파크,108790,2016/12,1,2.79,1.56,20.2,1.49,1.69,12.68,15.39,10.39,0.79
(주)인터파크,108790,2017/12,0.97,2.9,1.46,22.07,1.44,1.63,12.34,16.95,10.39,0.73
(주)인터파크,108790,2018/12,0.97,3.25,1.38,24.1,1.4,1.55,14.66,15.83,10.63,0.7
(주)인터파크,108790,2019/12,0.93,3.34,1.28,23.68,1.38,1.5,18.37,16.68,7.15,0.68
(주)인터플렉스,051370,2011/12,,,,,,,,,,
(주)인터플렉스,051370,2012/12,,,,,,,,,,
(주)인터플렉스,051370,2013/12,,,,,,,,,,
(주)인터플렉스,051370,2014/12,,,,,,,,,,
(주)인터플렉스,051370,2015/12,1.1,2.12,2.31,6.42,1.99,2.79,6.97,4.61,3.26,1.1
(주)인터플렉스,051370,2016/12,1.26,2.29,2.82,7,2.31,3.5,6.82,5.23,3.64,1.31
(주)인터플렉스,051370,2017/12,1.63,2.64,4.28,9.69,2.94,4.42,8.74,8.72,4.6,1.82
(주)인터플렉스,051370,2018/12,0.68,1.04,1.95,4.63,1.4,2.02,4.56,5.78,1.7,0.86
(주)인터플렉스,051370,2019/12,1.22,1.9,3.41,6.51,3.09,4.13,12.31,9.5,2.74,1.69
(주)인터플렉스,051370,2020/12,0.95,1.67,2.22,3.86,2.2,2.68,12.1,5.27,2.19,1.14
(주)인터플렉스,051370,2021/12,1.31,2.56,2.67,5.07,2.8,3.69,11.55,6.38,3.06,1.42
(주)인터플렉스,051370,2022/12,1.38,2.35,3.33,5.96,2.95,4.12,10.42,6.89,3.57,1.63
(주)인텍플러스,064290,2011/12,,,,,,,,,,
(주)인텍플러스,064290,2012/12,,,,,,,,,,
(주)인텍플러스,064290,2013/12,,,,,,,,,,
(주)인텍플러스,064290,2014/12,,,,,,,,,,
(주)인텍플러스,064290,2015/12,,,,,,,,,,
(주)인텍플러스,064290,2016/12,,,,,,,,,,
(주)인텍플러스,064290,2017/12,0.76,1.32,1.79,9.55,1.21,2.03,2.99,4.6,2.51,0.76
(주)인텍플러스,064290,2018/12,0.52,0.92,1.18,6.53,0.85,1.53,1.91,5,1.69,0.53
(주)인텍플러스,064290,2019/12,1.12,2.12,2.37,12.06,1.72,2.92,4.2,9.48,4.32,1.07
(주)인텍플러스,064290,2020/12,1.19,2.15,2.66,11.31,1.73,2.6,5.19,5.2,5.98,1.11
(주)인텍플러스,064290,2021/12,1.5,2.94,3.05,14.05,1.91,2.92,5.5,4.4,11.69,1.22
(주)인텍플러스,064290,2022/12,1.06,2.01,2.25,15.01,1.34,2.14,3.6,3.03,8.02,0.86
(주)인텔리안테크놀로지스,189300,2011/12,,,,,,,,,,
(주)인텔리안테크놀로지스,189300,2012/12,,,,,,,,,,
(주)인텔리안테크놀로지스,189300,2013/12,,,,,,,,,,
(주)인텔리안테크놀로지스,189300,2014/12,,,,,,,,,,
(주)인텔리안테크놀로지스,189300,2015/12,1.06,2.01,2.24,15.56,2.1,3.45,5.4,4.78,4.01,1.55
(주)인텔리안테크놀로지스,189300,2016/12,1.01,1.67,2.53,13.96,1.61,2.28,5.48,4.77,5.29,1.23
(주)인텔리안테크놀로지스,189300,2017/12,0.81,1.31,2.12,9.46,1.21,1.68,4.35,3.28,5.25,0.89
(주)인텔리안테크놀로지스,189300,2018/12,0.92,1.58,2.22,12.04,1.45,2.01,5.26,3.47,6.1,1.07
(주)인텔리안테크놀로지스,189300,2019/12,0.88,1.54,2.07,17.3,1.5,2.02,5.79,4.03,4.91,1.14
(주)인텔리안테크놀로지스,189300,2020/12,0.74,1.36,1.63,14.31,1.48,2.19,4.53,4.21,3.19,0.97
(주)인텔리안테크놀로지스,189300,2021/12,0.67,1.16,1.57,11.24,1.21,1.81,3.65,3.98,2.65,0.8
(주)인텔리안테크놀로지스,189300,2022/12,0.76,1.41,1.64,9.83,1.3,2.23,3.1,4.57,2.88,0.84
(주)인트로메딕,150840,2011/12,0.62,0,0.42,53.64,0.77,0.83,10.5,1.45,24.44,0.3
(주)인트로메딕,150840,2012/12,0.66,0,0.55,87.53,0.83,0.91,9.64,1.6,28.91,0.36
(주)인트로메딕,150840,2013/12,0.62,1.18,1.3,97.93,0.77,0.84,8.21,1.62,40.11,0.53
(주)인트로메딕,150840,2014/12,0.52,0.61,3.75,71.21,0.65,0.73,5.71,1.35,41.23,0.59
(주)인트로메딕,150840,2015/12,0.32,0.43,1.3,74.21,0.4,0.45,3.45,1.08,30.57,0.37
(주)인트로메딕,150840,2016/12,0.31,0.51,0.82,65.48,0.38,0.43,3.83,1.25,18.25,0.31
(주)인트로메딕,150840,2017/12,,,,,,,,,,
(주)인트로메딕,150840,2018/12,0.31,0.65,0.6,146.35,0.69,0.76,7.23,1.81,11.21,0.33
(주)인트로메딕,150840,2019/12,0.27,0.57,0.52,76.19,0.57,0.64,5.62,1.82,4.95,0.28
(주)인트로메딕,150840,2020/12,0.18,0.31,0.45,28.44,0.35,0.41,2.77,1.75,2.26,0.21
(주)인트로메딕,150840,2021/12,0.16,0.21,0.73,47.49,0.29,0.31,3.42,3.31,2.63,0.21
(주)인트로메딕,150840,2022/12,0.25,0.35,0.86,12.92,0.44,0.47,5.9,3.5,3.43,0.3
(주)인트론바이오테크놀로지,048530,2011/12,,,,,,,,,,
(주)인트론바이오테크놀로지,048530,2012/12,,,,,,,,,,
(주)인트론바이오테크놀로지,048530,2013/12,,,,,,,,,,
(주)인트론바이오테크놀로지,048530,2014/12,,,,,,,,,,
(주)인트론바이오테크놀로지,048530,2015/12,,,,,,,,,,
(주)인트론바이오테크놀로지,048530,2016/12,0.17,0.21,0.98,47.01,0.29,0.3,9.3,2.06,1.32,0.24
(주)인트론바이오테크놀로지,048530,2017/12,0.21,0.28,0.85,41.2,0.33,0.34,9.67,2.11,1.4,0.25
(주)인트론바이오테크놀로지,048530,2018/12,0.41,0.59,1.33,86.45,0.58,0.6,15.65,3.98,2.65,0.41
(주)인트론바이오테크놀로지,048530,2019/12,0.12,0.16,0.42,39.28,0.14,0.15,5.95,2.17,1.15,0.12
(주)인트론바이오테크놀로지,048530,2020/12,0.48,0.6,2.32,193.22,0.58,0.59,31.57,6.26,4.92,0.52
(주)인트론바이오테크놀로지,048530,2021/12,0.23,0.31,0.87,76.35,0.28,0.29,23.13,2.72,2.34,0.23
(주)인트론바이오테크놀로지,048530,2022/12,0.1,0.13,0.32,42.57,0.12,0.12,15.54,2.07,1,0.09
(주)인포마크,175140,2011/12,,,,,,,,,,
(주)인포마크,175140,2012/12,,,,,,,,,,
(주)인포마크,175140,2013/12,,,,,,,,,,
(주)인포마크,175140,2014/12,,,,,,,,,,
(주)인포마크,175140,2015/12,,,,,,,,,,
(주)인포마크,175140,2016/12,,,,,,,,,,
(주)인포마크,175140,2017/12,0.74,2.59,1.04,8.64,0.99,2.56,1.61,15.65,15.44,0.58
(주)인포마크,175140,2018/12,1.86,5.51,2.8,27.39,2.54,6.62,4.11,29.88,35.42,1.47
(주)인포마크,175140,2019/12,1.42,4.6,2.05,24.01,2.04,4.45,3.77,9.36,24.4,1.06
(주)인포마크,175140,2020/12,,,,,,,,,,
(주)인포마크,175140,2021/12,1.11,3.18,1.71,42.24,1.34,1.52,11.62,11.73,50.07,0.78
(주)인포마크,175140,2022/12,0.63,1.27,1.27,15.23,0.81,1.03,3.74,6.11,47.46,0.51
(주)인포바인,115310,2011/12,,,,,,,,,,
(주)인포바인,115310,2012/12,,,,,,,,,,
(주)인포바인,115310,2013/12,,,,,,,,,,
(주)인포바인,115310,2014/12,0.26,0.33,1.15,1331.87,0.26,0.26,0,5.85,131.23,0.21
(주)인포바인,115310,2015/12,0.25,0.29,1.83,1220.64,0.26,0.26,0,6.5,136,0.23
(주)인포바인,115310,2016/12,0.29,0.31,6.94,1444.11,0.33,0.33,0,7.25,63.19,0.31
(주)인포바인,115310,2017/12,0.3,0.31,6.24,1685.35,0.34,0.34,0,6.48,39.14,0.32
(주)인포바인,115310,2018/12,0.26,0.27,5.66,1612.27,0.29,0.29,0,6.09,31.25,0.27
(주)인포바인,115310,2019/12,0.22,0.24,4.28,1577.63,0.25,0.25,0,6.11,10.02,0.24
(주)인포바인,115310,2020/12,0.21,0.22,3.81,1588.1,0.25,0.25,0,6.31,7.12,0.24
(주)인포바인,115310,2021/12,0.2,0.2,5.66,0,0.25,0.25,0,6.4,11.66,0.24
(주)인포바인,115310,2022/12,0.2,0.21,3.6,0,0.27,0.27,415.19,6.72,2.89,0.25
(주)인포피아,036220,2011/12,,,,,,,,,,
(주)인포피아,036220,2012/12,,,,,,,,,,
(주)인포피아,036220,2013/12,0.51,0.81,1.41,11.26,1.22,1.64,4.77,2.83,1.13,0.73
(주)인포피아,036220,2014/12,0.57,0.98,1.34,9.35,1.37,1.87,5.17,2.62,1.23,0.84
(주)인포피아,036220,2015/12,0.59,1,1.43,9.25,1.39,1.89,5.28,2.3,1.26,0.95
(주)인프라웨어테크놀러지,247300,2014/12,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,2015/12,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,2016/12,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,2017/12,,,,,,,,,,
(주)인프라웨어테크놀러지,247300,2018/12,,,,,,,,,,
(주)인피니트헬스케어,071200,2011/12,1.13,2.12,2.4,7.46,1.62,1.95,9.79,3.49,7.6,1.02
(주)인피니트헬스케어,071200,2012/12,1.14,2.33,2.22,6.75,1.75,2.11,10.05,3.55,6.94,1.03
(주)인피니트헬스케어,071200,2013/12,0.8,1.4,1.85,7.84,1.33,1.56,9.11,2.91,5.05,0.82
(주)인피니트헬스케어,071200,2014/12,0.78,1.15,2.46,18.08,1.29,1.45,11.97,3.39,6.42,0.89
(주)인피니트헬스케어,071200,2015/12,0.77,1.05,2.83,19.72,1.15,1.29,10.75,3.54,8.09,0.84
(주)인피니트헬스케어,071200,2016/12,0.83,1.09,3.42,16.3,1.14,1.25,12.83,3.85,10.19,0.87
(주)인피니트헬스케어,071200,2017/12,0.8,1.04,3.58,15.45,1.07,1.12,26.13,3.74,9.41,0.84
(주)인피니트헬스케어,071200,2018/12,0.7,0.87,3.63,12.62,0.9,0.92,51.19,3.09,7.75,0.73
(주)인피니트헬스케어,071200,2019/12,0.74,0.92,3.9,14.07,1.03,1.06,44.16,3.23,4.85,0.83
(주)인피니트헬스케어,071200,2020/12,0.62,0.8,2.74,14.67,0.89,0.92,29.53,2.96,3.07,0.69
(주)인피니트헬스케어,071200,2021/12,0.59,0.77,2.64,17.87,0.79,0.81,37.37,3.34,3.33,0.62
(주)인피니트헬스케어,071200,2022/12,0.6,0.77,2.71,19.96,0.78,0.8,50.94,3.53,3.73,0.63
(주)일승,333430,2019/12,,,,,,,,,,
(주)일승,333430,2020/12,,,,,,,,,,
(주)일승,333430,2021/12,0.49,0.71,1.62,8.87,1.2,1.53,5.68,4.03,1.07,0.83
(주)일승,333430,2022/12,0.69,1.07,1.94,12.91,1.88,2.51,7.57,5.1,1.35,1.21
(주)일신바이오베이스,068330,2011/12,,,,,,,,,,
(주)일신바이오베이스,068330,2012/12,,,,,,,,,,
(주)일신바이오베이스,068330,2013/12,0.36,0.44,2.14,10.67,0.89,1.89,1.69,3.36,0.77,0.71
(주)일신바이오베이스,068330,2014/12,0.45,0.53,2.92,9,1.04,2.07,2.09,4.11,1,0.82
(주)일신바이오베이스,068330,2015/12,0.45,0.53,2.8,6.99,0.95,1.77,2.03,2.99,1.09,0.74
(주)일신바이오베이스,068330,2016/12,0.4,0.47,2.67,9.16,0.74,1.13,2.14,2.37,1.17,0.61
(주)일신바이오베이스,068330,2017/12,0.34,0.38,3.09,10.58,0.58,0.82,2.03,2.64,1.14,0.51
(주)일신바이오베이스,068330,2018/12,0.39,0.44,3.76,11.08,0.68,0.97,2.27,4.14,1.37,0.59
(주)일신바이오베이스,068330,2019/12,0.46,0.53,3.66,12.92,0.75,1.03,2.79,5.4,1.78,0.64
(주)일신바이오베이스,068330,2020/12,,,,,,,,,,
(주)일신바이오베이스,068330,2021/12,,,,,,,,,,
(주)일신바이오베이스,068330,2022/12,,,,,,,,,,
(주)일야,058450,2011/12,1.67,2.82,4.1,5.86,4.01,4.26,66.7,8.22,3.06,2.14
(주)일야,058450,2012/12,1.41,2.93,2.72,5.73,4.02,4.36,52.3,8.08,2.35,1.93
(주)일야,058450,2013/12,,,,,,,,,,
(주)일야,058450,2014/12,,,,,,,,,,
(주)일야,058450,2015/12,,,,,,,,,,
(주)일야,058450,2016/12,,,,,,,,,,
(주)일야,058450,2017/12,,,,,,,,,,
(주)일야,058450,2018/12,,,,,,,,,,
(주)일야,058450,2019/12,0.69,2.84,0.91,6.17,1.46,1.85,6.94,3.21,1.6,0.63
(주)일야,058450,2020/12,0.18,0.61,0.26,2.25,0.33,0.36,3.69,0.58,0.81,0.16
(주)일야,058450,2021/12,0.44,1.06,0.74,10.37,0.7,0.73,19.98,1.04,17.81,0.39
(주)일야,058450,2022/12,0.37,0.83,0.65,11.71,0.66,0.79,4.08,1.06,16.28,0.36
(주)일지테크,019540,2011/12,0.7,1.52,1.31,6.21,1.45,1.65,12.35,4.99,1.45,0.95
(주)일지테크,019540,2012/12,0.74,2.29,1.1,5.52,1.52,1.76,11.19,4,1.57,0.84
(주)일지테크,019540,2013/12,0.92,2.99,1.33,6.22,2.02,2.33,15.02,4.12,1.8,0.96
(주)일지테크,019540,2014/12,0.9,2.73,1.34,5.47,2.18,2.55,14.93,4.88,1.64,0.92
(주)일지테크,019540,2015/12,0.83,2.84,1.18,4.62,2.14,2.57,12.86,4.73,1.44,0.83
(주)일지테크,019540,2016/12,0.82,2.91,1.15,4.69,2.23,2.67,13.51,4.26,1.37,0.8
(주)일지테크,019540,2017/12,0.67,2.07,0.99,4.03,1.86,2.2,12.24,3.34,1.1,0.65
(주)일지테크,019540,2018/12,0.64,1.82,1,4.2,1.98,2.45,10.15,3.85,1.02,0.67
(주)일지테크,019540,2019/12,0.55,1.58,0.84,4.37,1.8,2.34,7.83,4.95,0.88,0.59
(주)일지테크,019540,2020/12,0.54,1.7,0.8,4.8,1.67,2.09,8.21,4.28,0.95,0.56
(주)일지테크,019540,2021/12,0.53,1.89,0.74,5.8,1.44,1.8,7.31,4.17,1.01,0.51
(주)일지테크,019540,2022/12,0.6,2.37,0.8,8.49,1.37,1.65,8.06,5.67,1.27,0.52
(주)일진파워,094820,2011/12,,,,,,,,,,
(주)일진파워,094820,2012/12,,,,,,,,,,
(주)일진파워,094820,2013/12,,,,,,,,,,
(주)일진파워,094820,2014/12,1.15,1.84,3.07,24.78,2.74,3.33,15.52,12.21,2.68,1.55
(주)일진파워,094820,2015/12,1.17,1.93,2.94,24.7,2.74,3.16,20.33,9.81,2.69,1.58
(주)일진파워,094820,2016/12,1.21,2.1,2.85,20.3,2.62,2.74,60.84,5.62,3.06,1.62
(주)일진파워,094820,2017/12,1.22,1.97,3.23,18.04,2.51,2.51,20826.7,4.55,3.48,1.65
(주)일진파워,094820,2018/12,1.26,1.88,3.76,22.38,2.53,2.53,23319.55,4.54,3.94,1.69
(주)일진파워,094820,2019/12,1.29,1.97,3.72,29.11,2.55,2.55,54087.81,5.35,4.44,1.69
(주)일진파워,094820,2020/12,1.1,1.71,3.06,35.89,2.1,2.1,0,6.67,3.89,1.41
(주)일진파워,094820,2021/12,1.11,1.75,3.04,44.65,2.04,2.04,0,7.61,4.1,1.4
(주)일진파워,094820,2022/12,1.07,1.65,3.01,35.56,1.91,1.91,0,7.35,4.33,1.33
(주)잉크테크,049550,2011/12,0.65,1.66,1.07,6.34,2.01,3.82,4.24,5.25,1.38,0.84
(주)잉크테크,049550,2012/12,0.83,2.29,1.3,7.63,2.21,3.89,5.09,5.1,1.94,1.02
(주)잉크테크,049550,2013/12,0.73,2.03,1.13,10.02,2,3.53,4.64,4.73,1.76,0.97
(주)잉크테크,049550,2014/12,0.61,1.87,0.9,10.4,1.96,3.58,4.33,4.97,1.3,0.93
(주)잉크테크,049550,2015/12,0.58,2.4,0.77,8.16,1.91,3.34,4.48,4.62,1.15,0.85
(주)잉크테크,049550,2016/12,0.6,3.21,0.73,7.22,1.87,3.17,4.57,4.36,1.2,0.75
(주)잉크테크,049550,2017/12,0.5,1.71,0.7,6.01,1.6,2.76,3.8,3.83,0.95,0.7
(주)잉크테크,049550,2018/12,0.51,1.34,0.81,6.44,1.63,3.06,3.5,4.39,0.91,0.78
(주)잉크테크,049550,2019/12,0.54,1.57,0.83,7.38,1.7,3.41,3.37,4.65,1,0.75
(주)잉크테크,049550,2020/12,0.47,1.34,0.72,7.98,1.61,3.45,3.02,4.57,0.89,0.67
(주)잉크테크,049550,2021/12,0.55,0.94,1.35,13.69,1.98,5.64,3.05,6.89,1.08,1.16
(주)잉크테크,049550,2022/12,0.58,0.96,1.48,16.85,2.04,5.42,3.28,7.6,1.13,1.23
(주)자람테크놀로지,389020,2018/12,,,,,,,,,,
(주)자람테크놀로지,389020,2019/12,,,,,,,,,,
(주)자람테크놀로지,389020,2020/12,,,,,,,,,,
(주)자람테크놀로지,389020,2021/12,,,,,,,,,,
(주)자람테크놀로지,389020,2022/12,,,,,,,,,,
(주)자비스,230400,2011/12,,,,,,,,,,
(주)자비스,230400,2012/12,,,,,,,,,,
(주)자비스,230400,2013/12,,,,,,,,,,
(주)자비스,230400,2014/12,,,,,,,,,,
(주)자비스,230400,2015/12,,,,,,,,,,
(주)자비스,230400,2016/12,,,,,,,,,,
(주)자비스,254120,2016/12,,,,,,,,,,
(주)자비스,254120,2017/12,,,,,,,,,,
(주)자비스,230400,2017/12,,,,,,,,,,
(주)자비스,230400,2018/12,0.74,8.05,0.81,11.47,1.19,2.53,2.27,4.28,5.44,0.66
(주)자비스,254120,2018/12,,,,,,,,,,
(주)자비스,254120,2019/12,0.59,1.12,1.24,9.14,0.89,1.33,2.69,7.98,6.29,0.61
(주)자비스,254120,2020/12,0.41,0.95,0.71,7.95,0.71,1.17,1.81,7.54,4.23,0.43
(주)자비스,254120,2021/12,0.53,1.58,0.8,12.57,1.02,1.88,2.25,9.47,2.66,0.56
(주)자비스,254120,2022/12,0.78,2.25,1.19,14.34,1.41,2.61,3.07,7.12,2.4,0.72
(주)자연과환경,043910,2011/12,0.45,0.82,1,6.12,0.7,1,2.36,2.01,1.51,0.46
(주)자연과환경,043910,2012/12,0.62,1.28,1.22,4.01,1,1.42,3.4,2.13,2.04,0.6
(주)자연과환경,043910,2013/12,0.55,1.08,1.14,3.93,0.93,1.28,3.39,1.74,1.7,0.55
(주)자연과환경,043910,2014/12,0.24,0.55,0.41,3.49,0.38,0.48,1.96,1.09,0.75,0.21
(주)자연과환경,043910,2015/12,0.25,0.6,0.42,6.5,0.44,0.49,4.27,3.78,0.67,0.23
(주)자연과환경,043910,2016/12,0.28,0.52,0.61,4.79,0.73,0.86,4.67,3.39,0.52,0.43
(주)자연과환경,043910,2017/12,0.32,0.54,0.76,4.3,0.7,0.78,6.21,3.12,0.65,0.41
(주)자연과환경,043910,2018/12,0.51,0.81,1.38,6.28,1.01,1.12,9.45,4.78,1.19,0.61
(주)자연과환경,043910,2019/12,0.52,0.84,1.36,6.65,0.99,1.09,11.23,4.41,1.31,0.6
(주)자연과환경,043910,2020/12,0.4,0.71,0.94,5.33,0.76,0.85,7.48,4.67,1,0.45
(주)자연과환경,043910,2021/12,0.62,1.17,1.31,4.16,1.4,1.7,8,6.4,1.25,0.77
(주)자연과환경,043910,2022/12,0.66,1.14,1.54,4.19,1.69,2.05,9.59,5.12,1.21,0.95
(주)자유투어,046840,2011/12,0.36,1.16,0.52,0,0.89,1.16,3.76,7.43,1.26,0.36
(주)자유투어,046840,2012/12,0.35,1.27,0.49,0,0.94,1.55,2.38,739.72,1.36,0.35
(주)자이언트스텝,289220,2017/12,,,,,,,,,,
(주)자이언트스텝,289220,2018/12,1.45,2.07,4.83,55.2,2.63,2.68,143.95,5.63,8.19,1.75
(주)자이언트스텝,289220,2019/12,1.37,2.54,2.99,67.89,2.43,2.46,217.89,7.55,9.07,1.51
(주)자이언트스텝,289220,2020/12,1.02,1.87,2.27,72.29,1.65,1.69,78.71,10.86,8.05,1.07
(주)자이언트스텝,289220,2021/12,0.4,0.47,2.72,75.3,0.49,0.49,134.58,11.53,6.72,0.42
(주)자이언트스텝,289220,2022/12,0.28,0.32,2.04,56.74,0.39,0.39,406.64,10.3,3.56,0.34
(주)장원테크,174880,2011/12,,,,,,,,,,
(주)장원테크,174880,2012/12,2.07,6.59,3.02,9.74,5.2,8.55,13.28,15.94,3.83,2.27
(주)장원테크,174880,2013/12,2.2,6.08,3.45,15.04,4.63,6.23,17.97,21.31,4.7,2.41
(주)장원테크,174880,2014/12,1.55,5.31,2.18,10.38,3.06,3.98,13.25,11.02,3.5,1.55
(주)장원테크,174880,2015/12,2.45,6.9,3.79,16.65,5.57,7.77,19.71,17.69,4.93,2.61
(주)장원테크,174880,2016/12,1.12,1.97,2.58,12.43,2.79,3.66,11.78,14.59,2.11,1.42
(주)장원테크,174880,2017/12,0.94,1.48,2.54,11.03,2.38,2.92,13.01,10.91,1.74,1.27
(주)장원테크,174880,2018/12,1.23,1.93,3.42,11.87,3.18,4.16,13.55,9.27,2.31,1.77
(주)장원테크,174880,2019/12,0.7,1.43,1.38,12.88,2.42,3.19,9.99,9.01,1.82,0.95
(주)장원테크,174880,2020/12,0.31,0.65,0.61,12.5,1.35,1.59,8.81,8.03,1.11,0.44
(주)장원테크,174880,2021/12,0.52,0.87,1.3,9.09,2.27,2.77,12.64,8.11,2.4,0.84
(주)장원테크,174880,2022/12,0.57,0.84,1.79,6.37,2.4,3.46,7.86,6.2,2.35,1.03
