회사명,거래소코드,회계년도,매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),기업순이익률(IFRS연결),R & D 투자효율(IFRS연결),금융비용 대 총비용비율(IFRS연결),이자부담률(IFRS연결),1주당매출액(IFRS연결),1주당순이익(IFRS연결),1주당 CASH FLOW(IFRS연결),1주당정상영업이익(IFRS연결)
(주)경방,000050,2015/12,28.45,4.67,1.27,2.55,71.55,89.11,0.16,2.02,0,2.89,1.5,130448.52,6089,14561.44,14211.61
(주)경방,000050,2016/12,28.9,7.81,2.25,4.39,71.1,88.49,0.18,2.83,0,2.15,1.18,137676.93,1075,24796.79,15843.93
(주)경방,000050,2017/12,29.75,7.02,1.97,3.67,70.25,88.27,0.03,2.46,0,1.9,1.07,13160.14,923,2110.74,1543.27
(주)경방,000050,2018/12,30.56,5.74,1.57,2.87,69.44,88.34,0.09,2.18,0,2.41,1.36,12819.09,740,441.14,1494.78
(주)경방,000050,2019/12,28.93,12.68,3.26,6.01,71.07,90.69,0.12,3.91,0,2.61,1.42,12543.82,1630,2439.34,1167.98
(주)경방,000050,2020/12,29.41,3.96,0.99,1.76,70.59,93.36,0.16,1.43,0,1.73,1,12008.81,499,1226.89,797.15
(주)경방,000050,2021/12,35.63,5.81,1.75,2.96,64.37,85.97,0.23,1.65,0,-0.4,-0.25,13983.34,872,762.72,1962.29
(주)경방,000050,2022/12,32.42,1.13,0.35,0.59,67.58,91.81,0.24,0.85,0,1.64,1.24,14197.47,177,1067.12,1163.41
(주)경보제약,214390,2011/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2012/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2013/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2014/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2015/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2016/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2017/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2018/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2019/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2020/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2021/12,,,,,,,,,,,,,,,
(주)경보제약,214390,2022/12,,,,,,,,,,,,,,,
(주)경인양행,012610,2011/12,14.7,1.24,0.9,1.65,85.3,97.27,0,1.92,0,1.39,2.26,6215.87,72,262.39,169.42
(주)경인양행,012610,2012/12,13.01,0.96,0.69,1.49,86.99,98.33,0,1.58,0,1.22,2.12,5829.46,65,554.72,97.1
(주)경인양행,012610,2013/12,16.61,3.92,3.38,6.41,83.39,95.73,0,3.95,0,0.67,1.42,6475.32,280,25.99,276.73
(주)경인양행,012610,2014/12,17.67,3.66,3.22,5.48,82.33,94.92,0,3.75,0,0.61,1.38,6861.54,255,454.72,348.87
(주)경인양행,012610,2015/12,16.36,1.39,1.15,1.01,83.64,97.45,0,1.61,0,0.56,1.24,6514.54,48,134.79,166.31
(주)경인양행,012610,2016/12,17.04,2.49,2.04,2.7,82.96,96.15,0,2.5,0,0.57,1.19,6804.42,129,470.68,261.83
(주)경인양행,012610,2017/12,15.72,1.59,1.36,1.85,84.28,97.54,0,2,0,0.74,1.59,7426.11,90,131.78,182.31
(주)경인양행,012610,2018/12,22.87,4.17,3.58,6.59,77.13,94.05,0,4.41,0,0.99,1.9,8196.33,331,46.38,487.45
(주)경인양행,012610,2019/12,23.62,4.56,3.7,6.57,76.38,93.44,0,4.8,0,1.38,2.3,8882.05,344,167.54,583.1
(주)경인양행,012610,2020/12,20.82,-2.3,-1.55,-4.18,79.18,98.98,0,-0.63,0,1.32,1.76,8057.8,-218,1334.8,82.46
(주)경인양행,012610,2021/12,25.27,6.75,5.02,11.1,74.73,92.97,0,5.76,0,1.04,1.32,9725.01,589,222.58,683.69
(주)경인양행,012610,2022/12,25.79,4.28,3.06,6.07,74.21,93.03,0,4.1,0,1.47,1.92,9677.58,345,509.48,674.45
(주)광명전기,017040,2011/12,12.21,-1.98,-1.52,-2.51,87.79,99.46,0.2,-0.82,0,0.89,1.45,2131.7,-32,40.74,11.45
(주)광명전기,017040,2012/12,12.48,0.35,0.32,1.23,87.52,96.43,0.12,0.87,0,0.59,1.08,2704.73,16,79.29,96.63
(주)광명전기,017040,2013/12,16.23,5.49,5.14,9.64,83.77,90.85,0.16,5.49,0,0.4,0.75,2719.41,133,72.21,248.78
(주)광명전기,017040,2014/12,14.84,6.76,7.02,12.46,85.16,90.75,0.08,7.07,0,0.05,0.11,3109.96,192,264.54,287.55
(주)광명전기,017040,2015/12,15.18,7.64,6.59,8.63,84.82,91.97,0.07,6.55,0,-0.04,-0.09,2683.97,148,426.91,215.57
(주)광명전기,017040,2016/12,9.5,11.96,8.33,11.75,90.5,96.27,0.04,8.37,0,0.06,0.12,2236.92,227,103.9,83.45
(주)광명전기,017040,2017/12,8.97,-2.01,-1.36,-2.2,91.03,97.84,0.04,-1.26,0,0.15,0.29,2343.49,-45,153.39,50.71
(주)광명전기,017040,2018/12,9.47,2.38,1.79,2.93,90.53,97.15,0.04,2.27,0,0.65,1.35,2633.06,60,-88.05,75.17
(주)광명전기,017040,2019/12,11.24,5.4,4.61,8.53,88.76,93.94,0.04,4.57,0,-0.05,-0.12,3042.72,185,472.94,184.27
(주)광명전기,017040,2020/12,9.11,3.67,2.81,4.67,90.89,96.57,0.02,2.7,0,-0.15,-0.34,2850.83,108,121.6,97.78
(주)광명전기,017040,2021/12,6.92,4.27,3.49,5.54,93.08,97.91,0.03,3.38,0,-0.13,-0.32,3163.37,134,-58.52,66.11
(주)광명전기,017040,2022/12,8.29,4.08,3.29,4.91,91.71,96.65,0.03,2.84,0,-0.57,-1.43,3189.82,124,-21.27,106.95
(주)광주신세계,037710,2011/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2012/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2013/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2014/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2015/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2016/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2017/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2018/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2019/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2020/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2021/12,,,,,,,,,,,,,,,
(주)광주신세계,037710,2022/12,,,,,,,,,,,,,,,
(주)국동,005320,2011/12,13.04,-4.67,-11.32,-686.46,86.96,101,0,-7.86,0,1.39,3.52,38485.32,-1901,-240.32,283.75
(주)국동,005320,2012/12,18.42,3.72,7.68,67.43,81.58,95.08,0,10.62,0,1.41,3.32,34464.32,1356,1241.19,1694.35
(주)국동,005320,2013/12,16.42,2.71,5.78,32.29,83.58,96.27,0,7.95,0,1.02,2.65,33593.85,948,-546.55,1254.6
(주)국동,005320,2014/12,17.65,4.78,10.96,40.4,82.35,94.55,0,13.24,0,1.02,3.12,40225.95,2011,-2.79,2193.91
(주)국동,005320,2015/12,17.44,3.07,5.72,17.49,82.56,94.92,0,8.02,0,1.26,3.42,36263.11,1168,832.26,1843.19
(주)국동,005320,2016/12,18.6,3.15,5.7,14.97,81.4,94.65,0.01,7.47,0,1.01,2.86,33372.84,1157,126.43,1786.18
(주)국동,005320,2017/12,14.83,-4.68,-7.78,-19.01,85.17,103.06,0.02,-5.63,0,1.21,3.65,14701.9,-734,-523.92,-449.37
(주)국동,005320,2018/12,16.63,0.96,1.84,4.64,83.37,97.38,0.07,3.78,0,1.01,3.21,15978.34,158,-287.08,419.36
(주)국동,005320,2019/12,15.32,-2.03,-3.52,-7.94,84.68,101.9,0.02,-1.77,0,0.96,3.14,10579.17,-210,185,-201.51
(주)국동,005320,2020/12,26.37,4.21,6.79,14.3,73.63,89.51,0.03,9.43,0,1.74,5.02,6523.76,308,668.76,684.47
(주)국동,005320,2021/12,10.8,-3.5,-4.55,-8.54,89.2,101.58,0,-2.59,0,1.41,4.2,4207.18,-161,-469.3,-66.5
(주)국동,005320,2022/12,13.99,0.42,0.81,1.32,86.01,94.84,0,1.96,0,0.59,3,5953.44,25,181.64,307.42
(주)국보,001140,2011/12,7.01,-0.03,-0.04,-0.12,92.99,99.94,0,1.84,0,1.38,2.91,127164.12,-42,3163.57,1691.43
(주)국보,001140,2012/12,7.82,-0.71,-0.89,-2.62,92.18,98.88,0,0.8,0,1.35,2.58,119091.37,-887,-3517.82,1329.5
(주)국보,001140,2013/12,7.98,-3.29,-3.91,-12.14,92.02,99.38,0,-2.51,0,1.11,2.07,113961.83,-3820,2735.06,711.59
(주)국보,001140,2014/12,6.12,-7.18,-7.39,-26.58,93.88,102.47,0,-5.93,0,1.29,2.03,94928.25,-6895,-231.76,-2345.09
(주)국보,001140,2015/12,6.41,-4.41,-4.65,-19.61,93.59,102.69,0,-3.25,0,1.24,1.82,89183.48,-3989,-814.78,-2396.92
(주)국보,001140,2016/12,8.86,-4.79,-5.09,-25.32,91.14,99.77,0,-3.63,0,1.29,1.84,85012.15,-4221,493.83,198.68
(주)국보,001140,2017/12,7.56,-3.69,-3.74,-17.16,92.44,105.03,0,-2.33,0,1.2,1.8,57118.09,-2063,-2265.22,-2871.44
(주)국보,001140,2018/12,5.05,-5.59,-6.59,-24.45,94.95,107.4,0,-5.2,0,0.99,1.87,42530.86,-2399,-3613,-3146.74
(주)국보,001140,2019/12,19.91,-7.49,-8.16,-47.63,80.09,101.09,0.01,-5.65,0,2.08,3.38,20397.18,-370,-2266.61,-221.74
(주)국보,001140,2020/12,28.65,-18.67,-19.91,-67.86,71.35,109.83,0.04,-17.19,0,2.29,3.82,2673.64,-415,-258.47,-262.75
(주)국보,001140,2021/12,28.65,-18.24,-18.3,-57.13,71.35,108.27,0.69,-14.86,0,2.9,5.08,1588.36,-305,33.35,-131.35
(주)국보,001140,2022/12,28.26,-23.89,-23.02,-64.68,71.74,113.71,1.06,-20.16,0,2.32,4.42,1293.99,-314,18.42,-177.43
(주)금양,001570,2011/12,15.95,2.7,2.47,6.86,84.05,95.32,0,4.95,0,2.7,3.88,2790.36,88,-17.49,176.67
(주)금양,001570,2012/12,16.62,3.02,2.88,8.23,83.38,94.62,0,5.65,0,2.94,4.27,3123.13,110,91.56,168.07
(주)금양,001570,2013/12,13.1,0.46,0.52,1.47,86.9,96.39,0,2.77,0,1.96,3.37,3971.82,20,-429.62,143.43
(주)금양,001570,2014/12,12.67,-0.07,-0.07,-0.25,87.33,96.74,0,1.79,0,1.68,2.63,4028.9,-3,867.8,131.21
(주)금양,001570,2015/12,14.41,9.1,8.89,28.69,85.59,95.69,0,10.1,0,1.17,1.76,4040.31,430,185.68,174.21
(주)금양,001570,2016/12,18.47,-12.17,-11.92,-44.99,81.53,92.81,0,-10.1,0,1.55,2.49,4286.34,-608,204.11,308.17
(주)금양,001570,2017/12,19.66,10.34,9.94,41.19,80.34,92.71,0,11.59,0,1.74,2.19,4223.21,517,-518.01,307.68
(주)금양,001570,2018/12,19.68,9.86,10.1,29.84,80.32,93.42,0,11.6,0,1.49,2.27,4757.84,533,402.19,313.26
(주)금양,001570,2019/12,20.74,-6.31,-5.08,-14.85,79.26,94.67,0,-3.96,0,1.27,1.72,3921.25,-279,-13.6,209.12
(주)금양,001570,2020/12,17.75,-2.25,-1.78,-5.36,82.25,96.59,0,0.77,0,3.1,3.84,3999.48,-95,-11.52,136.37
(주)금양,001570,2021/12,19.46,6.12,4.99,13.57,80.54,94.43,0,7.15,0,2.66,3.42,4460.91,295,-815.64,248.66
(주)금양,001570,2022/12,25.51,-13.67,-9.75,-24.34,74.49,93.8,0,-7.13,0,3.5,4.37,3671.59,-575,792.41,227.53
(주)금호에이치티,214330,2011/12,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,11.81,5.78,7.92,15.06,88.19,91.57,0.01,8.24,0,0.25,0.68,539156.65,1559,36041,45462.84
(주)금호에이치티,214330,2014/12,13.33,7.51,13.36,23.98,86.67,90.89,0.02,14.16,0,0.49,1.77,38950.88,2855,-1246.11,3548.94
(주)금호에이치티,214330,2015/12,15.75,7.37,12.76,21.54,84.25,89.98,0.03,13.56,0,0.51,2.09,21870.63,1655,1062.87,2190.51
(주)금호에이치티,214330,2016/12,11.51,4.01,5.96,11.31,88.49,93.15,0.01,6.83,0,0.61,2.16,21359.44,967,2403.24,1463.95
(주)금호에이치티,214330,2017/12,10.28,2.75,3.22,5.57,89.72,95.03,0.01,3.84,0,0.54,1.47,18403.24,505,1451.35,913.9
(주)금호에이치티,214330,2018/12,10.12,3.72,4.01,7.23,89.88,94.99,0,5.35,0,1.27,3.01,19148.96,632,134.49,960.23
(주)금호에이치티,214330,2019/12,5.8,-0.03,-0.03,-0.05,94.2,98.38,0.02,3.84,0,4.16,8.25,11296.67,-3,324.59,182.62
(주)금호에이치티,214330,2020/12,3.1,-4.47,-2.95,-4.85,96.9,102.14,0.02,-0.47,0,3.47,6.09,8525.04,-105,572.66,-182.85
(주)금호에이치티,214330,2021/12,9.08,-7.61,-4.43,-6.25,90.92,97.21,0.01,-3.66,0,1.23,2.71,1700.35,-130,35.56,47.43
(주)금호에이치티,214330,2022/12,10.4,-8.15,-5.11,-6.78,89.6,96.65,0.02,-4.67,0,0.64,1.87,1400.05,-121,67.03,46.84
(주)까뮤이앤씨,013700,2011/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2014/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2015/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2016/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2017/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2018/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2019/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2020/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2021/12,,,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2022/12,,,,,,,,,,,,,,,
(주)나이스홀딩스,034310,2011/12,0,17.36,8.02,9.82,0,77.26,0.09,7.74,0,-0.76,-1.06,56325.34,9431,10509.28,13411.65
(주)나이스홀딩스,034310,2012/12,0,21.15,9.71,12.09,0,78.9,0.08,9.35,0,-0.96,-1.59,61203.02,13562,10729.91,12915.44
(주)나이스홀딩스,034310,2013/12,0,8.45,9.36,9.93,0,90.29,0.41,9.17,0,-0.19,-0.66,19908.14,1090,2487.86,1933.1
(주)나이스홀딩스,034310,2014/12,0,5.73,5.22,7.05,0,92.34,0.43,5.59,1.22,0.42,0.91,24729.95,848,3846.9,1894.92
(주)나이스홀딩스,034310,2015/12,0,5.77,5.17,6.09,0,91.64,0.64,5.36,0.95,0.22,0.42,28795.51,787,2286.7,2408.65
(주)나이스홀딩스,034310,2016/12,0,6.74,6.85,10.65,0,90.57,0.62,7.1,0.9,0.26,0.55,35541.97,1473,3685.73,3350.56
(주)나이스홀딩스,034310,2017/12,0,6.4,5.89,9.21,0,91.55,0.97,6.14,0,0.29,0.52,38278.27,1388,3403.42,3236.3
(주)나이스홀딩스,034310,2018/12,86.23,6.16,5.07,10.01,13.77,92.04,1.32,5.43,0.98,0.45,0.7,42550.01,1604,6558.19,3387.62
(주)나이스홀딩스,034310,2019/12,0,4.14,3.28,4.39,0,91.79,1.5,3.7,0.85,0.56,0.81,49567.84,771,6890.26,4071.43
(주)나이스홀딩스,034310,2020/12,0,2.57,2,2.43,0,92.55,1.59,2.41,1.15,0.54,0.77,54260.54,477,8165.89,4042.74
(주)나이스홀딩스,034310,2021/12,0,4.12,3.48,8.01,0,94.11,1.58,3.95,1.01,0.59,0.86,64670.48,1548,6057.64,3808.34
(주)나이스홀딩스,034310,2022/12,0,2.51,2.14,4.9,0,94.72,1.51,2.79,1.23,0.77,1.1,72670.4,1012,5295.7,3834.05
(주)남선알미늄,008350,2011/12,8.69,8.18,10.53,42.18,91.31,98.67,0.09,12.77,0,1.72,2.99,2737.07,247,-18.96,44.53
(주)남선알미늄,008350,2012/12,,,,,,,,,,,,,,,
(주)남선알미늄,008350,2013/12,,,,,,,,,,,,,,,
(주)남선알미늄,008350,2014/12,,,,,,,,,,,,,,,
(주)남선알미늄,008350,2015/12,,,,,,,,,,,,,,,
(주)남선알미늄,008350,2016/12,,,,,,,,,,,,,,,
(주)남선알미늄,008350,2017/12,,,,,,,,,,,,,,,
(주)남선알미늄,008350,2018/12,10.03,7.25,8.32,14.95,89.97,97.29,0.07,8.71,0.49,0.34,0.87,3148.2,228,219.12,85.31
(주)남선알미늄,008350,2019/12,10.74,4.46,4.84,8.33,89.26,96.43,0.04,5.08,0.59,0.23,0.58,2939.55,131,250.31,104.8
(주)남선알미늄,008350,2020/12,7.12,3.93,3.57,5.72,92.88,100.56,0.11,3.6,0.64,0.04,0.09,2429.92,95,-81.76,-13.71
(주)남선알미늄,008350,2021/12,6.24,18.1,12.82,19.6,93.76,103,0.03,12.85,0.67,0.04,0.09,2084.8,377,109.12,-62.56
(주)남선알미늄,008350,2022/12,7.07,10.92,7.38,10.3,92.93,100.97,0.03,7.38,0.52,-0.01,-0.02,2188.5,238,-57.76,-21.31
(주)남성,004270,2011/12,22.11,-2.75,-0.82,-1.87,77.89,100.82,4.17,1.48,0.69,6.74,3.83,18269.06,-800,880.15,-90.63
(주)남성,004270,2012/12,24.37,-10.09,-3.09,-7.94,75.63,100.05,5.07,-0.79,0.06,6.56,3.67,18783.86,-3159,-1580.86,-9.92
(주)남성,004270,2013/12,24.15,-1,-0.35,-0.83,75.85,97.2,5.34,1.81,0.05,5.69,3.46,20178.86,-316,4524.09,565.16
(주)남성,004270,2014/12,25.3,-5.76,-2.01,-5.21,74.7,97.71,5.26,-0.38,0.6,4.15,2.64,19070.88,-1886,-1929.5,437.08
(주)남성,004270,2015/12,25.4,-0.69,-0.26,-0.6,74.6,96.33,5.25,1.6,0.57,4.5,2.92,20950.08,-21,-2244.21,769.44
(주)남성,004270,2016/12,26.46,1.59,0.65,1.87,73.54,94.55,4.2,2.62,0.65,4.55,3.06,2312.05,63,189.34,125.9
(주)남성,004270,2017/12,27.08,1.47,0.67,1.68,72.92,92.16,3.78,2.39,0.64,3.71,2.85,2540.36,55,186.11,199.11
(주)남성,004270,2018/12,22.9,-4.3,-1.75,-4.11,77.1,98.83,4.12,-0.1,0.85,3.74,2.83,2299,-128,27.05,26.97
(주)남성,004270,2019/12,25.9,-3.01,-1.07,-2.52,74.1,99.37,2.71,0.31,0.96,3.62,2.35,2014.6,-74,-218.22,12.74
(주)남성,004270,2020/12,19.52,-17.48,-8.13,-19.75,80.48,102.65,4.67,-6.71,0.72,2.58,2.38,2555.32,-526,48.02,-67.83
(주)남성,004270,2021/12,27.85,6.94,2.95,7.28,72.15,93.21,4.1,3.95,0,2.18,1.68,2825.58,226,-55.59,191.79
(주)남성,004270,2022/12,26.96,3.23,1.13,2.68,73.04,97.41,4.35,2.81,0,4.32,2.93,2710.06,102,-176.14,70.14
(주)넥센,005720,2011/12,14.33,13.96,7.93,13.09,85.67,97.05,0.44,8.48,0,0.96,1.4,92506.11,14604,6021.28,5245.21
(주)넥센,005720,2012/12,18.52,26.1,11.98,17.71,81.48,91.36,0.79,12.36,0,0.87,1.2,56889.76,15962,8387.57,4916.06
(주)넥센,005720,2013/12,30.49,18.19,9.16,12.26,69.51,77.8,0.4,9.38,0,0.54,0.85,69723.4,13309,4355.07,15477.19
(주)넥센,005720,2014/12,34.03,22.28,9.72,12.56,65.97,75.1,0.51,9.88,0,0.48,0.71,65039.57,15324,5695.67,16196.59
(주)넥센,005720,2015/12,38.64,25.41,9.04,11.25,61.36,71.98,0.67,9.16,0,0.41,0.57,56192.55,14323,7270.31,15743.25
(주)넥센,005720,2016/12,44.28,30.92,10.72,12.86,55.72,66.07,0.73,10.72,0,-0.03,-0.04,58994.83,1830,4110.52,20019.73
(주)넥센,005720,2017/12,34.52,26.06,7.96,9.42,65.48,76.62,0.7,7.92,0,-0.16,-0.26,5764.05,1499,-258.32,1347.4
(주)넥센,005720,2018/12,26.59,6.51,3.61,6.63,73.41,89.44,2.07,3.89,0,0.47,0.66,23799.72,1103,2373.03,2512.67
(주)넥센,005720,2019/12,29.22,4.96,2.87,5.96,70.78,90.18,2.13,3.21,0,0.62,0.68,40097.27,1055,5657.45,3939.49
(주)넥센,005720,2020/12,25.27,0.04,0.02,1.05,74.73,96.83,2.39,0.31,0,0.6,0.57,34448.35,194,3948.23,1090.77
(주)넥센,005720,2021/12,21.16,1.22,0.67,2.68,78.84,98.6,2.34,0.93,0,0.47,0.5,42066.66,521,4130.74,587.62
(주)넥센,005720,2022/12,16.81,0.06,0.04,1.57,83.19,100.75,1.79,0.43,0,0.57,0.72,52567.54,317,-508.58,-394.49
(주)넥솔론,110570,2011/12,,,,,,,,,,,,,,,
(주)넥솔론,110570,2012/12,-22.74,-40.9,-15.23,-175.77,122.74,126.62,0.02,-11.13,0,7.95,4.49,3016.88,-1765,622.31,-802.97
(주)넥솔론,110570,2013/12,-7.93,-16.66,-5.76,-85.7,107.93,112.39,0,-1.04,0,10.89,5.06,2534.29,-458,209.85,-314.04
(주)넥솔론,110570,2014/12,-25,-159.96,-57.02,0,125,130.01,0,-47.93,0,10.05,7.46,1844.5,-3177,-122.61,-553.6
(주)넥솔론,110570,2015/12,,,,,,,,,,,,,,,
(주)넥솔론,110570,2016/12,,,,,,,,,,,,,,,
(주)노루페인트,090350,2011/12,19.01,2.29,1.92,4.01,80.99,96.63,0.96,3.32,0,1.69,2.69,18914.97,434,1230.81,724.3
(주)노루페인트,090350,2012/12,20.33,1.1,0.9,2.06,79.67,95.86,0.98,2.21,0,1.63,2.34,20458.49,224,-271.58,847.95
(주)노루페인트,090350,2013/12,21.81,2.72,2.23,5.21,78.19,95.15,1.01,3.49,0,1.57,2.2,21183.33,577,769.91,1026.36
(주)노루페인트,090350,2014/12,23.84,3.35,2.86,6.51,76.16,94.11,1.05,4.13,0,1.54,2.26,22388.93,750,1306.62,1318.78
(주)노루페인트,090350,2015/12,25.78,7.09,5.86,12.78,74.22,93.35,1.02,6.86,0,1.26,1.84,22559.92,1600,1412.6,1499.2
(주)노루페인트,090350,2016/12,26.82,1.98,1.66,3.47,73.18,93.49,1.16,2.57,0,1.13,1.74,23404.81,464,2172.43,1524.37
(주)노루페인트,090350,2017/12,23.79,5.34,5.07,10.23,76.21,94.97,0.68,5.91,0,0.91,1.67,26946.51,1439,1629.11,1356.26
(주)노루페인트,090350,2018/12,21.31,2.07,2.12,4.2,78.69,96.31,0.86,2.93,0.58,0.81,1.63,30040.68,623,683.36,1107.7
(주)노루페인트,090350,2019/12,22.71,2.92,3.06,6,77.29,95.5,0.66,3.76,0.34,0.69,1.43,31639.94,923,2894.93,1425.13
(주)노루페인트,090350,2020/12,22.81,2.8,2.78,5.48,77.19,94.98,0.75,3.34,0.18,0.58,1.13,31419.21,879,1950.5,1578.3
(주)노루페인트,090350,2021/12,18.07,1.98,2.16,4.26,81.93,96.51,0.34,2.62,0.18,0.43,0.93,35719.45,706,1161.52,1247.37
(주)노루페인트,090350,2022/12,18.36,1.53,1.73,3.31,81.64,96.53,0.48,2.16,0.18,0.39,0.9,36810.37,564,1962.05,1275.48
(주)노루홀딩스,000320,2011/12,20.24,3.08,2.2,4.13,79.76,97.95,0.77,3.99,0,2.51,3.34,40661.75,921,2499.9,1133.04
(주)노루홀딩스,000320,2012/12,21.45,3.23,2.33,6.18,78.55,97.08,0.79,3.92,0,2.19,2.9,43456.33,1420,1068.44,1267.31
(주)노루홀딩스,000320,2013/12,23.71,5.87,4.26,10.2,76.29,96.28,0.8,5.59,0,1.85,2.46,45504.3,2499,3557.8,1693.46
(주)노루홀딩스,000320,2014/12,26,5.54,4.23,8.68,74,94.96,0.83,5.39,0,1.56,2.23,49716.22,2283,3804.25,2503.76
(주)노루홀딩스,000320,2015/12,27.67,12.91,9.35,20.67,72.33,96.02,0.81,10.19,0,1.16,1.7,50716.9,6182,2655.6,2020.61
(주)노루홀딩스,000320,2016/12,28.1,3.02,2.13,3.15,71.9,96.71,0.9,2.87,0,1.04,1.59,51211.33,1046,4043.66,1684.68
(주)노루홀딩스,000320,2017/12,25.31,8.04,6.33,11.67,74.69,97.76,0.49,6.82,0,0.63,1.14,57233.53,4114,2276.27,1280.79
(주)노루홀딩스,000320,2018/12,21.91,0.32,0.27,-2.19,78.09,98.78,0.62,0.72,0.62,0.53,1.06,62033.88,-785,551.45,759.6
(주)노루홀딩스,000320,2019/12,23.75,2.25,2,1.25,76.25,97.17,0.49,2.47,0.92,0.54,1.1,65617.84,439,4260.71,1856.07
(주)노루홀딩스,000320,2020/12,24.23,3.43,2.83,3.8,75.77,95.78,0.44,3.34,0.83,0.63,1.15,62926.85,1343,3748.27,2655.16
(주)노루홀딩스,000320,2021/12,19.75,1.12,1.02,0.43,80.25,97.21,0.18,1.32,0.72,0.34,0.67,70880.5,153,1884.72,1978.25
(주)노루홀딩스,000320,2022/12,20.3,3.22,3,6.55,79.7,97.11,0.35,3.22,0.7,0.24,0.5,76873.02,2391,3582.86,2220.2
(주)녹십자,006280,2011/12,33.71,7.5,6.7,8.96,66.29,89.55,1.13,6.72,0,0.03,0.08,75798.3,5544,5414.62,8719.45
(주)녹십자,006280,2012/12,31.24,6.85,6.13,8.32,68.76,90.84,1.18,6.23,0,0.12,0.35,80127.84,5305,5010.05,7339.43
(주)녹십자,006280,2013/12,30.95,8.11,7,9.37,69.05,91.13,1.06,7.01,0,0.01,0.03,78982.92,6140,2640.22,7008.27
(주)녹십자,006280,2014/12,31.84,8.9,7.13,9.79,68.16,90.06,1.12,7.43,0,0.41,1.1,83457.32,7260,4857.13,8297.23
(주)녹십자,006280,2015/12,32.35,9.13,6.97,10.27,67.65,91.25,1.22,7.25,0,0.39,0.94,89659.76,8213,3871.44,7844.95
(주)녹십자,006280,2016/12,29.39,5.44,4.39,6.46,70.61,93.45,1.29,4.68,0,0.38,0.95,102502.89,5451,-149.08,6712.99
(주)녹십자,006280,2017/12,28.48,4.4,3.49,5.24,71.52,92.99,1.27,3.77,0,0.38,0.86,110205.12,4665,4952.62,7726.65
(주)녹십자,006280,2018/12,25.91,2.57,2,3.28,74.09,96.24,1.57,2.32,0,0.43,0.93,114223.55,3017,1233.06,4291.32
(주)녹십자,006280,2019/12,27.18,-0.82,-0.61,-0.35,72.82,97.06,1.85,-0.22,0,0.52,1.06,117204.06,-319,3447.67,3444.52
(주)녹십자,006280,2020/12,29.29,5.94,4.34,7.48,70.71,96.66,2.63,4.77,0,0.59,1.06,128704.95,7101,3078.2,4300.04
(주)녹십자,006280,2021/12,33.85,8.91,5.94,10.3,66.15,95.21,3.16,6.41,0,0.73,1.17,131589.5,10796,10779.83,6303.12
(주)녹십자,006280,2022/12,34,4.06,2.78,5.03,66,95.25,2.91,3.37,0,0.88,1.52,146434.53,5735,10195.86,6953.61
(주)녹십자홀딩스,005250,2011/12,34.63,6.98,1.3,4.97,65.37,90.11,1.08,1.55,0,1.41,0.3,16509.93,571,2344.98,2014.43
(주)녹십자홀딩스,005250,2012/12,32.07,10.52,2.98,10.42,67.93,89.61,1.13,3.14,0,0.58,0.23,17289.51,1426,742.71,1795.98
