회사명,거래소코드,회계년도,유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),비유동비율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),순운전자본비율(IFRS),차입금비율(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS)
(주)에스에이티,060540,2015/12,27.08,3.11,37.13,26.24,72.92,82.36,17.64,88.54,160.3,155.32,90.49,302.5,21.42,20.51,0,10.18,13.55,26.78,42.32,4.72,14.65
(주)에스에이티,158300,2015/12,60.31,3.72,151.97,58.07,39.69,31,69,128.02,131.26,126.38,5.74,1027,222.58,148.23,49.18,14.36,105.1,-25.64,-54.29,-17.69,-38.24
(주)에스에이티,158300,2016/12,62.04,1.95,163.44,60.83,37.96,33.57,66.43,113.07,157.14,154.07,7.99,1763.25,197.88,117.6,19.53,22.56,77.14,-3.57,-9.17,-2.37,-3.32
(주)에스에이티,060540,2016/12,32.87,8.05,48.97,30.22,67.13,92.07,7.93,72.91,464.47,427.08,194.99,115.45,8.62,7.69,0,25.79,0,27.99,0,2.22,5.07
(주)에스에이티,158300,2017/12,60.91,1.7,155.82,59.87,39.09,32.38,67.62,120.74,134.57,132.28,0.66,2447.04,208.88,139.8,49.37,15.65,103.41,-3.49,-7.06,-2.36,-3.72
(주)에스에이티,060540,2017/12,28.2,3.7,39.27,27.15,71.8,91.91,8.09,78.13,383.03,368.85,81.09,443.22,8.81,8.01,0,20.84,0,18.11,0,1.47,2.41
(주)에스에이티,158300,2018/12,62.83,32.56,169.04,42.37,37.17,24.34,75.66,152.7,114.89,77.48,1,165.94,310.83,224.68,40.05,8.14,95.53,-1.67,-5.44,-1.27,-1.57
(주)에스에이티,060540,2018/12,32.63,2.22,48.43,31.9,67.37,92.92,7.08,72.5,500.21,489.09,184.5,438.34,7.62,7.02,0,26.11,0,45.98,0,3.26,13.89
(주)에스에이티,060540,2019/12,33.63,2.32,50.67,32.85,66.37,93.22,6.78,71.2,577.61,564.2,286.71,275.29,7.27,6.25,52.7,27.81,0.42,127.81,2222.17,8.66,34.12
(주)에스에이티,158300,2019/12,57.73,18.23,136.58,47.21,42.27,35.02,64.98,120.69,118.02,96.51,12.9,155.12,185.54,139.67,57.89,8.82,62.52,15.48,45.93,10.06,10.82
(주)에스에이티,060540,2020/12,31.82,4.53,46.66,30.37,68.18,92.19,7.81,73.96,446.32,426.1,74.25,221.73,8.48,7.73,52.73,24.69,0.44,92.19,1785.67,7.2,35.16
(주)에스에이티,158300,2020/12,68.84,32.39,220.94,46.54,31.16,31.36,68.64,99.35,115.53,78.11,21.28,145.88,218.85,189.99,76.02,9.25,55.07,11.78,46.8,8.08,10.86
(주)에스에이티,060540,2021/12,25.97,6.37,35.07,24.31,74.03,91.49,8.51,80.92,349.92,327.64,97.54,189.85,9.3,8.11,36,18.55,0.74,47,588.26,4,16.73
(주)에스에이티,060540,2022/12,35.96,10.3,56.15,32.25,64.04,84.77,15.23,75.55,246.31,220.94,102.04,91.61,17.97,17.22,95.26,21.36,4.16,52.58,227.14,8.01,37.84
(주)에스에이티이엔지,351320,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)에스에이티이엔지,351320,2021/12,65.88,24.94,193.12,49.45,34.12,58.3,41.7,58.51,210.45,157.96,43.22,0,71.51,53.69,65.05,34.58,24.68,-32.53,-94.23,-13.56,-16.86
(주)에스에이티이엔지,351320,2022/12,57.73,25.54,136.56,42.98,42.27,68.64,31.36,61.58,220.35,164.08,37.34,0,45.68,38.16,99.37,31.53,14.19,-17.91,-57.66,-5.62,-7.4
(주)에스에프씨,112240,2011/12,80.24,59.08,406.01,32.83,19.76,67.16,32.84,29.43,252.36,103.27,16.48,9.18,48.9,47.34,96.4,48.44,33.62,-36.66,-53.32,-12.04,-12.15
(주)에스에프씨,112240,2012/12,77.57,43.64,345.75,43.72,22.43,69.09,30.91,32.47,253.72,143.01,31.72,19.03,44.74,44.25,0,46.99,31.17,-37.24,-53.46,-11.51,-15.05
(주)에스에프씨,112240,2013/12,78.22,46.14,359.06,42.13,21.78,75.84,24.16,28.72,327.31,176.29,33.98,23.48,31.85,31.51,0,54.32,16.38,24.67,47.98,5.96,6.63
(주)에스에프씨,112240,2014/12,75.2,36.59,303.19,47.68,24.8,81.06,18.94,30.6,403.03,255.54,64.88,10.96,23.36,23.02,0,56.54,16.24,18.33,26.36,3.47,4.72
(주)에스에프씨,112240,2015/12,73.14,29.67,272.26,51.44,26.86,89.74,10.26,29.93,793.48,558.05,105.46,21.33,11.43,10.27,66.03,63.92,2.37,117.88,568.58,12.09,16.4
(주)에스에프씨,112240,2016/12,60.29,16.26,151.8,50.48,39.71,77.1,22.9,51.51,331.08,277.24,107.68,48.03,29.7,23.62,73.01,42.08,21.45,41.36,57.26,9.47,19.58
(주)에스에프씨,112240,2017/12,57.07,27.15,132.96,41.58,42.93,62.03,37.97,69.2,161.35,117.55,1.3,25.35,61.22,57.03,92,21.7,51.62,4.26,5.06,1.62,4.5
(주)에스에프씨,112240,2018/12,49.19,24.67,96.81,37.05,50.81,68.49,31.51,74.18,163.72,123.33,9.51,10.54,46,43.87,94.04,19.14,34.29,-7.04,-9.45,-2.22,-8.6
(주)에스에프씨,112240,2019/12,42.84,9.45,74.96,38.8,57.16,70.01,29.99,81.64,147.92,133.94,2.83,61.12,42.83,41.37,96.84,13.88,34.58,-9.36,-11.59,-2.81,-7.52
(주)에스에프에이,056190,2011/12,71.63,1.76,252.54,70.37,28.37,61.69,38.31,45.98,206.12,202.48,38.61,1197.61,62.1,56.34,0,36.88,0,47.62,0,18.24,13.53
(주)에스에프에이,056190,2012/12,72.74,0.69,266.84,72.24,27.26,63.94,36.06,42.63,227.6,226.03,14.97,3199.63,56.39,49.98,0,40.78,0,38.99,0,14.06,16.39
(주)에스에프에이,056190,2013/12,73.02,0.73,270.65,72.49,26.98,78.25,21.75,34.48,402.99,400.05,74.79,1060.66,27.8,23.16,0,54.9,0,47,0,10.22,12.86
(주)에스에프에이,056190,2014/12,75.02,0.82,300.38,74.4,24.98,78.01,21.99,32.02,390.97,387.74,279.31,1508.38,28.19,24.6,0,55.83,0,38.46,0,8.46,13.06
(주)에스에프에이,056190,2015/12,46.43,0.96,86.68,45.99,53.57,79.1,20.9,67.72,246.69,244.32,84.27,1657.16,26.43,23.8,0,27.61,0,16.39,0,3.43,4.17
(주)에스에프에이,056190,2016/12,57.73,0.4,136.56,57.5,42.27,64.12,35.88,65.92,169.59,168.91,44.85,6022.35,55.95,53.08,0,23.69,0,23.22,0,8.33,8.58
(주)에스에프에이,056190,2017/12,69.11,0.52,223.7,68.75,30.89,62.32,37.68,49.57,194.36,193.36,104.21,1801.8,60.47,57.06,0,33.55,0,43.2,0,16.28,15.07
(주)에스에프에이,056190,2018/12,58.44,4.95,140.62,55.55,41.56,72.08,27.92,57.66,210.33,199.91,72.77,216.81,38.74,38.55,0,30.66,0,45.15,0,12.61,13.91
(주)에스에프에이,056190,2019/12,58.94,10.56,143.54,52.71,41.06,73.12,26.88,56.16,228.35,204.23,23.62,139.98,36.77,35.3,5.59,33.13,0.9,-10.03,-411.7,-2.7,-3.73
(주)에스에프에이,056190,2020/12,58.18,7.74,139.1,53.68,41.82,79.24,20.76,52.78,288.86,266.51,107.51,114.91,26.2,25.42,3.97,38.04,0.71,27.85,1023.61,5.78,9.08
(주)에스에프에이,056190,2021/12,51.93,15.64,108.02,43.81,48.07,82.3,17.7,58.41,303.14,255.73,56.76,78.24,21.51,20.81,5.22,34.8,0.69,38.38,1198.74,6.79,11.21
(주)에스에프에이,056190,2022/12,57.47,17.5,135.15,47.42,42.53,77.27,22.73,55.03,257.13,212.14,27.22,86.68,29.41,28.93,8.05,35.12,0.49,1.45,87.31,0.33,0.52
(주)에스에프에이반도체,036540,2011/12,27.09,14.84,37.16,23.07,72.91,45.9,54.1,158.83,65.34,55.65,1.86,112.06,117.85,90.33,75.36,-14.37,93.75,8.06,10.13,4.36,4.77
(주)에스에프에이반도체,036540,2012/12,23.51,14,30.73,20.22,76.49,37.85,62.15,202.1,73.4,63.13,20.18,114.74,164.21,84.61,47.43,-8.52,133.7,10.36,12.73,6.44,9.04
(주)에스에프에이반도체,036540,2013/12,18.07,14.46,22.05,15.45,81.93,31.43,68.57,260.7,37.44,32.02,8.79,85.84,218.18,153.53,70.46,-30.19,181.73,9.94,11.93,6.82,11.15
(주)에스에프에이반도체,036540,2014/12,13.82,19.69,16.03,11.1,86.18,34.05,65.95,253.13,32.08,25.77,2.69,157.13,193.72,126.49,62.68,-29.25,156.8,9.54,11.79,6.29,11.46
(주)에스에프에이반도체,036540,2015/12,22.95,9.99,29.79,20.66,77.05,34.92,65.08,220.66,148.95,134.07,82.84,129.1,186.4,44.13,18.84,7.54,138.46,7.39,9.95,4.81,7.89
(주)에스에프에이반도체,036540,2016/12,23.06,13.02,29.98,20.06,76.94,37.99,62.01,202.53,172.27,149.83,86.91,167.83,163.24,35.24,13.48,9.68,120.27,4.52,6.13,2.8,5.36
(주)에스에프에이반도체,036540,2017/12,27.6,6.18,38.12,25.89,72.4,39.89,60.11,181.52,230.31,216.09,50.03,256.08,150.7,30.04,12.66,15.61,112.47,6.13,8.22,3.69,6.53
(주)에스에프에이반도체,036540,2018/12,24.69,7.19,32.78,22.91,75.31,40.96,59.04,183.89,192.44,178.61,42.33,278.21,144.16,31.32,14.14,11.86,106,14.32,19.48,8.46,14.88
(주)에스에프에이반도체,036540,2019/12,32.45,12.02,48.04,28.55,67.55,40.35,59.65,167.42,57.4,50.5,15.52,157.6,147.85,140.13,97.78,-24.09,98.46,19.64,29.5,11.72,14.32
(주)에스에프에이반도체,036540,2020/12,26.91,20.05,36.82,21.52,73.09,55.69,44.31,131.24,186.58,149.18,51.49,166.32,79.56,25.9,1.61,12.49,49.31,27.76,44.79,12.3,10.75
(주)에스에프에이반도체,036540,2021/12,38.53,17.83,62.67,31.66,61.47,60.63,39.37,101.39,206.41,169.62,48.81,148.07,64.93,30.78,7.44,19.86,32.4,30.83,61.77,12.14,10.05
(주)에스에프에이반도체,036540,2022/12,42.42,16.31,73.67,35.5,57.58,64.14,35.86,89.77,196.38,164.35,26.31,130.23,55.9,33.68,24.56,20.82,27.31,39.49,80.82,14.16,11.36
(주)에스엘바이오닉스,214310,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)에스엘바이오닉스,214310,2013/12,44.62,32.54,80.58,30.1,55.38,33.29,66.71,166.35,79.2,53.43,20.8,195.91,200.39,169.25,65.63,-11.72,57.7,28.79,100,19.21,18.25
(주)에스엘바이오닉스,214310,2014/12,41.77,23.88,71.72,31.79,58.23,48.8,51.2,119.33,87.71,66.77,13.33,135.7,104.92,97.58,82.94,-5.85,37.79,27.86,77.37,14.27,11.25
(주)에스엘바이오닉스,214310,2015/12,48.28,12.4,93.36,42.29,51.72,69.12,30.88,74.82,237.01,207.61,22.67,162.02,44.68,29.47,42.15,27.91,23.06,44.22,85.68,13.66,11.48
(주)에스엘바이오닉스,214310,2016/12,42.33,12.24,73.4,37.15,57.67,43.72,56.28,131.9,87.28,76.59,20.56,132.42,128.72,110.93,0,-6.17,74.34,12.39,21.46,6.98,8.24
(주)에스엘바이오닉스,214310,2017/12,48.04,11.79,92.45,42.37,51.96,31.52,68.48,164.85,71.07,62.69,14.3,35.87,217.24,214.43,0,-19.56,188.3,11.82,13.63,8.09,8.92
(주)에스엘바이오닉스,214310,2018/12,60.37,5.04,152.31,57.33,39.63,49.37,50.63,80.29,121.45,115.33,38.7,39.25,102.57,100.69,0,10.66,68.59,15.25,22.81,7.72,15.51
(주)에스엘바이오닉스,214310,2019/12,22.11,16.26,28.38,18.51,77.89,63.2,36.8,123.25,63.28,52.99,14.91,73.64,58.23,55.29,98.39,-12.83,32.59,19.35,34.57,7.12,12.6
(주)에스엘바이오닉스,214310,2020/12,27.99,19.56,38.86,22.51,72.01,71.82,28.18,100.27,105.7,85.03,15.15,42.54,39.24,36.87,92.62,1.51,14.9,-4.84,-12.75,-1.36,-3.01
(주)에스엘바이오닉스,214310,2021/12,12.41,29.19,14.17,8.79,87.59,64.16,35.84,136.52,37.23,26.36,7.57,43.17,55.87,51.98,88.62,-20.93,27.17,-7.31,-15.03,-2.62,-8.86
(주)에스엘바이오닉스,214310,2022/12,26.53,6.69,36.11,24.75,73.47,63.6,36.4,115.53,79.91,74.56,22.17,14.49,57.24,52.2,91.93,-6.67,52.26,-13.34,-14.61,-4.85,-21.84
(주)에스엠라이프디자인그룹,063440,2011/12,25.8,4.58,34.77,24.62,74.2,76.12,23.88,97.48,138.15,131.83,43.15,644.55,31.38,24.54,0,7.13,12.39,-7.83,-19.83,-1.87,-3.27
(주)에스엠라이프디자인그룹,063440,2012/12,16.92,2.86,20.37,16.44,83.08,75.62,24.38,109.87,95.61,92.88,24.04,1136.89,32.25,23.41,0,-0.78,15.09,-1.43,-3.06,-0.35,-0.62
(주)에스엠라이프디자인그룹,063440,2013/12,43.35,1.67,76.53,42.63,56.65,51.27,48.73,110.49,95.34,93.75,13.15,429.41,95.04,88.68,0,-2.12,81.28,-10.87,-12.72,-5.3,-13.55
(주)에스엠라이프디자인그룹,063440,2014/12,30.2,8.51,43.27,27.63,69.8,60.85,39.15,114.7,89.37,81.76,26.66,362.93,64.34,55.54,0,-3.59,37.6,-13.49,-23.09,-5.28,-7.39
(주)에스엠라이프디자인그룹,063440,2015/12,26.42,11.28,35.91,23.44,73.58,59.73,40.27,123.18,79.36,70.4,32.34,346.55,67.42,55.74,0,-6.87,35.7,6.99,13.2,2.81,5.6
(주)에스엠라이프디자인그룹,063440,2016/12,56.48,1.33,129.77,55.73,43.52,92.51,7.49,47.05,1524.44,1504.16,127.07,316.05,8.1,4,0,52.77,0,-101.15,0,-7.58,-29.03
(주)에스엠라이프디자인그룹,063440,2017/12,53.81,1.04,116.48,53.25,46.19,93.84,6.16,49.23,1691.83,1674.27,225.09,348.29,6.57,3.39,0,50.63,0,-69.72,0,-4.3,-6.03
(주)에스엠라이프디자인그룹,063440,2018/12,66.38,0.89,197.45,65.79,33.62,90.72,9.28,37.06,942.86,934.48,78.74,831.95,10.23,7.76,0,59.34,0,74.87,0,6.95,19.17
(주)에스엠라이프디자인그룹,063440,2019/12,65.06,0.4,186.23,64.8,34.94,90.7,9.3,38.52,944.53,940.71,198.36,2116.56,10.26,7.6,87.89,58.17,0.15,85.94,6064.92,8,12.92
(주)에스엠라이프디자인그룹,063440,2020/12,65.09,0.38,186.44,64.84,34.91,89.7,10.3,38.92,833.74,830.61,73.53,2757.46,11.48,8.7,36.03,57.28,0.18,38.62,2462.22,3.98,8.35
(주)에스엠라이프디자인그룹,063440,2021/12,65.21,0.37,187.4,64.96,34.79,86.47,13.53,40.24,614.65,612.37,112.79,3669.05,15.65,12.27,16.63,54.6,0.88,25.35,452.07,3.43,5.18
(주)에스엠라이프디자인그룹,063440,2022/12,51.1,0.22,104.52,50.99,48.9,82.23,17.77,59.46,323.93,323.23,87.97,12924.95,21.61,19.19,34.25,35.33,0.3,38.63,2812.01,6.87,10.85
(주)에스엠엔터테인먼트,041510,2011/12,54.01,1.85,117.43,53.01,45.99,70.24,29.76,65.48,189.86,186.35,28.97,1328.6,42.37,40.5,0,25.56,2.48,51.28,876.8,15.26,21.42
(주)에스엠엔터테인먼트,041510,2012/12,48.8,2.33,95.32,47.66,51.2,79.82,20.18,64.14,247.83,242.05,68.33,1073.07,25.28,24.67,0,29.11,1.27,50.77,1014.62,10.25,16.17
(주)에스엠엔터테인먼트,041510,2013/12,51.88,2.65,107.82,50.51,48.12,75.56,24.44,63.68,233.2,227.02,50.95,907.74,32.35,29.44,37.86,29.63,3.11,26.96,280.57,6.59,12.12
(주)에스엠엔터테인먼트,041510,2014/12,38.73,3.77,63.21,37.27,61.27,82.5,17.5,74.27,267.71,257.61,74.53,403.22,21.22,17.54,37.86,24.26,3,0.7,4.95,0.12,0.21
(주)에스엠엔터테인먼트,041510,2015/12,35.16,4,54.24,33.76,64.84,74.73,25.27,86.76,219.73,210.95,78.13,457.94,33.82,21.42,20.38,19.16,13.61,19.79,49.16,5,8.72
(주)에스엠엔터테인먼트,041510,2016/12,44.81,2.63,81.19,43.63,55.19,76.07,23.93,72.55,197.31,192.13,113.02,453.21,31.46,29.85,0,22.1,11.61,45.13,122.25,10.8,20.97
(주)에스엠엔터테인먼트,041510,2017/12,37.38,2.45,59.68,36.46,62.62,73.48,26.52,85.22,153.48,149.72,55.87,646.59,36.08,33.14,0,13.02,12.38,35.7,104.09,9.47,19.1
(주)에스엠엔터테인먼트,041510,2018/12,33.41,2.48,50.17,32.58,66.59,72.15,27.85,92.29,131.67,128.4,48.15,1155.82,38.6,35.17,0,8.04,8.99,36.9,158.39,10.28,19.49
(주)에스엠엔터테인먼트,041510,2019/12,35.52,3.12,55.09,34.42,64.48,72.91,27.09,88.44,144.05,139.56,49.64,720.09,37.16,33.82,87.83,10.86,10.51,28.36,100.3,7.68,14.12
(주)에스엠엔터테인먼트,041510,2020/12,38.57,1.12,62.78,38.13,61.43,69.79,30.21,88.03,134.26,132.75,60.19,1837.67,43.3,41.16,90.55,9.84,6.81,26.38,167.83,7.97,14.27
(주)에스엠엔터테인먼트,041510,2021/12,45.42,1.23,83.23,44.86,54.58,64.09,35.91,85.15,208.01,205.45,67.9,1251.78,56.03,34.07,12.63,23.59,21.31,29.36,77.18,10.54,17.83
(주)에스엠엔터테인먼트,041510,2022/12,45.97,2.44,85.07,44.84,54.03,64.86,35.14,83.31,194.37,189.63,33.64,962.66,54.18,36.46,13.5,22.32,16.6,23.99,78.3,8.43,13.49
(주)에스엠컬처앤콘텐츠,048550,2011/12,28.39,0,39.64,28.39,71.61,75.56,24.44,94.78,116.78,116.78,36.19,0,32.35,32.17,0,4.08,0.02,52.69,102486.92,12.88,25.02
(주)에스엠컬처앤콘텐츠,048550,2012/12,44.71,0,80.87,44.71,55.29,79.47,20.53,69.57,267.73,267.73,130.66,0,25.83,21.01,0,28.01,4.82,-13.08,-70.16,-2.69,-8.14
(주)에스엠컬처앤콘텐츠,048550,2013/12,56.61,0,130.46,56.61,43.39,64.51,35.49,67.27,213.46,213.46,62.13,0,55.02,41.11,0,30.09,13.54,-11.95,-48.54,-4.24,-6.79
(주)에스엠컬처앤콘텐츠,048550,2014/12,48.59,0,94.53,48.59,51.41,66.88,33.12,76.86,187.95,187.95,55.25,0,49.51,38.66,0,22.74,10.74,-2.13,-9.83,-0.71,-1.01
(주)에스엠컬처앤콘텐츠,048550,2015/12,53.39,0,114.54,53.39,46.61,63.61,36.39,73.28,163.41,163.41,61.39,0,57.21,51.36,46.79,20.72,10.76,10.38,55.2,3.78,4.41
(주)에스엠컬처앤콘텐츠,048550,2016/12,66.65,0,199.82,66.65,33.35,68.62,31.38,48.61,227.32,227.32,80.15,0,45.73,42.72,48.93,37.33,5.65,9.87,79.85,3.1,2.83
(주)에스엠컬처앤콘텐츠,048550,2017/12,68.61,0,218.62,68.61,31.39,38.42,61.58,81.7,116.28,116.28,37.12,0,160.3,153.59,0,9.61,5.39,-1.66,-49.32,-1.02,-6.08
(주)에스엠컬처앤콘텐츠,048550,2018/12,69.38,0,226.6,69.38,30.62,35.91,64.09,85.26,112.66,112.66,46.22,0,178.48,171.5,0,7.8,6.08,12.01,352.91,7.7,12.33
(주)에스엠컬처앤콘텐츠,048550,2019/12,72.87,0,268.58,72.87,27.13,33.22,66.78,81.67,111.17,111.17,45.86,0,201.02,197.31,76.16,7.32,11.24,17.12,306.26,11.43,24.17
(주)에스엠컬처앤콘텐츠,048550,2020/12,74.73,0,295.7,74.73,25.27,34.28,65.72,73.73,114.74,114.74,46.79,0,191.74,190,76.2,9.6,1.71,7.01,786.97,4.61,10.65
(주)에스엠컬처앤콘텐츠,048550,2021/12,74.66,0.12,294.7,74.57,25.34,30.9,69.1,81.98,115.49,115.35,45.62,36118.71,223.58,209.2,23.65,10.01,17.13,1.52,19.9,1.05,2.42
(주)에스엠컬처앤콘텐츠,048550,2022/12,74.93,0.08,298.87,74.87,25.07,31.87,68.13,78.67,116.94,116.85,47.71,55790.23,213.79,201.06,19.18,10.85,13.83,3.08,47.67,2.1,4.46
(주)에스엠코어,007820,2011/12,74.87,1.09,297.93,74.05,25.13,56.52,43.48,44.46,195.31,193.18,39.23,3528.39,76.92,67.82,25.46,36.54,7.74,14.27,141.74,6.2,6.32
(주)에스엠코어,007820,2012/12,72.23,1.26,260.15,71.32,27.77,61.02,38.98,45.5,207.76,205.13,42.84,3122.19,63.88,56.98,52.58,37.47,8.25,18.2,140.85,7.09,6.21
(주)에스엠코어,007820,2013/12,71.49,12.44,250.79,62.6,28.51,59.33,40.67,48.05,188.04,164.65,23.03,309.16,68.54,64.08,65.69,33.47,7.63,10.09,90.6,4.1,4.14
(주)에스엠코어,007820,2014/12,72.65,0.62,265.64,72.2,27.35,62.73,37.27,43.6,211.02,209.71,20.9,5637.12,59.42,54.88,84.42,38.22,9.24,3.13,20.14,1.17,1
(주)에스엠코어,007820,2015/12,71.76,0.33,254.05,71.52,28.24,66.02,33.98,42.78,230.93,230.17,106.75,11018.2,51.46,47.06,0,40.68,0,42.44,0,14.42,16.65
(주)에스엠코어,007820,2016/12,60.19,0.94,151.22,59.63,39.81,66.66,33.34,59.71,200.95,199.05,39.61,3929,50.01,44.94,0,30.24,1.25,17.21,690.23,5.74,7.07
(주)에스엠코어,007820,2017/12,77.02,3.06,335.12,74.66,22.98,75.75,24.25,30.34,350.13,339.4,112.39,570.24,32.01,29.04,0,55.02,0.01,-52.17,-124801.61,-12.65,-17.5
(주)에스엠코어,007820,2018/12,74.1,0.57,286.04,73.67,25.9,71.64,28.36,36.16,283.39,281.76,79.13,3571.44,39.58,36.5,0,47.95,0,-21.27,0,-6.03,-7.18
(주)에스엠코어,007820,2019/12,72.06,0.88,257.9,71.42,27.94,73.5,26.5,38.01,300.21,297.56,55.67,1842.5,36.05,32.66,99.43,48.06,4.05,-16.5,-146.97,-4.37,-3.64
(주)에스엠코어,007820,2020/12,76.87,1.05,332.26,76.06,23.13,75.14,24.86,30.79,353.1,349.4,145.89,838.95,33.08,28.97,93.62,55.1,8.24,30.66,123.05,7.62,6.81
(주)에스엠코어,007820,2021/12,77.83,1.26,350.99,76.85,22.17,74.07,25.93,29.94,319.06,315.04,45.71,1053.74,35.01,32.93,97.55,53.43,9.83,4.6,16.39,1.19,1.45
(주)에스엠코어,007820,2022/12,81.86,1.46,451.34,80.67,18.14,63.94,36.06,28.37,233.14,229.75,27.69,1495.01,56.4,54.92,95.69,46.75,8.09,-13.78,-96,-4.97,-4.74
(주)에스와이이노베이션,194860,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)에스와이이노베이션,194860,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)에스와이이노베이션,194860,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)에스와이이노베이션,194860,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)에스와이제이,251540,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)에스와이제이,251540,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)에스와이제이,251540,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)에스제이그룹,306040,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)에스제이그룹,306040,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)에스제이그룹,306040,2018/12,80.04,34.06,401.06,52.78,19.96,32.39,67.61,61.63,208.8,137.68,57.91,51.54,208.78,118.37,43.73,41.71,38.04,32.93,180.73,22.27,12.57
(주)에스제이그룹,306040,2019/12,77.69,20.69,348.24,61.61,22.31,78.4,21.6,28.45,412.86,327.42,216.08,50.08,27.54,24,32.94,58.87,4.59,60.76,364.98,13.12,11.74
(주)에스제이그룹,306040,2020/12,64.58,21.42,182.37,50.75,35.42,67.86,32.14,52.19,482.06,378.81,152.54,38.7,47.37,19.74,7.12,51.19,29.26,35.71,57.81,11.48,14.96
(주)에스제이그룹,306040,2021/12,63.34,19.75,172.76,50.83,36.66,68.1,31.9,53.83,388.74,311.98,69.48,52.71,46.84,23.92,7.85,47.04,24.36,38.49,74.01,12.28,14.98
(주)에스제이그룹,306040,2022/12,57.19,27.21,133.59,41.63,42.81,67.4,32.6,63.51,244.28,177.8,38.78,45.89,48.36,34.73,50.21,33.78,26.39,37.13,68.05,12.1,13.53
(주)에스제이케이,080440,2011/12,27.29,28.67,37.53,19.46,72.71,56.56,43.44,128.55,76.03,54.23,2.9,55.35,76.8,63.46,90.59,-8.6,53.54,-2.66,-3.82,-1.16,-2.9
(주)에스제이케이,080440,2012/12,23.65,39.3,30.98,14.36,76.35,51.16,48.84,149.24,56.12,34.07,1.16,52.14,95.47,82.37,95.13,-18.49,67.32,-3.78,-5.36,-1.85,-4.83
(주)에스제이케이,080440,2013/12,21.9,32.35,28.04,14.82,78.1,35.98,64.02,217.05,41.19,27.86,0.95,125.26,177.92,147.78,97.29,-31.27,113.82,-3.96,-6.19,-2.54,-6.09
(주)에스제이케이,080440,2014/12,22.13,37.67,28.42,13.79,77.87,22.96,77.04,339.16,34.68,21.62,0.62,164.26,335.55,277.95,97.39,-41.68,197.93,1.12,1.9,0.86,2.1
(주)에스제이케이,080440,2015/12,15.12,34.92,17.81,9.84,84.88,30.11,69.89,281.9,28.04,18.25,2.68,118.48,232.12,179.05,92.59,-38.79,156.95,0.84,1.25,0.59,1.21
(주)에스제이케이,080440,2016/12,9.86,31.66,10.94,6.74,90.14,31.67,68.33,284.65,17.83,12.18,0.05,100.04,215.79,174.71,97.47,-45.46,147.34,-2.36,-3.46,-1.62,-6.72
(주)에스제이케이,080440,2017/12,4.63,37.39,4.85,2.9,95.37,29.05,70.95,328.3,8.09,5.07,0.18,116.46,244.23,196.89,88.5,-52.57,189.03,-8.95,-11.57,-6.35,-40.26
(주)에스제이케이,080440,2018/12,16.47,11.78,19.72,14.53,83.53,23.17,76.83,360.57,26.19,23.11,1.15,136.05,331.68,271.49,86.64,-46.42,253.77,-13.13,-17.16,-10.09,-104.44
(주)에스제이케이,080440,2019/12,8.01,49.64,8.7,4.03,91.99,26.3,73.7,349.76,12.89,6.49,0.1,73.35,280.2,236.04,91.3,-54.08,212.9,-15.84,-20.84,-11.67,-183.19
(주)에스지엔지,040610,2011/12,12.28,2.33,14,11.99,87.72,87.38,12.62,100.39,104.16,101.73,12.38,1680.76,14.44,13.49,0,0.49,4.67,10.61,32.83,1.34,2.72
(주)에스지엔지,040610,2012/12,11.77,7.03,13.34,10.94,88.23,91.1,8.9,96.85,144.33,134.19,23.51,479.13,9.77,8.95,0,3.62,2.34,31.69,132.1,2.82,5.86
(주)에스지엔지,040610,2013/12,14.19,12.3,16.54,12.45,85.81,87.33,12.67,98.26,119.46,104.77,33.1,194.34,14.51,13.6,0,2.31,6.78,26.65,57.03,3.38,5.99
(주)에스지엔지,040610,2014/12,22.99,12.89,29.86,20.03,77.01,78.89,21.11,97.61,113.01,98.45,21.14,83.25,26.76,25.79,0,2.65,19.42,9.21,12.69,1.94,4.12
(주)에스지엔지,040610,2015/12,13.1,16.87,15.08,10.89,86.9,79.54,20.46,109.26,66.45,55.24,14.83,80.34,25.73,24.79,0,-6.62,19.85,6,7.77,1.23,3.07
