회사명,거래소코드,회계년도,유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),비유동비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결)
(주)삼보판지,023600,2013/12,21.33,34.63,27.11,13.94,78.67,60.63,39.37,129.77,94.66,61.88,7.89,32.99,64.94,37.16,69.14,-1.2,40.27,20.53,33.11,8.08,13.73
(주)삼보판지,023600,2014/12,18.69,32.51,22.99,12.61,81.31,59.77,40.23,136.04,86.61,58.46,9.39,37.04,67.31,36.1,63.22,-2.89,43.2,16.36,25.49,6.58,11.81
(주)삼보판지,023600,2015/12,19.62,30.47,24.42,13.64,80.38,54.69,45.31,146.96,70.66,49.13,5.99,39.69,82.84,50.78,57.13,-8.15,38.22,13.69,29.68,6.2,10.9
(주)삼보판지,023600,2016/12,21.51,23.84,27.41,16.38,78.49,57.39,42.61,136.76,95.02,72.37,10.71,64.57,74.24,39.44,53.85,-1.13,47.49,7.07,11.05,3.01,5.3
(주)삼보판지,023600,2017/12,25.6,25.09,34.41,19.18,74.4,58.55,41.45,127.07,95.6,71.61,8.84,53.78,70.79,45.74,74.47,-1.18,45.86,2.03,3.14,0.84,1.33
(주)삼보판지,023600,2018/12,29.49,18.99,41.82,23.89,70.51,66.79,33.21,105.58,132.18,107.07,18.99,56.95,49.73,33.4,75.12,7.18,25.31,19.75,38.8,6.56,9.5
(주)삼보판지,023600,2019/12,24.55,19.42,32.54,19.78,75.45,74.92,25.08,100.7,190.61,153.59,25.43,57.1,33.47,17.19,40.41,11.67,14.93,46.21,103.63,11.59,16.76
(주)삼보판지,023600,2020/12,27.15,14.94,37.27,23.1,72.85,74.13,25.87,98.26,217.95,185.38,24.95,109.61,34.89,16.81,25.06,14.69,15.03,36.11,83.86,9.34,13.58
(주)삼보판지,023600,2021/12,32.11,18.56,47.31,26.15,67.89,72.21,27.79,94.01,212.87,173.36,30.97,83.77,38.49,20.89,38.61,17.03,17.79,30.88,66.79,8.58,10.96
(주)삼보판지,023600,2022/12,30.19,18.8,43.26,24.52,69.81,78.36,21.64,89.08,322.81,262.12,43.67,69.16,27.61,11.94,9.25,20.84,11.64,42.87,101.68,9.28,11.31
(주)삼양옵틱스,225190,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)삼양옵틱스,225190,2014/12,65.4,39.12,189.01,39.81,34.6,70.16,29.84,49.32,269.78,164.23,110.82,23.82,42.54,34.55,0,41.16,0,95.16,0,28.4,16.4
(주)삼양옵틱스,225190,2015/12,60.33,31,152.1,41.63,39.67,81.51,18.49,48.66,429.74,296.5,139.9,16.76,22.68,17.22,0,46.29,0,230.2,0,42.56,25.28
(주)삼양옵틱스,225190,2016/12,59.46,26.49,146.68,43.71,40.54,79.6,20.4,50.92,339.86,249.84,159.65,24.31,25.62,21.98,0,41.97,0,186.97,0,38.14,25.9
(주)삼양옵틱스,225190,2017/12,59.09,28.76,144.44,42.1,40.91,80.86,19.14,50.59,390.6,278.27,159.71,23.28,23.67,18.71,0,43.96,0,238.08,0,45.56,30.38
(주)삼양옵틱스,225190,2018/12,60.21,30.57,151.33,41.81,39.79,79.34,20.66,50.15,485.21,336.91,191.42,15.96,26.05,15.64,0,47.8,0,182.78,0,37.77,28.42
(주)삼양옵틱스,225190,2019/12,61.35,25.21,158.74,45.88,38.65,79.38,20.62,48.69,494.35,369.73,138.96,20.77,25.97,15.63,10.73,48.94,3.43,129.6,981.13,26.72,20.8
(주)삼양옵틱스,225190,2020/12,52.86,29.19,112.15,37.43,47.14,77.53,22.47,60.8,619.17,438.45,300.35,14.93,28.99,11.01,8.65,44.33,9.63,128.18,385.76,28.81,33.24
(주)삼양옵틱스,225190,2021/12,60.23,21.9,151.44,47.04,39.77,71.01,28.99,56,351.39,274.44,156.77,32.37,40.82,24.14,10.4,43.09,9.39,91.48,397.8,26.52,24.2
(주)삼양옵틱스,225190,2022/12,59.21,36.13,145.16,37.82,40.79,72.77,27.23,56.06,362.4,231.47,144.1,20.57,37.43,22.45,11.22,42.87,8.94,96.09,402.15,26.17,23.92
(주)삼영에스앤씨,361670,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)삼영에스앤씨,361670,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)삼영에스앤씨,361670,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)삼영에스앤씨,361670,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)삼영에스앤씨,361670,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)삼영에스앤씨,361670,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)삼영에스앤씨,361670,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)삼영에스앤씨,361670,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)삼우이엠씨,026250,2011/12,64.62,3.34,182.67,62.47,35.38,22.4,77.6,157.91,88.82,85.86,0.7,499.62,346.37,324.77,97.39,-8.13,260.57,-4.49,-5.96,-3.48,-4.16
(주)삼우이엠씨,026250,2012/12,45.91,1.29,84.88,45.32,54.09,0,143.29,0,32.83,32.4,0.34,0,0,0,0,-93.95,0,0.24,0.32,0.34,0.53
(주)삼일,032280,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일,032280,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2016/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2019/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2020/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2021/12,,,,,,,,,,,,,,,,,,,,,
(주)삼일기업공사,002290,2022/12,,,,,,,,,,,,,,,,,,,,,
(주)삼진,032750,2011/12,38.96,19.38,63.82,31.41,61.04,43.56,56.44,140.14,78.96,63.65,11.19,122.62,129.57,113.27,96.74,-10.38,79,10.11,16.59,5.71,5.94
(주)삼진,032750,2012/12,32.24,21.19,47.57,25.41,67.76,55.72,44.28,121.61,94.62,74.57,22.99,115.13,79.46,61.14,89.33,-1.83,43.5,18.75,34.26,8.3,4.63
(주)삼진,032750,2013/12,33.6,33.17,50.61,22.46,66.4,64.78,35.22,102.5,126.95,84.84,18.01,90.37,54.37,40.86,93.45,7.13,20.22,42.69,114.8,15.04,7.47
(주)삼진,032750,2014/12,39.31,29.89,64.77,27.56,60.69,64.13,35.87,94.64,139.31,97.67,15.24,111.76,55.94,44,97.85,11.09,17.67,19.84,62.81,7.12,4.31
(주)삼진,032750,2015/12,35.09,18.64,54.07,28.55,64.91,74.26,25.74,87.41,193.87,157.73,54.94,127.9,34.66,24.38,0,16.99,6.78,43.08,220.34,11.09,7.51
(주)삼진,032750,2016/12,44.13,19.29,78.99,35.62,55.87,75,25,74.5,244.44,197.29,111.33,93.24,33.34,24.07,0,26.08,5.25,53.49,339.37,13.37,11.42
(주)삼진,032750,2017/12,45.06,16.89,82.03,37.45,54.94,79.43,20.57,69.16,335.46,278.8,162.92,97.49,25.89,16.91,0,31.63,3.16,43.06,352.81,8.86,6.49
(주)삼진,032750,2018/12,51.06,18.96,104.32,41.38,48.94,82.56,17.44,59.28,379.05,307.2,91.77,102.63,21.12,16.31,0,37.59,0,25.57,0,4.46,3.99
(주)삼진,032750,2019/12,59.55,21.84,147.25,46.55,40.45,79.58,20.42,50.82,349.09,272.85,74.97,78.07,25.65,21.44,0,42.49,0.13,32.73,6442.64,6.68,4.76
(주)삼진,032750,2020/12,63.31,24.34,172.59,47.9,36.69,80.26,19.74,45.71,379.31,286.99,91.6,70.39,24.59,20.8,0,46.62,0.27,49.09,4488.89,9.69,7.64
(주)삼진,032750,2021/12,70.86,33.89,243.21,46.85,29.14,80.69,19.31,36.11,408.73,270.22,56.82,46.69,23.93,21.49,0,53.53,0,10.75,0,2.08,1.83
(주)삼진,032750,2022/12,61.44,47.72,159.35,32.12,38.56,80.42,19.58,47.94,336.07,175.68,82.48,26.33,24.34,22.73,0,43.16,8.24,-28.78,-84.99,-5.63,-4.18
(주)삼진엘앤디,054090,2011/12,49.99,25.33,99.97,37.33,50.01,40.14,59.86,124.57,100.02,74.69,20.25,98.33,149.1,124.51,65.37,0.01,66.38,16.18,36.34,9.68,7.41
(주)삼진엘앤디,054090,2012/12,51.33,20.98,105.46,40.56,48.67,44.71,55.29,108.85,124.25,98.18,27.26,120.35,123.65,92.39,55.96,10.02,68.6,12.84,23.15,7.1,4.86
(주)삼진엘앤디,054090,2013/12,54.1,22.03,117.84,42.18,45.9,50.36,49.64,91.15,162.02,126.33,29.02,117.03,98.57,66.3,41.28,20.71,54.15,10.07,18.33,5,3.71
(주)삼진엘앤디,054090,2014/12,52.41,25.58,110.13,39.01,47.59,51.17,48.83,93,142.27,105.88,24.84,61.96,95.43,71.99,55.56,15.57,49.84,11.21,21.46,5.47,4.11
(주)삼진엘앤디,054090,2015/12,57.44,24.21,134.96,43.53,42.56,50.7,49.3,83.95,149.07,112.98,28.89,122.05,97.24,76,56.13,18.91,45.85,11.93,25.3,5.88,4.21
(주)삼진엘앤디,054090,2016/12,57.32,32.27,134.33,38.82,42.68,49.91,50.09,85.5,141.06,95.54,19.56,87.09,100.36,81.42,64.98,16.69,50.46,8.34,16.59,4.18,3.22
(주)삼진엘앤디,054090,2017/12,53.79,25.39,116.4,40.13,46.21,54.74,45.26,84.41,154.39,115.18,19.99,97.76,82.67,63.64,60.79,18.95,46.22,8.34,14.91,3.77,2.77
(주)삼진엘앤디,054090,2018/12,54.46,27.5,119.58,39.48,45.54,53.87,46.13,84.54,166.98,121.06,45.63,92.29,85.63,60.54,47.79,21.84,46.81,13.84,25.31,6.38,5.07
(주)삼진엘앤디,054090,2019/12,54.03,26.88,117.52,39.5,45.97,54.34,45.66,84.59,151.43,110.72,45.79,113.98,84.01,65.65,56.61,18.35,40.75,20.78,42.85,9.49,7.01
(주)삼진엘앤디,054090,2020/12,52.91,33.05,112.36,35.42,47.09,54.18,45.82,86.91,144.72,96.89,37.21,70.19,84.56,67.48,68.06,16.35,50.6,10.98,18.35,5.03,4.42
(주)삼진엘앤디,054090,2021/12,60.28,28.78,151.79,42.94,39.72,48.3,51.7,82.23,140.89,100.35,36.06,107.99,107.05,88.59,69.86,17.5,59.16,1.87,3.39,0.97,0.86
(주)삼진엘앤디,054090,2022/12,59.92,36.36,149.51,38.13,40.08,45.65,54.35,87.8,133.25,84.8,23.37,78.17,119.07,98.52,71.21,14.95,71.31,0.47,0.78,0.25,0.2
(주)삼표시멘트,038500,2011/12,17.46,26.04,21.16,12.92,82.54,34.17,65.83,241.56,32.76,24.23,2.33,65.91,192.67,156.01,86.76,-35.84,159.97,2.37,2.85,1.56,4.16
(주)삼표시멘트,038500,2012/12,20.15,26.94,25.23,14.72,79.85,31.31,68.69,255.06,61.85,45.19,0.47,34.04,219.41,104.04,46.85,-12.43,180.53,3.49,4.24,2.4,5.57
(주)삼표시멘트,038500,2013/12,22.77,15.58,29.48,19.22,77.23,18.65,81.35,414.06,32.93,27.8,3.78,39.32,436.12,370.68,88.68,-46.37,314.6,9.17,12.71,7.46,16.88
(주)삼표시멘트,038500,2014/12,23.86,17.54,31.34,19.68,76.14,43.44,56.56,175.26,151.94,125.29,57.73,19.44,130.18,36.15,30.37,8.16,17.52,16.55,122.99,9.36,22.04
(주)삼표시멘트,038500,2015/12,16.61,22.66,19.92,12.85,83.39,49.58,50.42,168.19,112.61,87.09,36.58,12.49,101.69,29.75,31.21,1.86,14.83,16.43,112.65,8.28,16.27
(주)삼표시멘트,038500,2016/12,19.61,22.3,24.4,15.24,80.39,47.23,52.77,170.2,108.37,84.21,29.29,46.64,111.72,38.31,13.4,1.51,63.56,13.3,23.37,7.02,14.39
(주)삼표시멘트,038500,2017/12,15.84,34.71,18.82,10.34,84.16,49.97,50.03,168.4,66.53,43.44,12.76,38.76,100.11,47.65,41.41,-7.97,66.29,15.66,23.65,7.83,14.77
(주)삼표시멘트,038500,2018/12,17.77,26.93,21.62,12.99,82.23,47.52,52.48,173.03,104.28,76.2,36.37,55.49,110.43,35.87,24.31,0.73,80.29,10.41,14.32,5.46,12.4
(주)삼표시멘트,038500,2019/12,16.3,28.38,19.48,11.68,83.7,47.16,52.84,177.48,83.06,59.49,24.71,48.79,112.05,41.62,28.35,-3.32,79.92,8.33,11.69,4.4,9.96
(주)삼표시멘트,038500,2020/12,15.22,27.08,17.95,11.1,84.78,47.65,52.35,177.93,66.96,48.83,18.81,45.86,109.87,47.69,33.93,-7.51,75.12,11.27,16.49,5.9,14.66
(주)삼표시멘트,038500,2021/12,15.54,36.32,18.4,9.89,84.46,46.45,53.55,181.82,63.8,40.63,9.65,36.94,115.27,52.42,41.04,-8.81,87.85,8.3,10.89,4.44,11.03
(주)삼표시멘트,038500,2022/12,19.51,42.3,24.24,11.26,80.49,47.32,52.68,170.09,97.68,56.36,17.16,37.51,111.32,42.21,26.33,-0.46,84.26,7.43,9.81,3.91,7.88
(주)삼화네트웍스,046390,2011/12,42.58,0,74.14,42.58,57.42,80.87,19.13,71.01,250.73,250.73,20.15,0,23.65,21,0,25.6,13.54,24.25,42.36,4.64,7.08
(주)삼화네트웍스,046390,2012/12,30.65,0,44.19,30.65,69.35,86.73,13.27,79.97,290.07,290.07,28.54,0,15.31,12.18,0,20.08,0,10.26,0,1.36,2.3
(주)삼화네트웍스,046390,2013/12,58.42,0,140.53,58.42,41.58,82.12,17.88,50.63,397.75,397.75,18.63,0,21.77,17.89,0,43.74,0,139.22,0,24.89,22.95
(주)삼화네트웍스,046390,2014/12,56.91,0,132.08,56.91,43.09,84.04,15.96,51.27,466.17,466.17,50.56,0,18.99,14.53,0,44.7,0,154.35,0,24.63,30.55
(주)삼화네트웍스,046390,2015/12,49.51,0,98.06,49.51,50.49,89.64,10.36,56.33,886.99,886.99,196.66,0,11.56,6.23,0,43.93,0,38.39,0,3.98,7.24
(주)삼화네트웍스,046390,2016/12,72.94,0,269.56,72.94,27.06,87.41,12.59,30.96,908.48,908.48,111.54,0,14.4,9.18,0,64.91,0,123.46,0,15.54,15.27
(주)삼화네트웍스,046390,2017/12,76.62,0,327.73,76.62,23.38,87.69,12.31,26.66,1215.14,1215.14,242.58,0,14.03,7.19,0,70.32,0,170.71,0,21.01,44.08
(주)삼화네트웍스,046390,2018/12,71.35,0,248.98,71.35,28.65,62.97,37.03,45.51,224.1,224.1,67.78,0,58.81,50.56,0,39.51,0,-2.17,0,-0.81,-3.51
(주)삼화네트웍스,046390,2019/12,50.96,0,103.9,50.96,49.04,80.62,19.38,60.83,430.2,430.2,167.73,0,24.04,14.69,94.17,39.11,0.59,8.42,344.48,1.63,1.3
(주)삼화네트웍스,046390,2020/12,66.12,0,195.2,66.12,33.88,84.81,15.19,39.94,1332.35,1332.35,282.89,0,17.91,5.85,53.84,61.16,1.24,71.35,1033.64,10.84,14.05
(주)삼화네트웍스,046390,2021/12,62.48,0,166.5,62.48,37.52,54.59,45.41,68.74,230.8,230.8,32.03,0,83.19,49.59,5.17,35.41,17,-2.42,-11.83,-1.1,-2.69
(주)삼화네트웍스,046390,2022/12,57.47,0,135.12,57.47,42.53,69.5,30.5,61.19,240.63,240.63,25.23,0,43.88,34.36,98.57,33.59,15.13,9,26.1,2.74,2.78
(주)상보,027580,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)상보,027580,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)상보,027580,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)상보,027580,2014/12,51.89,23.56,107.84,39.66,48.11,34.65,65.35,138.86,93.31,71.32,34.27,100.03,188.6,160.47,84.65,-3.72,134.56,-23.65,-33.15,-15.46,-11.9
(주)상보,027580,2015/12,51.05,27.22,104.3,37.16,48.95,30.81,69.19,158.87,94.51,68.78,25.86,51.31,224.58,175.33,76.25,-2.97,169.22,-14.38,-19.09,-9.95,-9.84
(주)상보,027580,2016/12,55.97,22.6,127.1,43.32,44.03,31.81,68.19,138.43,98.65,76.36,32.22,81.64,214.37,178.35,80.39,-0.76,151.56,-2.73,-3.86,-1.86,-2.07
(주)상보,027580,2017/12,58.05,30.08,138.38,40.59,41.95,29.43,70.57,142.53,110.87,77.52,33.54,63.25,239.77,177.9,69.65,5.69,176.43,-3.74,-5.08,-2.64,-3.35
(주)상보,027580,2018/12,64.98,20.71,185.52,51.52,35.02,16.8,83.2,208.48,83.08,65.88,19.23,99.35,495.26,465.52,97.95,-13.23,350.8,-5.72,-8.08,-4.76,-4.41
(주)상보,027580,2019/12,70.4,11.77,237.78,62.11,29.6,28.16,71.84,105.11,104.43,92.13,12.57,38.26,255.06,239.34,99.72,2.99,139.42,1.57,2.87,1.13,2.41
(주)상보,027580,2020/12,66.13,27.43,195.24,47.99,33.87,30.37,69.63,111.54,102.39,74.3,16.84,94.68,229.32,212.71,98.59,1.54,131.12,4.44,7.76,3.09,2.64
(주)상보,027580,2021/12,69.55,22.24,228.39,54.08,30.45,42.62,57.38,71.44,130.31,101.33,34.98,113.85,134.61,125.22,99.85,16.18,74.53,7.78,14.05,4.46,4.45
(주)상보,027580,2022/12,63.1,11.8,171.03,55.66,36.9,58.5,41.5,63.07,172.21,151.9,54.1,69.61,70.94,62.64,99.5,26.46,49.8,9.45,13.46,3.92,6.53
(주)상상인,038540,2011/12,76.84,5.19,331.79,72.85,23.16,72.99,27.01,31.73,300.81,285.18,131.54,515.09,37.01,35,0,51.3,0.65,50.53,2890.44,13.65,15.5
(주)상상인,038540,2012/12,53.21,1.46,113.73,52.43,46.79,16.26,83.74,287.75,72.36,71.3,17.4,624.76,515,452.25,1.84,-20.33,38.86,-0.63,-8.37,-0.53,-2.54
(주)상상인,038540,2013/12,55.28,1.64,123.61,54.37,44.72,18.43,81.57,242.63,75.8,74.56,6.99,364.87,442.54,395.65,94.12,-17.65,27.55,-5.18,-83.27,-4.23,-18.22
(주)상상인,038540,2014/12,72.77,0.77,267.22,72.21,27.23,20.92,79.08,130.18,110.67,109.82,13.28,1991.01,378.05,314.32,14.14,7.02,2.89,-1.69,-221.37,-1.34,-3.08
(주)상상인,038540,2015/12,67.02,3.58,203.21,64.62,32.98,19.71,80.29,167.3,100.78,97.17,9.47,445.96,407.27,337.34,89.69,0.52,11.13,-12.07,-441.38,-9.69,-39.84
(주)상상인,038540,2016/12,60.36,0.49,152.27,60.06,39.64,13.79,86.21,287.45,82.77,82.36,11.13,526.11,625.15,528.83,82.02,-12.57,1.26,-19.81,-9798.87,-17.08,-73.22
(주)상상인,038540,2017/12,72.23,0.25,260.11,72.05,27.77,14.4,85.6,192.87,92.55,92.32,4.32,444.89,594.55,542.06,84.21,-5.81,0.32,-24.32,-44781.82,-20.82,-106.99
(주)상상인,038540,2018/12,73.48,0.42,277.08,73.17,26.52,15.18,84.82,174.64,98.01,97.6,6,176.05,558.55,493.71,79.51,-1.49,22.8,-20.05,-491.34,-17.01,-99.83
(주)상상인,038540,2019/12,76.55,0.29,326.5,76.33,23.45,17.06,82.94,137.47,106.27,105.96,22.64,420.43,486.29,422.34,87.18,4.52,46.21,3.72,39.17,3.09,20.69
(주)상상인,038540,2020/12,60.07,0.35,150.44,59.86,39.93,19.18,80.82,208.21,81.35,81.07,10.42,188.24,421.43,385.03,87.42,-13.77,33.82,7.05,87.8,5.69,45.21
(주)상상인,038540,2021/12,56.15,0.44,130.72,55.9,42.95,13.95,86.05,307.86,738.06,734.85,125.28,125.97,616.75,54.52,93.7,48.54,33.39,0.32,5.95,0.28,2.8
(주)상상인,038540,2022/12,60.24,0.31,153.03,60.05,39.36,13.47,86.53,292.13,715.54,713.33,110,347.56,642.17,62.48,86.85,51.82,37.76,3.13,53.17,2.71,22.3
(주)상상인인더스트리,101000,2011/12,45.59,33.78,83.8,30.19,54.41,25.68,74.32,211.82,74.31,49.21,24.27,59.96,289.34,238.89,71.53,-15.76,166.8,-9.44,-16.38,-7.02,-14.27
(주)상상인인더스트리,101000,2012/12,40.15,44.77,67.09,22.18,59.85,15.92,84.08,375.84,57.26,31.63,11.02,56.34,528,440.35,76.76,-29.97,363.71,-10.61,-15.4,-8.92,-15.15
(주)상상인인더스트리,101000,2013/12,39.64,47.13,65.67,20.95,60.36,27.94,72.06,216.04,74.15,39.2,7.24,51.19,257.91,191.32,65.77,-13.82,184.06,-7.12,-9.98,-5.13,-7.43
(주)상상인인더스트리,101000,2014/12,45.12,44.19,82.22,25.18,54.88,27,73,203.26,82,45.77,14.04,69.97,270.38,203.8,68.34,-9.9,191.72,-0.65,-0.91,-0.47,-0.41
(주)상상인인더스트리,101000,2015/12,41.08,43.92,69.73,23.04,58.92,32.13,67.87,183.37,97.54,54.69,21.6,34.48,211.23,131.09,55.54,-1.04,170.05,3.61,4.49,2.45,2.23
(주)상상인인더스트리,101000,2016/12,32.66,48.16,48.49,16.93,67.34,33.97,66.03,198.26,50.19,26.02,5.87,48.24,194.4,191.56,0,-32.41,151.15,12.01,15.45,7.93,8.16
(주)상상인인더스트리,101000,2017/12,22.75,33.18,29.46,15.2,77.25,28.1,71.9,274.87,32.37,21.63,6.04,92.38,255.84,250.11,98.77,-47.53,172.7,11.99,17.76,8.62,15.15
(주)상상인인더스트리,101000,2018/12,,,,,,,,,,,,,,,,,,,,,
(주)상상인인더스트리,101000,2019/12,78.47,18.34,364.53,64.08,21.53,51.56,48.44,41.75,217.42,177.54,8.93,114.45,93.93,69.99,28.24,42.38,32.45,-55.27,-160,-26.77,-38.95
(주)상상인인더스트리,101000,2020/12,78.26,52.28,359.91,37.34,21.74,63.11,36.89,34.45,332.27,158.54,23.32,21.88,58.45,37.32,27.54,54.7,28.38,-60.94,-125.48,-22.48,-33.82
(주)상상인인더스트리,101000,2021/12,56.24,46.06,128.53,30.34,43.76,52.39,47.61,83.52,126.41,68.19,6.1,51.74,90.87,84.92,85.7,11.75,40,-11.94,-27.12,-5.68,-5.21
(주)상상인인더스트리,101000,2022/12,49.63,31.81,98.53,33.84,50.37,20.33,79.67,247.78,62.95,42.92,1.68,85.7,391.91,387.84,97.34,-29.21,153.07,-11.16,-28.57,-8.89,-6.47
(주)상아프론테크,089980,2011/12,40.2,28.45,67.22,28.76,59.8,64.09,35.91,93.31,175.76,125.75,14.62,57.71,56.03,35.69,59.24,17.33,33.69,14.96,24.87,5.37,5.7
(주)상아프론테크,089980,2012/12,40.04,29.35,66.76,28.28,59.96,62.03,37.97,96.66,163.79,115.71,23.24,44.59,61.2,39.4,63.42,15.59,40.57,14.04,21.18,5.33,6.8
(주)상아프론테크,089980,2013/12,44.03,25.79,78.66,32.68,55.97,56.07,43.93,99.82,140.47,104.25,15.35,71.38,78.34,55.9,69.54,12.68,47.68,16.07,26.4,7.06,9.41
(주)상아프론테크,089980,2014/12,42.11,30.49,72.76,29.27,57.89,54.46,45.54,106.29,111.49,77.49,15.58,54.37,83.62,69.36,84.8,4.34,57.81,16.44,23.79,7.49,9.03
(주)상아프론테크,089980,2015/12,41.15,28.59,69.91,29.38,58.85,51.21,48.79,114.92,110.78,79.11,17.48,49.98,95.26,72.52,74.68,4.01,68.43,10.65,14.82,5.19,6.53
(주)상아프론테크,089980,2016/12,44.88,22.59,81.42,34.74,55.12,48.72,51.28,113.14,116.43,90.13,10.05,59.49,105.26,79.12,72.32,6.33,78.99,5.78,7.71,2.97,3.83
(주)상아프론테크,089980,2017/12,47.85,19.26,91.74,38.63,52.15,49.78,50.22,104.76,129.77,104.78,24.13,78.55,100.87,74.06,66.8,10.98,72.49,12.69,17.66,6.37,9.15
(주)상아프론테크,089980,2018/12,52.19,25.15,109.17,39.06,47.81,49.87,50.13,95.87,109.05,81.62,15.05,56.92,100.52,95.97,99.36,4.33,73.24,13.63,18.71,6.83,8.97
(주)상아프론테크,089980,2019/12,52.99,18.47,112.72,43.2,47.01,57.91,42.09,81.18,140.43,114.49,10.93,57.28,72.68,65.16,92.95,15.26,53.15,5.25,7.18,2.21,2.95
(주)상아프론테크,089980,2020/12,56.4,18.6,129.36,45.91,43.6,52.94,47.06,82.35,169.85,138.26,17.74,65.41,88.88,62.72,67.31,23.19,65.22,5.99,8.16,2.82,5.21
(주)상아프론테크,089980,2021/12,51.21,23.38,104.98,39.24,48.79,56.83,43.17,85.85,170.86,130.92,18.39,44.73,75.97,52.75,63.46,21.24,53.97,12.07,16.99,5.21,9.33
(주)상아프론테크,089980,2022/12,47.47,32.92,90.37,31.84,52.53,55.06,44.94,95.4,118.29,79.35,14.3,28.47,81.61,72.88,91.58,7.34,61.6,12.08,16,5.43,10.06
(주)상지카일룸,042940,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)상지카일룸,042940,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)상지카일룸,042940,2013/12,,,,,,,,,,,,,,,,,,,,,
(주)상지카일룸,042940,2014/12,,,,,,,,,,,,,,,,,,,,,
(주)상지카일룸,042940,2015/12,,,,,,,,,,,,,,,,,,,,,
(주)상지카일룸,042940,2016/12,71.72,0.18,253.62,71.59,28.28,12.51,87.49,226.05,92.38,92.22,46.57,1645.59,699.33,620.57,98.04,-5.91,394.5,3.78,6.71,3.31,11.56
(주)상지카일룸,042940,2017/12,51.67,0.11,106.9,51.61,48.33,66.23,33.77,72.98,218.41,218.17,17.88,11734.53,50.99,35.72,0,28.01,7.25,-43.67,-307.25,-14.75,-44.33
(주)상지카일룸,042940,2018/12,79.43,72.93,386.08,21.5,20.57,34.89,65.11,58.97,127.07,34.39,11.97,6.57,186.63,179.16,0,16.92,144.32,-50.73,-65.6,-33.03,-135.9
(주)상지카일룸,042940,2019/12,31.66,0.05,46.32,31.64,68.34,29.09,70.91,234.9,45.67,45.65,4.85,6961.22,243.71,238.24,99.76,-37.66,195.23,4.31,5.38,3.06,4.5
(주)상지카일룸,042940,2020/12,57.36,0.02,134.54,57.35,42.64,33.02,66.98,129.12,86.89,86.88,8.48,72558.4,202.84,199.92,99.78,-8.65,146.77,30.06,41.54,20.13,170.46
