회사명,거래소코드,회계년도,매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),기업순이익률(IFRS연결),R & D 투자효율(IFRS연결),금융비용 대 총비용비율(IFRS연결),이자부담률(IFRS연결),1주당매출액(IFRS연결),1주당순이익(IFRS연결),1주당 CASH FLOW(IFRS연결),1주당정상영업이익(IFRS연결)
(주)국순당,043650,2022/12,48.35,-6.12,-1.75,-1.96,51.65,87.74,2.11,-2.02,0,-0.86,-3.22,4178.4,-295,212.99,512.09
(주)국영지앤엠,006050,2011/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2012/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2013/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2014/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2015/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2016/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2017/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2018/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2019/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2020/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2021/12,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2022/12,,,,,,,,,,,,,,,
(주)국전약품,307750,2018/12,,,,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,,,,
(주)국전약품,307750,2020/12,,,,,,,,,,,,,,,
(주)국전약품,307750,2021/12,,,,,,,,,,,,,,,
(주)국전약품,307750,2022/12,18.82,8.56,4.53,9.77,81.18,96.62,0,4.92,0,0.71,0.74,2113.56,182,-122.67,71.51
(주)그래디언트,035080,2011/12,34.12,-2.87,-1.87,-2.81,65.88,105.14,1.6,-3.24,0,-2,-2.9,7044,-192,508.72,-294.31
(주)그래디언트,035080,2012/12,34.16,2.81,1.68,3.52,65.84,96.91,1.64,2.66,0,1.63,1.88,7465.64,260,-606.85,230.45
(주)그래디언트,035080,2013/12,10.46,0.81,2.03,1.94,89.54,98.37,0.3,2.32,0,0.11,0.56,48166.03,138,1305.16,784.7
(주)그래디언트,035080,2014/12,9.76,1,1.79,2,90.24,98.37,0.36,1.79,0,0,0,51527.28,147,3811.66,838.39
(주)그래디언트,035080,2015/12,10.96,1.22,2.14,2.87,89.04,98.16,0.51,2.07,0,-0.04,-0.11,58947.48,225,-288.06,1085.82
(주)그래디언트,035080,2016/12,10.99,-1.01,-1.87,-14.59,89.01,98.71,0.57,-1.81,0,0.03,0.11,64634.65,-1073,1934.63,832.03
(주)그래디언트,035080,2017/12,10.89,-1.8,-3.28,-20.37,89.11,99.16,0.51,-3.38,0,-0.05,-0.17,60025.2,-1259,3143.7,505.36
(주)그래디언트,035080,2018/12,10.32,-0.12,-0.23,-2.8,89.68,99.42,0.43,-0.35,0,-0.06,-0.2,58818.91,-155,1533.17,341.26
(주)그래디언트,035080,2019/12,11.1,0.19,0.36,-1.6,88.9,98.68,0.51,0.29,0,-0.04,-0.12,58330.49,-89,2332.23,772.04
(주)그래디언트,035080,2020/12,8.44,-0.81,-1.53,-10.72,91.56,100.35,0.32,-1.53,0,0,0,54174.5,-501,-1180.44,-190.62
(주)그래디언트,035080,2021/12,4.21,-0.15,-0.28,-8.27,95.79,99.92,0.36,-0.27,0,0.01,0.02,38376.78,-314,724.06,30.64
(주)그래디언트,035080,2022/12,4.33,9.45,19.8,74.59,95.67,99.59,0.1,19.65,0,-0.07,-0.26,229318.15,21470,1268.57,932.75
(주)그리티,204020,2011/12,,,,,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,,,,,
(주)그리티,204020,2014/12,60.97,7.14,27.68,34.57,39.03,89.08,2.6,26.76,0,-0.26,-4.44,23178.71,863,1173.56,2530.6
(주)그리티,204020,2015/12,58.61,5.75,10.98,13.51,41.39,92.99,2.58,10.51,0,-0.26,-2.39,23773.07,679,1413.11,1666.46
(주)그리티,204020,2016/12,58.44,3.12,5.47,7.49,41.56,95.58,3.24,5.23,0,-0.14,-1.11,12247.75,410,98.88,541.02
(주)그리티,204020,2017/12,59.56,6.13,11.18,15.18,40.44,91.94,3.3,11.15,0,-0.02,-0.13,14590.51,919,-641.01,1176.54
(주)그리티,204020,2018/12,58.91,4.03,5.69,7.9,41.09,93.25,3.05,5.58,0,-0.08,-0.48,12458.29,572,567.45,840.43
(주)그리티,204020,2019/12,54.17,1.27,1.66,2.43,45.83,97.63,4.66,1.62,0,-0.03,-0.21,6108.96,89,-83.73,144.63
(주)그리티,204020,2020/12,52.8,0.68,0.93,1.31,47.2,98.26,3.91,0.95,0,0.01,0.08,6127.94,49,161.63,106.6
(주)그리티,204020,2021/12,51.66,-6.49,-8.11,-9.88,48.34,106.95,7.48,-8.04,0,0.06,0.37,5395.46,-349,5.82,-375.05
(주)그리티,204020,2022/12,58.43,1.28,2.1,2.99,41.57,97.99,12.42,1.66,0,-0.27,-1.91,7103.46,101,39.47,142.64
(주)그린플러스,186230,2011/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2014/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2015/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2016/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2017/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2018/12,18.42,4.9,3.56,9.49,81.58,88.98,0,6.11,0,3.71,4.09,12248.93,799,-854.79,1349.31
(주)그린플러스,186230,2019/12,19.36,5.19,3.72,8.37,80.64,89.6,0,6.16,0,3.59,4.43,11948.51,667,-511.29,1242.33
(주)그린플러스,186230,2020/12,17.28,-3.41,-2.65,-5.53,82.72,90.53,0,-0.78,0,2.28,3.35,12977.28,-208,548.47,1228.98
(주)그린플러스,186230,2021/12,12.81,-5.7,-4.97,-8.63,87.19,93.88,0,-3.5,0,1.58,2.94,7692.82,-398,-87.86,470.93
(주)그린플러스,186230,2022/12,11.91,-4.24,-3.39,-4.46,88.09,95.67,0,-2.03,0,1.64,3.28,7002.06,-252,727.13,303.41
(주)극동자동화,272420,2014/12,,,,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,37.58,8.49,7.85,12.25,62.42,91.15,0.2,7.62,0,-0.27,-0.53,5519.17,469,597.4,564.2
(주)글로벌스탠다드테크놀로지,083450,2012/12,38.3,10.81,13.16,20.94,61.7,87.47,0.14,13.02,0,-0.13,-0.37,7698.43,923,475.28,964.58
(주)글로벌스탠다드테크놀로지,083450,2013/12,32.42,7.32,10.18,14.17,67.58,90.7,0.2,10.06,0,-0.09,-0.35,9085.68,727,175.23,844.82
(주)글로벌스탠다드테크놀로지,083450,2014/12,32.16,8.84,11.89,16.07,67.84,90.35,0.1,11.65,0,-0.19,-0.81,9564.87,845,1297.67,922.88
(주)글로벌스탠다드테크놀로지,083450,2015/12,36.1,6.76,8.17,10.26,63.9,92.88,0.09,7.82,0,-0.3,-1.5,9060.41,598,724.31,645.18
(주)글로벌스탠다드테크놀로지,083450,2016/12,36.71,5.11,5.84,7.24,63.29,94.63,0.14,5.8,0,-0.03,-0.14,9746.93,458,17.03,523.51
(주)글로벌스탠다드테크놀로지,083450,2017/12,34.43,9.68,16.43,23.25,65.57,86.33,0.08,16.4,0,-0.02,-0.11,17475.85,1719,1930.77,2389.07
(주)글로벌스탠다드테크놀로지,083450,2018/12,33.5,7.93,9.93,12.42,66.5,91.99,0.08,9.84,0,-0.08,-0.45,13935.8,1080,251.73,1116.77
(주)글로벌스탠다드테크놀로지,083450,2019/12,39.44,10.68,14.86,19.83,60.56,86.98,0.09,14.85,0,-0.01,-0.07,18054.99,2010,2072.15,2351.25
(주)글로벌스탠다드테크놀로지,083450,2020/12,36.68,9.28,11.12,15.06,63.32,89.12,0.09,11,0,-0.11,-0.54,17909.97,1788,2102.57,1947.91
(주)글로벌스탠다드테크놀로지,083450,2021/12,37.4,12.8,22.39,29.42,62.6,84.76,0.06,22.29,0,-0.07,-0.42,32678.24,4292,2742.18,4980.5
(주)글로벌스탠다드테크놀로지,083450,2022/12,38.32,15.22,20.78,27.46,61.68,81.8,0.05,20.47,0,-0.27,-1.36,33575.48,5243,3378.92,6111.05
(주)금빛,045890,2011/12,-11.19,-58.01,-24.95,-59.57,111.19,174.21,0.43,-22.27,0,3.4,4.46,2205.57,-1366,292.36,-1102.44
(주)금빛,045890,2012/12,27.73,-8.84,-6.12,-14.7,72.27,105.98,0.4,-3.67,0,2.96,4.15,2821.38,-272,394.7,-168.68
(주)금빛,045890,2013/12,28.99,3.27,2.86,6.85,71.01,93.91,0,5.61,0,3.09,4.72,3469.69,116,-123.03,211.38
(주)금빛,045890,2014/12,30.81,1.97,1.53,3.68,69.19,93.07,0,3.81,0,2.87,3.9,3243.93,65,92.68,224.74
(주)금빛,045890,2015/12,29.44,3.62,2.79,6.54,70.56,94.97,0.23,4.85,0,2.56,3.6,3327.49,123,7.95,167.46
(주)금빛,045890,2016/12,30.9,3.5,2.39,5.21,69.1,94.49,0.1,4.37,0,2.73,3.66,2933.13,105,255.78,161.52
(주)금빛,045890,2017/12,25.85,-7.4,-4.9,-11.04,74.15,99.92,0.3,-3.08,0,2.47,3.27,2796.91,-211,-109.45,2.27
(주)금빛,045890,2018/12,5.24,-12.5,-6.26,-14.04,94.76,131.73,0.42,-4.76,0,2,2.71,1999.62,-256,-63.84,-634.51
(주)금빛,045890,2019/12,15.07,-62.78,-35.84,-91.08,84.93,127.47,0.63,-32.37,0,3.64,5.73,2033.25,-1163,-488.49,-558.44
(주)금빛,045890,2020/12,6.56,-43.47,-15.77,-43.72,93.44,146.06,0.39,-12.35,0,5.23,5.34,846.52,-336,-145.6,-389.94
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2011/12,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2012/12,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2013/12,21.24,13.72,15.94,19.37,78.76,83.68,0.01,14.27,0.57,-1.71,-9.43,27687.07,3855,1608,4517.28
(주)금화피에스시,036190,2014/12,17.87,11.28,14.22,17.06,82.13,87.63,0.01,12.91,0.89,-1.18,-7.91,31605.29,3565,1502.82,3908.12
(주)금화피에스시,036190,2015/12,16.81,9.61,13.07,16.07,83.19,88.27,0,12.28,0.47,-0.64,-4.22,39328.28,3773,4112.28,4613.79
(주)금화피에스시,036190,2016/12,17.15,10.18,11.84,15.09,82.85,87.31,0,11.24,0.5,-0.58,-2.81,39169.73,3986,5374.49,4969.35
(주)금화피에스시,036190,2017/12,20.75,9.79,9.02,11.48,79.25,83.54,0,8.12,0.47,-1.12,-4.3,34296.97,3369,7754.54,5643.97
(주)금화피에스시,036190,2018/12,21.96,16.99,16.05,19.63,78.04,82.26,0,15.07,0.33,-1.25,-5.4,38887.79,6615,3716.79,6897.46
(주)금화피에스시,036190,2019/12,20.84,13.22,10.17,12.04,79.16,83.61,0,9.35,0.54,-1.26,-5.33,34905.89,4614,3829.29,5721.22
(주)금화피에스시,036190,2020/12,16.08,12.72,10.4,12.07,83.92,88.53,0.01,9.7,0.37,-0.95,-5.12,39222.61,5034,2535.83,4498.95
(주)금화피에스시,036190,2021/12,15.64,9.69,7.52,8.45,84.36,89.27,0.01,7.01,0.42,-0.71,-4.65,39790.9,3919,2843.25,4269.55
(주)금화피에스시,036190,2022/12,16.42,11.19,7.85,9.74,83.58,88.77,0.01,7.12,0.5,-1.15,-3.78,41391.32,4707,1489.82,4650.06
(주)기가레인,049080,2013/12,21.32,11.42,8.84,17.36,78.68,86.34,0.07,10.56,0,2.49,3.52,7902.47,906,827,1079.49
(주)기가레인,049080,2014/12,18.57,8.11,6.1,11.26,81.43,90.49,0.13,6.71,0,0.85,1.32,5406.5,439,781,514.1
(주)기가레인,049080,2015/12,-17.37,-21.71,-9.43,-19.07,117.37,130.62,0.25,-8.66,0,1.3,1.52,3478.02,-755,-85.18,-1064.86
(주)기가레인,049080,2016/12,1.26,-13.72,-6.73,-16.29,98.74,112.07,0.11,-5.46,0,2.19,2.13,4261.37,-560,-98.75,-514.46
(주)기가레인,049080,2017/12,17.39,-0.92,-0.55,-1.88,82.61,94.77,0.09,0.92,0,2.36,2.58,2119.02,0,-64.69,110.72
(주)기가레인,049080,2018/12,15.01,-17.34,-12,-27.86,84.99,102,0.09,-10.21,0,2.27,3.17,2476,0,-194.71,-49.56
(주)기가레인,049080,2019/12,-17.43,-63.3,-31.03,-95.33,117.43,140.67,0.16,-28.56,0,3.02,3.65,1392.02,0,153.28,-566.2
(주)기가레인,049080,2020/12,-4.61,-58.27,-23.25,-64.98,104.61,132.63,0.08,-20.08,0,5.06,4.9,847.01,-472,-60.91,-276.35
(주)기가레인,049080,2021/12,22.26,5.09,3.59,6.63,77.74,94.28,0.02,5.09,0,2.11,3.35,903.84,49,130.98,51.73
(주)기가레인,049080,2022/12,7.63,-15.2,-8.73,-13.51,92.37,112.98,0.2,-7.67,0,1.5,2.99,690.61,-105,14.67,-89.61
(주)기산텔레콤,035460,2011/12,10.87,-18.41,-13.21,-31.86,89.13,115.77,0.19,-10.84,0,2.73,4.2,4580.99,0,-268.8,-722.58
(주)기산텔레콤,035460,2012/12,17.87,-2.53,-2.36,-2.03,82.13,97.69,0.12,-0.11,0,2.3,3.82,5183.38,0,867.87,119.58
(주)기산텔레콤,035460,2013/12,21.66,4.94,5.17,10.89,78.34,93.56,0.08,6.08,0,0.9,1.65,5542.43,286,-138.73,357.13
(주)기산텔레콤,035460,2014/12,20.47,3.68,3.5,7.2,79.53,97.65,0.08,3.73,0,0.24,0.44,5197.08,181,-65.09,121.87
(주)기산텔레콤,035460,2015/12,16.94,2.13,2.21,3.95,83.06,98,0.16,2.72,0,0.49,1.07,5558.08,106,629.8,111.25
(주)기산텔레콤,035460,2016/12,16.48,-4.46,-3.51,-6.62,83.52,104.93,0.12,-3.24,0,0.33,0.6,4060.14,-173,-142.88,-199.98
(주)기산텔레콤,035460,2017/12,14.33,-8.73,-7.67,-13.79,85.67,105.09,0.09,-7.31,0,0.38,0.76,4353.85,-331,41.88,-221.62
(주)기산텔레콤,035460,2018/12,16.2,-5.9,-5.27,-10.68,83.8,105.19,0.12,-4.71,0,0.58,1.18,3872.15,-232,-315.24,-200.82
(주)기산텔레콤,035460,2019/12,21.45,5.22,5.69,10.87,78.55,94.04,0.07,6.37,0,0.64,1.47,4599.94,231,563.5,274.11
(주)기산텔레콤,035460,2020/12,14.97,0.49,0.49,0.15,85.03,99.39,0,1.11,0,0.61,1.26,4720.51,3,165.52,29.03
(주)기산텔레콤,035460,2021/12,14.53,-1.1,-0.96,-3.66,85.47,101.6,0,-0.35,0,0.67,1.2,4244.61,-80,89.82,-68.1
(주)기산텔레콤,035460,2022/12,20.62,5.37,5.02,9.11,79.38,93.19,0,5.78,0,0.84,1.56,4651.24,209,-258.85,316.64
(주)까스텔바작,308100,2016/12,,,,,,,,,,,,,,,
(주)까스텔바작,308100,2017/12,67.31,7.55,9.88,13.04,32.69,85.72,4.7,10.07,0,0.16,0.78,84152.11,0,6435.94,12020.81
(주)까스텔바작,308100,2018/12,63.15,12.14,15.56,19.56,36.85,84.22,3.66,15.55,0,-0.01,-0.06,92346.62,1869,10686.92,14574.14
(주)까스텔바작,308100,2019/12,61.6,8.44,8.16,9.85,38.4,88.91,2.46,8.13,0,-0.04,-0.21,12825.95,1083,323.86,1421.79
(주)까스텔바작,308100,2020/12,60.94,7.13,4.98,6.06,39.06,88.8,3.25,4.94,0,-0.06,-0.23,10198.26,727,24.64,1142.19
(주)까스텔바작,308100,2021/12,47.5,-9.01,-6.13,-8.89,52.5,105.81,6.98,-5.27,0,1.12,2.74,11320.04,-1020,76.65,-657.2
(주)까스텔바작,308100,2022/12,47.87,-15,-7.89,-14.16,52.13,115.18,1.92,-6.66,0,1.89,2.76,9322.74,-1440,-278.16,-1415.34
(주)꿈비,407400,2021/12,,,,,,,,,,,,,,,
(주)꿈비,407400,2022/12,33.07,4.85,8.26,16.36,66.93,95.83,3.65,9.29,2.06,0.62,2.07,22174.95,216,-2718.51,924.56
(주)나노,187790,2014/12,,,,,,,,,,,,,,,
(주)나노,187790,2015/12,0.06,-30.07,-9.04,-25.14,99.94,128.33,0.07,-7.02,0,4.38,3.53,1257.17,0,-687.22,-356.19
(주)나노,187790,2016/12,-3.86,-50.63,-26.66,-76.14,103.86,129.4,0,-23.87,0,3.68,4.83,1956.3,-903,0.14,-575.11
(주)나노,187790,2017/12,14.18,0.12,0.1,-0.15,85.82,97.73,0.01,2.04,0,2.28,3.54,1914.09,-1,-40.2,43.51
(주)나노,187790,2018/12,13.34,-0.57,-0.47,-1.8,86.66,97.32,0,1.18,0,1.99,3.46,5217.43,-38,240.65,139.65
(주)나노,187790,2019/12,9.78,-0.41,-0.27,0.95,90.22,101.18,0,1.05,0,1.93,2.88,2856.63,18,142.41,-33.71
(주)나노,187790,2020/12,12.66,-22.03,-9.25,-16.28,87.34,103.66,0,-8.56,0,1.57,1.39,1836.4,-297,431.14,-67.16
(주)나노,187790,2021/12,15.74,-29.77,-16.9,-39.84,84.26,98.29,0,-16.15,0,1.31,1.43,1894.15,-563,42.59,32.39
(주)나노,187790,2022/12,9.66,-18.38,-17.41,-34.21,90.34,105.31,0,-15.79,0,1.41,2.81,2436.49,-352,214.81,-129.43
(주)나노브릭,286750,2015/12,,,,,,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,,,,,,
(주)나노브릭,286750,2017/12,7.6,-63.02,-20.56,-544.61,92.4,133.46,0.41,-14.14,0,11.01,6.69,1782.56,-1295,-99.39,-596.45
(주)나노브릭,286750,2018/12,20.58,11.96,4.72,76.09,79.42,117.97,1.15,10.96,0,11.06,6.66,2140.96,256,-124.15,-384.82
(주)나노브릭,286750,2019/12,24.44,-10.04,-3.66,-9.96,75.56,119.45,1.9,-1.73,0,4.23,3.06,1857.76,-189,-333.68,-361.4
(주)나노브릭,286750,2020/12,,,,,,,,,,,,,,,
(주)나노브릭,286750,2021/12,,,,,,,,,,,,,,,
(주)나노브릭,286750,2022/12,31.72,-33.6,-8.53,-23.65,68.28,150.34,0.85,-5.75,0,5.15,4.33,348.86,-121,-53.58,-175.62
(주)나노신소재,121600,2011/12,43.83,14,7.63,11.15,56.17,91.39,0.58,7.8,0,0.33,0.54,4629.39,673,-289.98,620.83
(주)나노신소재,121600,2012/12,30.51,-6.12,-2.05,-2.52,69.49,102.96,0.72,-2.01,0,0.1,0.18,3269.31,-205,147.86,-96.77
(주)나노신소재,121600,2013/12,35.99,4.32,1.72,2.04,64.01,94.83,1.09,2.01,0,0.74,1.86,3734.54,165,298.08,193.15
(주)나노신소재,121600,2014/12,44.29,13.58,5.45,6.35,55.71,86.75,0.4,5.55,0,0.27,0.69,3861.43,538,158.71,511.49
(주)나노신소재,121600,2015/12,45.92,17.75,9.87,11.3,54.08,78.91,0.04,9.92,0,0.12,0.41,3976.69,715,1076.88,838.52
(주)나노신소재,121600,2016/12,43.41,14.45,7.08,7.84,56.59,84.69,0.02,7.01,0,-0.16,-0.73,3777.25,548,605.41,578.36
(주)나노신소재,121600,2017/12,45.42,14.98,7.88,8.51,54.58,81.28,0.64,7.87,0,-0.03,-0.19,4170.71,637,874.66,780.81
(주)나노신소재,121600,2018/12,43.15,14.68,8.19,8.93,56.85,83.25,0.05,8.04,0,-0.3,-1.74,4782.2,717,361.23,800.8
(주)나노신소재,121600,2019/12,39.51,11.87,5.79,6.35,60.49,89.48,0.08,5.64,0,-0.34,-1.7,4445.51,541,1082.38,467.7
(주)나노신소재,121600,2020/12,32.08,3.4,1.58,1.77,67.92,96.98,0.06,1.44,0,-0.29,-1.29,4444.96,156,800.83,134.09
(주)나노신소재,121600,2021/12,35.41,12.17,6.52,7.74,64.59,90.63,0.01,6.54,0,0.04,0.12,5594.06,703,971.05,524.12
(주)나노신소재,121600,2022/12,42.87,24,11.45,12.84,57.13,78.95,0.03,10.5,0,-2.29,-8.77,6796.96,1811,1651.72,1430.87
(주)나노엔텍,039860,2011/12,5.64,-92.77,-24.58,-42.45,94.36,188.23,1.2,-24.87,0,-0.57,-0.7,676.08,-641,-272.21,-571.38
(주)나노엔텍,039860,2012/12,8.54,-43.79,-13.24,-25.61,91.46,139.66,1.2,-12.15,0,2.41,2.26,690.53,-302,-186.94,-273.9
(주)나노엔텍,039860,2013/12,27.13,-6.48,-2.77,-5.31,72.87,102.48,0.48,-1.27,0,3.19,3.13,972.36,-63,105.35,-24.1
(주)나노엔텍,039860,2014/12,28,-12.64,-5.6,-8.34,72,113.29,0.38,-5.4,0,0.38,0.6,863.87,-113,-72.19,-114.82
(주)나노엔텍,039860,2015/12,24.49,-30.08,-15.57,-19.71,75.51,129.03,0.96,-15.33,0,0.35,1.07,1071.84,-314,-152.65,-311.17
(주)나노엔텍,039860,2016/12,21.57,-66.64,-30.08,-46.26,78.43,143.62,1.09,-29.66,0,0.55,1.22,910.18,-607,-123.88,-396.98
(주)나노엔텍,039860,2017/12,43.61,-8.7,-4.71,-8.41,56.39,92.98,0.81,-3.76,0,1.72,2.15,974.27,-85,69.84,68.43
(주)나노엔텍,039860,2018/12,43.41,12.82,7.83,11.24,56.59,89.05,0.82,8,0,0.31,0.56,1005.62,129,58.8,110.16
(주)나노엔텍,039860,2019/12,48.4,21.9,12.95,15.1,51.6,88.38,1.61,12.8,0,-0.27,-1.06,989.56,219,153.88,115
(주)나노엔텍,039860,2020/12,48.7,9.29,5.5,6.33,51.3,88.44,0.4,5.3,0,-0.37,-1.59,1103.17,103,213.46,127.5
(주)나노엔텍,039860,2021/12,49.43,20.46,12.7,14.97,50.57,85.37,0.48,12.53,0,-0.31,-1.13,1335.36,273,346.67,195.4
(주)나노엔텍,039860,2022/12,48.04,13.25,7.42,8.48,51.96,87.55,0.95,6.85,0,-1.13,-4.57,1313.1,174,300.07,163.42
(주)나노트로닉스,010670,2011/12,32.66,-9.94,-3.62,-8.09,67.34,97.47,0.04,-0.14,0,8.17,6.3,1360.6,-139,-241.63,34.46
(주)나노트로닉스,010670,2012/12,47.33,-16.38,-6.36,-14.7,52.67,82.82,0.28,-2.35,0,8.64,7.06,1489.91,-257,-192.9,255.99
(주)나래나노텍,137080,2011/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2017/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2018/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2019/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2020/12,18.34,2.7,1.76,4.86,81.66,93.18,0.01,2.96,0,1.89,1.89,9612.71,266,1184.39,655.92
(주)나래나노텍,137080,2021/12,25.7,12.93,12.64,32.21,74.3,82.89,0,13.57,0,1.12,1.53,15689.72,2082,2756.49,2684.33
(주)나래나노텍,137080,2022/12,14.05,2.86,1.51,2.96,85.95,97.78,0.02,2.17,0,1.26,1.36,8098.01,232,-1576.11,179.92
(주)나무가,190510,2011/12,,,,,,,,,,,,,,,
(주)나무가,190510,2012/12,13.88,1.33,1.78,63.17,86.12,95.74,0,4.46,0,2.01,2.77,62134.85,0,1622.81,2649.4
(주)나무가,190510,2013/12,7.24,0.98,2.76,23.1,92.76,97.56,0,4.27,0,0.53,1.71,83489.58,0,2897.23,2036.99
(주)나무가,190510,2014/12,7.03,0.83,1.61,10.09,92.97,99.19,0,2.89,0,0.65,1.53,82744.49,690,-1561.34,674.32
(주)나무가,190510,2015/12,12.19,2.1,5,21.31,87.81,93.64,0.05,6.56,0,0.66,2.04,139830.78,4210,15007.75,8886.84
(주)나무가,190510,2016/12,5.74,-1.43,-2.1,-6.29,94.26,100.23,0,-1.4,2.28,0.45,1.04,87496.61,-1462,2906.82,-200.19
(주)나무가,190510,2017/12,-4.77,-15.89,-24.19,-79.31,104.77,112.22,0.01,-23.32,2.69,0.48,1.25,76048.55,-13121,-12798.56,-9294.76
(주)나무가,190510,2018/12,5.93,1.15,2.75,12.19,94.07,99.41,0,3.93,1.85,0.48,1.59,91266.3,1301,7572.27,541.83
(주)나무가,190510,2019/12,5.62,-0.16,-0.37,-0.94,94.38,99.26,0,0.86,0,0.52,1.66,105506.05,-57,3024.4,776.88
(주)나무가,190510,2020/12,3.1,-1.54,-4.18,-19.1,96.9,100.44,0,-3.3,0,0.31,1.12,74485.92,-1149,-275.81,-329.27
(주)나무가,190510,2021/12,8.48,3.18,9.21,27.99,91.52,95.43,0,10.57,0,0.47,2.03,36595.57,1164,1736.95,1671.31
(주)나무가,190510,2022/12,10.02,6.03,15.96,34.51,89.98,93.77,0,16.44,0,0.18,0.89,34175.53,2119,5067.06,2130.56
(주)나스미디어,089600,2011/12,,,,,,,,,,,,,,,
(주)나스미디어,089600,2012/12,,,,,,,,,,,,,,,
(주)나스미디어,089600,2013/12,,,,,,,,,,,,,,,
(주)나스미디어,089600,2014/12,,,,,,,,,,,,,,,
(주)나스미디어,089600,2015/12,,,,,,,,,,,,,,,
(주)나스미디어,089600,2016/12,0,17.12,4.54,12.04,0,77.93,0.28,4.39,0,-0.69,-0.24,7989.2,1413,1955.23,1762.86
(주)나스미디어,089600,2017/12,0,22.18,9.2,22.56,0,71.48,0.09,9.07,0,-0.43,-0.21,13738.39,2805,1675.84,3917.69
(주)나스미디어,089600,2018/12,0,19.32,6.65,15.03,0,76.6,0.08,6.3,0,-1.32,-0.62,12177.13,2161,2442.88,2849.47
(주)나스미디어,089600,2019/12,0,19.22,6.82,15.07,0,73.88,0.35,6.71,0,-0.42,-0.2,13365.04,2362,3702.86,3490.54
(주)나스미디어,089600,2020/12,0,20.72,5.94,14.85,0,75.84,1.34,5.65,0,-1.33,-0.54,12752.14,2692,5377.77,3080.4
(주)나스미디어,089600,2021/12,0,21.84,5.94,14.8,0,73.52,2.16,5.73,0,-1.05,-0.39,12926.8,2796,4633.04,3422.76
(주)나스미디어,089600,2022/12,0,18.98,5.74,13.68,0,78.31,2.03,5.28,0,-1.91,-0.85,14458.64,2605,2088.73,3135.93
(주)나이벡,138610,2011/12,,,,,,,,,,,,,,,
(주)나이벡,138610,2012/12,,,,,,,,,,,,,,,
(주)나이벡,138610,2013/12,,,,,,,,,,,,,,,
(주)나이벡,138610,2014/12,,,,,,,,,,,,,,,
(주)나이벡,138610,2015/12,,,,,,,,,,,,,,,
(주)나이벡,138610,2016/12,,,,,,,,,,,,,,,
(주)나이벡,138610,2017/12,,,,,,,,,,,,,,,
(주)나이벡,138610,2018/12,,,,,,,,,,,,,,,
