회사명,거래소코드,회계년도,총자본회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS)
(주)국동,005320,2020/12,1.46,2.8,3.05,0,2.33,2.76,14.83,13.98,1106.48,1.44
(주)국동,005320,2021/12,0.93,1.55,2.33,0,1.48,2.05,5.32,9.79,321.57,0.92
(주)국동,005320,2022/12,1.55,2.2,5.2,0,2.63,4.57,6.22,14.4,444.55,1.76
(주)국보,001140,2011/12,1.23,3.46,1.9,4.97,3.13,3.18,178.79,4.31,3.08,1.31
(주)국보,001140,2012/12,1.14,3.33,1.74,4.77,2.86,2.91,153.95,3.91,2.86,1.2
(주)국보,001140,2013/12,1.15,3.67,1.68,5.64,3.02,3.08,146.14,4.19,2.7,1.22
(주)국보,001140,2014/12,0.98,3.69,1.34,5.31,2.72,2.78,127.15,4,2.16,1.03
(주)국보,001140,2015/12,1.02,4.48,1.32,6.28,3.04,3.1,158.13,4.64,2.09,1.06
(주)국보,001140,2016/12,0.99,5.13,1.22,5.43,3.09,3.14,196.92,4.62,1.94,1
(주)국보,001140,2017/12,1.01,5.11,1.26,4.8,3.52,3.59,190.92,5.07,1.89,1.06
(주)국보,001140,2018/12,1.16,4.85,1.52,5.47,4.56,4.68,176.11,5.78,2.39,1.31
(주)국보,001140,2019/12,1.13,4.89,1.47,6.28,4.04,4.13,168.13,6.62,4.93,1.25
(주)국보,001140,2020/12,0.81,2.45,1.21,5.5,2.46,2.72,25.37,7.79,4.65,0.92
(주)국보,001140,2021/12,0.69,1.63,1.2,6.44,2.06,2.26,23.29,8.86,3.6,0.83
(주)국보,001140,2022/12,0.7,1.51,1.32,8.13,2.24,2.29,116.44,9.67,5.75,0.95
(주)금양,001570,2011/12,0.88,2.37,1.4,11.23,2.28,2.65,16.19,4.57,4.37,0.97
(주)금양,001570,2012/12,0.86,2.45,1.33,11.4,2.23,2.61,15.46,4.63,4.63,0.93
(주)금양,001570,2013/12,0.98,2.91,1.48,19.32,2.45,2.86,17.06,4.56,5.67,1.04
(주)금양,001570,2014/12,0.96,3,1.41,11.99,2.33,2.78,14.28,4.19,5.96,1
(주)금양,001570,2015/12,1.01,3.27,1.46,7.46,2.51,3.01,14.95,4.51,6.39,1.01
(주)금양,001570,2016/12,0.97,4.67,1.22,7.36,2.57,2.95,19.75,4.08,6.45,0.87
(주)금양,001570,2017/12,0.88,5.64,1.05,7.14,2.51,2.88,19.48,3.89,5.94,0.77
(주)금양,001570,2018/12,0.94,3.77,1.25,9.45,2.84,3.4,17.26,4.77,5.93,0.89
(주)금양,001570,2019/12,0.83,3.23,1.12,19.47,2.47,3,13.97,4.82,4.8,0.8
(주)금양,001570,2020/12,0.73,2.97,0.96,41.87,2.18,2.66,12.01,4.84,3.97,0.81
(주)금양,001570,2021/12,0.89,3.33,1.22,26.65,2.26,3.04,8.8,5.1,4.67,1.09
(주)금양,001570,2022/12,0.75,2.36,1.11,11.23,1.86,2.52,7.16,3.92,2.75,0.91
(주)금호에이치티,214330,2011/12,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,
(주)금호에이치티,214330,2013/12,1.42,2.61,3.1,9.34,1.97,3.01,5.66,3.84,6.09,1.22
(주)금호에이치티,214330,2014/12,1.85,3.2,4.36,17.36,2.54,3.53,9.03,4.07,7.95,1.66
(주)금호에이치티,214330,2015/12,1.72,2.52,5.38,35.47,2.34,3.09,9.62,3.3,7.45,1.69
(주)금호에이치티,214330,2016/12,1.45,2.17,4.4,25.81,2.19,2.88,9.07,3.1,4.87,1.6
(주)금호에이치티,214330,2017/12,1.11,1.74,3.07,15.57,1.81,2.37,7.78,2.61,3.28,1.29
(주)금호에이치티,214330,2018/12,1,1.66,2.56,11.87,1.66,2.16,7.06,3.09,4.06,1.12
(주)금호에이치티,214330,2019/12,0.81,1.42,1.9,10.12,1.37,1.71,6.94,3.62,4.84,0.86
(주)금호에이치티,214330,2020/12,0.56,0.89,1.51,8.62,0.98,1.16,6.39,3.31,4.18,0.61
(주)금호에이치티,214330,2021/12,0.52,0.71,2.04,10.56,1.15,1.38,7.07,4.25,4.97,0.74
(주)금호에이치티,214330,2022/12,0.52,0.64,2.57,10.3,1.31,1.66,6.28,4.43,5.43,0.89
(주)까뮤이앤씨,013700,2011/12,0.3,0.86,0.46,2.89,0.73,0.77,14,1.12,1.63,0.31
(주)까뮤이앤씨,013700,2012/12,0.4,2.1,0.5,4.26,0.93,0.98,18.25,3.48,2.13,0.36
(주)까뮤이앤씨,013700,2013/12,0.45,2.24,0.56,7.13,0.73,0.75,25.93,7.07,2.52,0.35
(주)까뮤이앤씨,013700,2014/12,0.83,3.56,1.08,6.83,1.72,1.75,92.72,12.4,3.53,0.72
(주)까뮤이앤씨,013700,2015/12,1.02,3.25,1.49,5.68,2.71,2.8,90.94,16.17,3.37,1.09
(주)까뮤이앤씨,013700,2016/12,1.03,2.88,1.59,5.79,2.57,2.64,101.28,9.59,3.03,1.11
(주)까뮤이앤씨,013700,2017/12,1.22,3.12,1.99,6.58,3.96,4.1,121.29,8.3,3.49,1.45
(주)까뮤이앤씨,013700,2018/12,0.82,1.96,1.42,4.49,2.77,2.89,67.2,5.97,2.33,1.08
(주)까뮤이앤씨,013700,2019/12,1.82,4.34,3.14,12.23,4.82,4.96,176.64,14.13,5.67,2.44
(주)까뮤이앤씨,013700,2020/12,0.97,2.1,1.78,10.66,2.54,2.6,121.7,6.51,3.13,1.41
(주)까뮤이앤씨,013700,2021/12,0.91,1.8,1.82,13.86,2.79,2.92,64.13,6.1,3.08,1.4
(주)까뮤이앤씨,013700,2022/12,1,2.19,1.84,13.71,2.85,3.04,46.52,6.99,3.69,1.33
(주)나이스홀딩스,034310,2011/12,0.08,0.11,0.34,0,0.59,0.59,0,15.99,1.74,0.27
(주)나이스홀딩스,034310,2012/12,0.1,0.11,0.79,0,1.22,1.22,0,20.27,2.2,0.67
(주)나이스홀딩스,034310,2013/12,0.07,0.08,1.61,37507.18,1.27,1.27,0,15.26,1.67,1
(주)나이스홀딩스,034310,2014/12,0.07,0.08,0.71,37917.82,1.87,1.87,0,16.23,1.11,0.82
(주)나이스홀딩스,034310,2015/12,0.08,0.1,0.51,0,4.14,4.14,0,18.55,1.28,0.58
(주)나이스홀딩스,034310,2016/12,0.09,0.11,0.51,0,3.75,3.75,0,20.99,1.55,0.47
(주)나이스홀딩스,034310,2017/12,0.1,0.12,0.61,0,3.32,3.32,0,20.44,1.9,0.53
(주)나이스홀딩스,034310,2018/12,0.1,0.12,0.55,0,5,5,0,20.17,2.08,0.6
(주)나이스홀딩스,034310,2019/12,0.1,0.13,0.47,0,7.14,7.14,0,21.97,2.21,0.56
(주)나이스홀딩스,034310,2020/12,0.09,0.12,0.3,0,3.21,3.21,0,17.33,1.97,0.32
(주)나이스홀딩스,034310,2021/12,0.09,0.14,0.28,0,1.87,1.87,0,18.43,2.09,0.29
(주)나이스홀딩스,034310,2022/12,0.1,0.15,0.29,0,1.72,1.72,0,18.47,1.99,0.27
(주)남선알미늄,008350,2011/12,1.41,7.35,1.74,7.47,2.49,2.98,14.94,4,4.15,1.15
(주)남선알미늄,008350,2012/12,1.34,5.87,1.73,8.56,2.51,3,15.33,3.8,4.42,1.16
(주)남선알미늄,008350,2013/12,1.49,5.35,2.07,10.81,3.05,3.61,19.7,4.18,5.21,1.41
(주)남선알미늄,008350,2014/12,1.43,4.31,2.14,11.31,2.91,3.51,17.23,4.15,5.08,1.4
(주)남선알미늄,008350,2015/12,1.33,3.68,2.09,13.93,2.53,3.35,10.36,4.39,5.29,1.28
(주)남선알미늄,008350,2016/12,1.41,3.55,2.33,14.54,2.69,3.84,9.01,4.96,6.2,1.39
(주)남선알미늄,008350,2017/12,1.41,2.96,2.69,13.68,2.89,3.81,11.94,4.92,6.35,1.56
(주)남선알미늄,008350,2018/12,1.2,2.2,2.65,12.48,2.6,3.08,16.84,4.55,5.04,1.52
(주)남선알미늄,008350,2019/12,1.11,1.88,2.68,12.55,2.53,2.91,19.32,5.08,4.34,1.57
(주)남선알미늄,008350,2020/12,0.94,1.53,2.45,12.07,2.15,2.57,13.21,5.04,3.85,1.39
(주)남선알미늄,008350,2021/12,0.83,1.34,2.2,11.07,1.87,2.47,7.62,5.23,3.63,1.21
(주)남선알미늄,008350,2022/12,0.9,1.34,2.78,12.78,1.89,2.55,7.34,6.83,4.26,1.32
(주)남성,004270,2011/12,0.3,0.67,0.54,10.31,0.75,0.75,445.79,1,14.3,0.36
(주)남성,004270,2012/12,0.3,0.69,0.52,7.95,0.74,0.74,333.34,1.03,14.92,0.34
(주)남성,004270,2013/12,0.31,0.7,0.57,4.23,0.78,0.78,372.71,1.2,15.75,0.37
(주)남성,004270,2014/12,0.35,0.73,0.66,4.11,0.82,0.82,311.3,1.31,16.96,0.4
(주)남성,004270,2015/12,0.36,0.77,0.67,6.43,0.83,0.83,219.34,1.21,18.17,0.41
(주)남성,004270,2016/12,0.41,0.91,0.75,5.51,1.14,1.15,215.23,1.59,20.63,0.51
(주)남성,004270,2017/12,0.46,0.97,0.88,4.56,1.61,1.62,243.52,2.36,22.4,0.62
(주)남성,004270,2018/12,0.38,0.75,0.76,3.67,1.18,1.19,163.6,2,18.35,0.51
(주)남성,004270,2019/12,0.34,0.68,0.69,3.83,0.98,0.98,172.14,1.88,16.23,0.45
(주)남성,004270,2020/12,0.41,0.83,0.83,4.51,1.16,1.17,83.31,2.57,18.66,0.54
(주)남성,004270,2021/12,0.41,0.84,0.81,3.45,1.1,1.18,16.46,2.81,32.03,0.53
(주)남성,004270,2022/12,0.27,0.52,0.55,3.17,0.77,0.83,10.97,2.17,43.3,0.36
(주)넥센,005720,2011/12,0.57,0.95,1.43,21.57,1.86,2.35,9.03,4.33,3.92,0.97
(주)넥센,005720,2012/12,0.45,0.66,1.38,18.88,1.88,2.35,9.41,4.34,3.46,1
(주)넥센,005720,2013/12,0.41,0.54,1.62,17.85,2.23,2.83,10.56,5.22,3.34,1.13
(주)넥센,005720,2014/12,0.38,0.5,1.68,18.57,2.37,2.99,11.55,5.79,2.8,1.16
(주)넥센,005720,2015/12,0.34,0.43,1.65,21.53,2.29,2.81,12.47,5.72,2.29,1.18
(주)넥센,005720,2016/12,0.33,0.41,1.85,24.18,2.25,2.74,12.59,5.92,2.28,1.26
(주)넥센,005720,2017/12,0.34,0.42,1.97,14.62,1.98,2.32,13.35,5.1,2.04,1.18
(주)넥센,005720,2018/12,0.52,0.62,3.13,16.23,2.91,3.42,19.64,6.83,2.86,1.74
(주)넥센,005720,2019/12,0.54,0.62,3.89,17.67,3.42,4.09,20.82,7.06,3,2.06
(주)넥센,005720,2020/12,0.53,0.61,3.95,16.56,3.07,3.55,22.43,6.51,2.99,1.93
(주)넥센,005720,2021/12,0.72,0.85,4.64,16.37,3.38,3.93,24.02,6.48,4.35,2.12
(주)넥센,005720,2022/12,1.01,1.19,6.57,20.86,4.36,5.08,30.6,8.51,6.32,2.81
(주)넥솔론,110570,2011/12,0.63,3.71,0.77,12.95,2.42,3.63,7.24,7.74,1.03,0.95
(주)넥솔론,110570,2012/12,0.37,2.64,0.43,4.95,1.71,2.9,4.19,6.52,0.54,0.53
(주)넥솔론,110570,2013/12,0.36,5.59,0.38,3.37,1.88,2.82,5.65,8.3,0.5,0.41
(주)넥솔론,110570,2014/12,0.36,0,0.29,2.57,2.23,3.28,6.95,11.87,0.49,0.3
(주)넥솔론,110570,2015/12,0.3,0,0.22,2.91,2.62,4.59,6.09,12.98,0.38,0.32
(주)넥솔론,110570,2016/12,0.34,0,0.32,55.33,3.37,5.85,7.97,16.31,0.41,1.31
(주)노루페인트,090350,2011/12,0.81,1.65,1.57,6.23,2.32,3.11,9.09,3.75,1.53,1.22
(주)노루페인트,090350,2012/12,0.79,1.78,1.42,5.77,2.12,2.79,8.85,3.59,1.59,1.17
(주)노루페인트,090350,2013/12,0.78,1.79,1.38,5.93,2.19,2.93,8.7,3.49,1.58,1.15
(주)노루페인트,090350,2014/12,0.81,1.82,1.46,5.9,2.32,3.09,9.37,3.35,1.64,1.15
(주)노루페인트,090350,2015/12,0.8,1.76,1.48,5.77,2.24,2.99,8.91,3.26,1.64,1.19
(주)노루페인트,090350,2016/12,0.81,1.69,1.55,5.56,2.22,2.89,9.56,3.31,1.68,1.21
(주)노루페인트,090350,2017/12,0.89,1.75,1.79,5.69,2.47,3.16,11.33,3.62,1.85,1.35
(주)노루페인트,090350,2018/12,0.98,1.87,2.05,5.96,2.74,3.55,11.98,3.96,2.05,1.49
(주)노루페인트,090350,2019/12,1,1.9,2.12,6.07,2.64,3.45,11.34,4.14,2.13,1.49
(주)노루페인트,090350,2020/12,0.95,1.82,1.98,5.43,2.32,3.06,9.51,4.2,2.08,1.29
(주)노루페인트,090350,2021/12,1.08,2.09,2.23,5.79,2.56,3.4,10.45,4.85,2.41,1.44
(주)노루페인트,090350,2022/12,1.12,2.13,2.35,5.8,2.65,3.53,10.72,5.03,2.47,1.54
(주)노루홀딩스,000320,2011/12,0.1,0.13,0.35,0,1.59,1.59,0,0,1.73,0.53
(주)노루홀딩스,000320,2012/12,0.1,0.14,0.38,0,1.28,1.28,0,0,2.23,0.51
(주)노루홀딩스,000320,2013/12,0.15,0.19,0.58,0,1.2,1.2,0,0,4.79,0.56
(주)노루홀딩스,000320,2014/12,0.13,0.16,0.53,0,0.85,0.85,0,0,4.44,0.44
(주)노루홀딩스,000320,2015/12,0.12,0.15,0.52,0,0.82,0.82,0,0,4.27,0.42
(주)노루홀딩스,000320,2016/12,0.25,0.31,1.24,0,1.34,1.34,0,0,10.64,0.87
(주)노루홀딩스,000320,2017/12,0.12,0.14,0.71,0,0.52,0.52,0,0,5.45,0.39
(주)노루홀딩스,000320,2018/12,0.09,0.11,0.58,0,0.43,0.43,0,0,3.59,0.32
(주)노루홀딩스,000320,2019/12,0.08,0.1,0.54,0,0.47,0.47,0,0,2.27,0.35
(주)노루홀딩스,000320,2020/12,0.05,0.06,0.32,0,0.33,0.33,0,0,0.98,0.25
(주)노루홀딩스,000320,2021/12,0.06,0.07,0.35,0,0.41,0.41,0,0,0.9,0.28
(주)노루홀딩스,000320,2022/12,0.05,0.06,0.32,0,0.53,0.53,0,0,0.67,0.3
(주)녹십자,006280,2011/12,0.89,1.2,3.43,10.27,1.47,2.4,3.81,3.9,3.12,1.07
(주)녹십자,006280,2012/12,0.83,1.11,3.36,9.46,1.6,2.8,3.76,3.56,2.79,1.14
(주)녹십자,006280,2013/12,0.82,1.06,3.55,9.95,1.73,3.26,3.68,3.71,2.54,1.23
(주)녹십자,006280,2014/12,0.75,1.01,2.94,8.57,1.55,2.89,3.32,3.85,2.38,1.08
(주)녹십자,006280,2015/12,0.71,1,2.52,8.01,1.43,2.62,3.13,3.91,2.18,0.99
(주)녹십자,006280,2016/12,0.75,1.06,2.58,9.18,1.5,2.69,3.41,3.71,2.11,1.08
(주)녹십자,006280,2017/12,0.73,1.09,2.23,8.76,1.44,2.55,3.31,3.5,2.14,1.09
(주)녹십자,006280,2018/12,0.72,1.09,2.14,8.37,1.42,2.59,3.15,3.43,2.23,1.09
(주)녹십자,006280,2019/12,0.69,1.09,1.88,9.29,1.45,2.75,3.07,3.34,2.11,1.05
(주)녹십자,006280,2020/12,0.68,1.14,1.69,10.78,1.4,2.52,3.17,3.56,2.15,0.95
(주)녹십자,006280,2021/12,0.62,1.01,1.6,11.31,1.32,2.36,2.96,3.56,2.05,0.88
(주)녹십자,006280,2022/12,0.64,1.01,1.79,12.62,1.57,3.14,3.14,3.96,2.13,1.08
(주)녹십자홀딩스,005250,2011/12,0.04,0.07,0.09,0,0.3,0.3,0,0,1.41,0.12
(주)녹십자홀딩스,005250,2012/12,0.04,0.06,0.12,0,0.39,0.39,0,0,1.01,0.15
(주)녹십자홀딩스,005250,2013/12,0.05,0.06,0.19,0,4.51,4.51,0,0,0.88,0.37
(주)녹십자홀딩스,005250,2014/12,0.05,0.07,0.2,0,0.57,3.12,0.7,0,0.78,0.24
(주)녹십자홀딩스,005250,2015/12,0.06,0.09,0.22,0,0.32,3.18,0.36,0,0.87,0.17
(주)녹십자홀딩스,005250,2016/12,0.12,0.17,0.36,0,0.61,5.55,0.69,0,1.41,0.31
(주)녹십자홀딩스,005250,2017/12,0.13,0.2,0.36,0,0.82,2.55,1.21,0,1.5,0.33
(주)녹십자홀딩스,005250,2018/12,0.14,0.24,0.36,0,1.17,1.63,4.12,0,1.97,0.35
(주)녹십자홀딩스,005250,2019/12,0.07,0.11,0.17,0,1.04,1.04,217.36,0,1.11,0.2
(주)녹십자홀딩스,005250,2020/12,0.08,0.13,0.2,0,1.11,1.11,0,0,2.13,0.21
(주)녹십자홀딩스,005250,2021/12,0.07,0.12,0.17,0,0.81,0.81,0,0,2.39,0.19
(주)녹십자홀딩스,005250,2022/12,0.06,0.1,0.16,0,1.67,1.67,0,0,1.94,0.26
(주)농심,004370,2011/12,0.92,1.35,2.88,6.34,2.45,2.87,16.99,12.93,2.11,1.42
(주)농심,004370,2012/12,0.92,1.34,2.95,6.84,2.49,2.96,15.71,12.4,2.11,1.45
(주)농심,004370,2013/12,0.89,1.27,2.98,6.94,2.43,2.9,14.95,11.94,2.07,1.45
(주)농심,004370,2014/12,0.85,1.18,3.01,6.77,2.37,2.88,13.42,11.67,2.07,1.42
(주)농심,004370,2015/12,0.86,1.18,3.12,7.28,2.39,2.89,13.77,12.1,2.24,1.45
(주)농심,004370,2016/12,0.81,1.09,3.19,7.19,2.18,2.57,14.41,11.54,2.31,1.37
(주)농심,004370,2017/12,0.8,1.02,3.68,7.93,2.24,2.63,14.87,11.24,2.33,1.46
(주)농심,004370,2018/12,0.79,0.99,3.78,8.71,2.23,2.66,13.57,11.49,2.31,1.47
(주)농심,004370,2019/12,0.78,1,3.49,8.68,2.34,2.86,12.81,11.82,2.31,1.46
(주)농심,004370,2020/12,0.84,1.08,3.86,8.84,2.9,3.68,13.71,12.92,2.46,1.74
(주)농심,004370,2021/12,0.83,1.05,4.12,8.39,2.9,3.67,13.74,12.77,2.42,1.8
(주)농심,004370,2022/12,0.92,1.16,4.4,8.95,2.95,3.67,14.97,13.14,2.63,1.86
(주)농심홀딩스,072710,2011/12,0.03,0.04,0.29,0,5.03,5.03,0,0,1522.84,0.43
(주)농심홀딩스,072710,2012/12,0.04,0.04,0.34,0,593.88,593.88,0,0,2720.1,2.3
(주)농심홀딩스,072710,2013/12,0.04,0.04,0.37,0,8,8,0,0,5625.01,0.65
(주)농심홀딩스,072710,2014/12,0.04,0.04,0.44,0,7.9,7.9,0,0,20565.51,0.72
(주)농심홀딩스,072710,2015/12,0.03,0.03,0.42,0,12.54,12.54,0,0,0,9.12
(주)농심홀딩스,072710,2016/12,0.03,0.04,0.47,0,3.95,3.95,0,0,39442.73,0.75
(주)농심홀딩스,072710,2017/12,0.03,0.04,0.54,0,1.55,1.55,0,0,6209.23,0.58
(주)농심홀딩스,072710,2018/12,0.03,0.03,0.59,0,0.73,0.73,0,0,3263.42,0.71
(주)농심홀딩스,072710,2019/12,0.03,0.03,0.56,0,0.52,0.52,0,0,462.99,0.36
(주)농심홀딩스,072710,2020/12,0.03,0.03,0.99,0,0.87,0.87,0,0,339.44,0.51
(주)농심홀딩스,072710,2021/12,0.03,0.03,4.39,0,2.13,2.13,0,0,262.3,2.03
(주)농심홀딩스,072710,2022/12,0.04,0.04,3.27,0,1.14,1.14,0,0,226.28,1.11
(주)다우기술,023590,2011/12,0.28,0.41,0.93,8.94,1.08,1.16,14.11,4.1,2.44,0.58
(주)다우기술,023590,2012/12,0.32,0.46,1.11,9.08,1.24,1.33,17.38,4.37,1.91,0.68
(주)다우기술,023590,2013/12,0.32,0.47,1.04,10.11,1.12,1.21,15.82,5.01,1.88,0.61
(주)다우기술,023590,2014/12,0.36,0.52,1.15,14.6,1.28,1.37,18.63,6.69,2.33,0.65
(주)다우기술,023590,2015/12,0.36,0.54,1.05,13.68,1.22,1.28,23.88,6.08,2.44,0.67
(주)다우기술,023590,2016/12,0.3,0.45,0.87,14.65,1.18,1.22,35.53,6.15,2.35,0.7
(주)다우기술,023590,2017/12,0.26,0.37,0.86,26.9,1.46,1.47,255.53,8.1,2.33,0.68
(주)다우기술,023590,2018/12,0.26,0.38,0.86,49.09,1.55,1.56,319.66,13.27,2.28,0.76
(주)다우기술,023590,2019/12,0.29,0.42,0.91,110.17,1.4,1.4,534.77,20.41,2.39,0.96
(주)다우기술,023590,2020/12,0.28,0.45,0.74,74.99,0.97,0.97,8356.75,18,2.82,0.59
(주)다우기술,023590,2021/12,0.27,0.47,0.62,77.49,0.83,0.83,14069.18,18.65,3.04,0.54
(주)다우기술,023590,2022/12,0.28,0.49,0.63,126.86,0.94,0.94,13380.82,18.4,2.54,0.57
(주)다이나믹디자인,145210,2011/12,0.71,1.8,1.16,13.87,1.85,2.16,13.07,4.85,2.52,0.95
(주)다이나믹디자인,145210,2012/12,0.69,1.46,1.32,13.41,2.42,2.94,13.62,4.91,2.33,1.1
(주)다이나믹디자인,145210,2013/12,0.63,1.18,1.36,12.23,2.58,3.2,13.35,4.63,2.18,1.18
(주)다이나믹디자인,145210,2014/12,0.57,1.03,1.27,14.47,2.35,2.81,14.47,4.33,1.74,1
(주)다이나믹디자인,145210,2015/12,0.47,0.81,1.1,13.2,1.84,2.19,11.63,3.27,1.38,0.73
(주)다이나믹디자인,145210,2016/12,0.48,0.86,1.09,22.74,1.85,2.2,11.73,5.76,1.45,0.72
(주)다이나믹디자인,145210,2017/12,0.48,1.32,0.75,15.96,2.04,2.48,11.35,11.9,1.22,0.57
(주)다이나믹디자인,145210,2018/12,0.49,3.78,0.56,7.36,1.71,2.1,9.2,4.29,1.08,0.44
(주)다이나믹디자인,145210,2019/12,0.46,9.18,0.49,8.46,1.42,1.63,10.92,3.26,0.99,0.4
(주)다이나믹디자인,145210,2020/12,0.36,1.48,0.47,9.26,0.92,1.01,11.18,2.27,0.89,0.38
(주)다이나믹디자인,145210,2021/12,0.25,0.59,0.44,10.86,0.53,0.56,9.34,1.95,0.86,0.3
(주)다이나믹디자인,145210,2022/12,0.35,0.69,0.7,12.41,0.88,0.96,10.45,3.56,1.12,0.44
(주)다함이텍,009280,2011/12,0.02,0.02,3.06,0,0.06,0.06,62.41,2.12,15.94,0.05
(주)다함이텍,009280,2012/12,0.02,0.02,2.32,0,0.08,0.08,25.48,2.34,15.02,0.08
(주)대교,019680,2011/12,0.95,1.24,4.2,102.75,2.61,2.82,35.4,21.48,6.27,1.79
(주)대교,019680,2012/12,0.95,1.21,4.49,105.87,2.47,2.65,36.36,19.83,5.62,1.7
(주)대교,019680,2013/12,0.94,1.17,4.72,111.55,2.69,2.86,44.13,19.58,5.52,1.81
(주)대교,019680,2014/12,0.91,1.13,4.62,106.24,2.52,2.68,42.49,20.13,5.62,1.71
(주)대교,019680,2015/12,0.94,1.15,4.98,113.24,2.43,2.57,44.79,23.95,5.64,1.68
(주)대교,019680,2016/12,0.96,1.17,5.26,126.72,2.44,2.55,53.16,28.23,5.11,1.72
(주)대교,019680,2017/12,0.93,1.13,5.12,106.19,2.44,2.54,59.1,29.64,4.36,1.73
(주)대교,019680,2018/12,0.87,1.07,4.67,98.03,2.53,2.64,57.27,34.93,3.83,1.74
(주)대교,019680,2019/12,0.83,1.1,3.49,140.04,2.83,2.97,59.37,43.47,3.93,1.8
(주)대교,019680,2020/12,0.7,0.98,2.49,155.37,2.72,2.88,49.12,43.5,3.84,1.6
(주)대교,019680,2021/12,0.78,1.09,2.72,158.29,3.18,3.37,57.09,59.62,4.59,1.76
(주)대교,019680,2022/12,0.88,1.28,2.86,163.8,4.64,5.05,57.41,65.68,4.91,2.15
(주)대구백화점,006370,2011/03,0.39,0.51,1.71,49.68,1.65,1.71,43.64,31.81,0.61,0.92
(주)대구백화점,006370,2012/03,0.35,0.45,1.53,52.83,1.49,1.55,40.17,25.7,0.59,0.89
(주)대구백화점,006370,2013/03,0.32,0.41,1.6,52.95,1.45,1.51,35.03,21.57,0.54,0.91
(주)대구백화점,006370,2014/03,0.33,0.4,1.71,55.1,1.72,1.81,32.89,19.12,0.54,1.06
(주)대구백화점,006370,2015/03,0.31,0.39,1.47,58.19,1.97,2.12,28.14,18.34,0.5,1.04
(주)대구백화점,006370,2016/03,0.31,0.41,1.33,62.3,2.07,2.25,25.5,19.86,0.49,0.99
(주)대구백화점,006370,2017/03,0.28,0.36,1.23,65.16,2.43,2.75,21.11,18.66,0.42,1.01
(주)대구백화점,006370,2018/12,0.23,0.33,0.8,75.97,1.58,1.82,11.81,13.01,0.4,0.61
(주)대구백화점,006370,2019/12,0.22,0.31,0.73,70.8,1.58,1.84,11.55,11.99,0.36,0.58
(주)대구백화점,006370,2020/12,0.2,0.29,0.65,72.6,1.83,2.19,10.92,12.2,0.33,0.66
(주)대구백화점,006370,2021/12,0.18,0.26,0.6,74.51,0.83,0.91,9.48,13.4,0.38,0.49
(주)대구백화점,006370,2022/12,0.17,0.25,0.55,71.06,0.5,0.53,9.33,12.94,0.49,0.31
(주)대덕,008060,2011/12,1.34,1.77,5.56,10.61,3.36,4.34,14.9,6.68,3.28,2.15
(주)대덕,008060,2012/12,1.42,1.85,6.16,10.61,3.32,4.27,14.86,7.56,3.52,2.2
(주)대덕,008060,2013/12,1.39,1.73,7,10.89,2.91,3.74,13.11,8.51,3.71,2.11
(주)대덕,008060,2014/12,1.3,1.6,6.79,12.69,2.91,3.87,11.64,9.69,3.53,2.1
(주)대덕,008060,2015/12,0.96,1.15,5.74,12.79,2,2.52,9.8,8.95,2.65,1.51
(주)대덕,008060,2016/12,0.91,1.06,6.13,14.79,1.77,2.1,11.03,8.33,2.7,1.38
(주)대덕,008060,2017/12,0.88,1.04,5.76,14.03,1.77,2.14,10.4,8.11,2.87,1.37
(주)대덕,008060,2018/12,0.68,0.79,5.15,12.9,1.45,1.75,8.39,5.12,1.82,1.15
(주)대덕,008060,2019/12,0.92,1.05,7.3,17.93,2.1,2.55,11.66,6.29,2.37,1.66
(주)대덕,008060,2020/12,0.01,0.01,0.08,0.19,0.02,0.02,0.13,0.07,0.03,0.01
(주)대덕,008060,2021/12,0.03,0.03,4.72,0,0.09,0.09,0,8.21,44.5,0.09
(주)대덕,008060,2022/12,0.04,0.04,9.91,0,0.15,0.15,0,4.2,48,0.15
(주)대동,000490,2011/12,1.08,2.38,1.97,8.18,2.38,4.74,4.78,5.34,2.43,1.29
(주)대동,000490,2012/12,1.02,2.23,1.89,8.15,2.31,5.17,4.18,5.72,2.32,1.22
(주)대동,000490,2013/12,1.08,2.44,1.93,7.75,2.36,4.82,4.62,5.29,2.53,1.22
(주)대동,000490,2014/12,0.92,2.44,1.49,5.01,1.72,2.8,4.49,3.01,2.57,0.91
(주)대동,000490,2015/12,0.78,2.23,1.2,4.31,1.37,2.36,3.25,2.55,2.41,0.74
(주)대동,000490,2016/12,0.83,2.36,1.28,5.72,1.49,2.85,3.11,3.11,2.53,0.81
(주)대동,000490,2017/12,0.83,2.43,1.25,5.78,1.48,2.6,3.43,2.89,2.62,0.77
(주)대동,000490,2018/12,0.86,2.59,1.28,5.59,1.58,2.75,3.7,3.09,2.82,0.8
(주)대동,000490,2019/12,1.13,3.54,1.65,7.36,2.14,3.67,5.15,4.12,3.69,1.07
(주)대동,000490,2020/12,1.06,3.07,1.61,7.33,2.12,3.62,5.13,4.15,3,1.04
(주)대동,000490,2021/12,1.21,3.5,1.84,7.24,2.43,4,6.21,4.6,3.32,1.19
