회사명,거래소코드,회계년도,매출액총이익률(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),광고선전비 대 매출액비율(IFRS),기업순이익률(IFRS),R & D 투자효율(IFRS),금융비용 대 총비용비율(IFRS),이자부담률(IFRS),1주당매출액(IFRS),1주당순이익(IFRS),1주당 CASH FLOW(IFRS),1주당정상영업이익(IFRS)
(주)국보디자인,066620,2015/12,11.77,4.41,5.46,9.52,88.23,95.66,0,4.42,0,-0.87,-2.42,21021.02,926,745.76,911.99
(주)국보디자인,066620,2016/12,13.48,6.21,8.51,15.29,86.52,93.03,0,7.66,0,-0.66,-1.91,25549.43,1622,2159.78,1780.05
(주)국보디자인,066620,2017/12,16.49,5.39,9.15,16.2,83.51,90.86,0,8.41,0,-0.48,-1.71,35002.94,1937,2663.59,3198.75
(주)국보디자인,066620,2018/12,14.47,6.1,8.81,14.24,85.53,92.75,0,7.72,0,-0.81,-2.85,30812.46,1934,26.51,2232.98
(주)국보디자인,066620,2019/12,10.94,4.01,5.29,8.82,89.06,95.57,0,4.2,0,-0.86,-2.74,31607.32,1341,772.85,1400.81
(주)국보디자인,066620,2020/12,14.75,6.5,7.39,12.47,85.25,91.54,0,6.91,0,-0.46,-1.18,33841.43,2375,4100.57,2863.68
(주)국보디자인,066620,2021/12,13.94,5.79,5.97,9.47,86.06,92.43,0,5.81,0,-0.17,-0.44,39396.6,2490,2067.53,2983.34
(주)국보디자인,066620,2022/12,13.44,5.76,6.77,11.53,86.56,92.19,0,6.46,0,-0.29,-0.77,44631.23,2805,3762.74,3484.31
(주)국순당,043650,2011/12,42.83,4.54,2.9,3.25,57.17,95.44,6.75,2.02,0,-1.44,-8.25,6959.2,351,404.81,317.43
(주)국순당,043650,2012/12,44.76,4.45,2.58,2.84,55.24,94.1,2.67,1.95,0,-1.13,-6.77,6447.8,313,474.79,380.46
(주)국순당,043650,2013/12,42.18,2.44,1.15,1.26,57.82,98.76,4.63,0.65,0,-1.06,-5.97,5383.52,137,385.01,66.51
(주)국순당,043650,2014/12,39.2,2.24,0.98,1.07,60.8,99.01,1.86,0.54,0,-0.97,-4.91,4993.41,117,321.95,49.38
(주)국순당,043650,2015/12,35.11,-6.48,-2.37,-2.6,64.89,111.08,2.04,-3.3,0,-2.23,-10.42,4197.23,-280,-292.04,-465.09
(주)국순당,043650,2016/12,40.08,-3.23,-1.1,-1.2,59.92,107.97,3.43,-2.3,0,-3.14,-14.16,3831.6,-126,137.45,-305.56
(주)국순당,043650,2017/12,38.53,16.39,4.82,5.25,61.47,105.97,1.78,-4.7,0,-28.66,-114.57,3364.68,559,1012.68,-200.74
(주)국순당,043650,2018/12,38.98,28.8,7.06,7.68,61.02,105.22,1.47,-2.63,0,-36.8,-119.67,2949.84,861,885.73,-154.1
(주)국순당,043650,2019/12,35.82,1.19,0.27,0.29,64.18,111.32,1.78,-0.88,0,-4.51,-15.99,2690.35,33,-213.25,-304.67
(주)국순당,043650,2020/12,44.82,30.62,7.07,7.57,55.18,89.89,0.52,4.9,0,-9.83,-32.9,2819.17,974,693.55,284.98
(주)국순당,043650,2021/12,47.32,27.35,7.18,7.77,52.68,86.49,1.26,6.04,0,-4.27,-14.81,3457.29,1073,518.53,467.1
(주)국순당,043650,2022/12,47.77,2.65,0.78,0.85,52.23,87.57,1.96,0.52,0,-0.83,-3.33,3992.54,120,198.97,496.08
(주)국영지앤엠,006050,2011/12,-0.74,-4.12,-3.25,-5.18,100.74,107.31,0.02,-3.36,0,-0.12,-0.28,2085.45,-90,115.58,-144.4
(주)국영지앤엠,006050,2012/12,1.13,11.04,7.97,12.28,98.87,103.4,0.02,8.31,0,0.45,0.96,1528.22,172,-257.08,-52.03
(주)국영지앤엠,006050,2013/12,4.95,1.71,1.55,2.07,95.05,97.61,0,2.09,0,0.6,2.15,1896.79,34,204.28,45.31
(주)국영지앤엠,006050,2014/12,5.84,0.77,0.65,0.85,94.16,96.92,0.02,0.84,0,0.23,0.84,1718.63,14,108.01,52.98
(주)국영지앤엠,006050,2015/12,1.23,-1.33,-0.87,-1.11,98.77,102.59,0,-1.03,0,-0.23,-0.73,1218.28,-18,19.67,-31.57
(주)국영지앤엠,006050,2016/12,3.62,0.75,0.6,0.77,96.38,99.52,0.01,0.47,0,-0.16,-0.54,1502.94,12,-96.28,7.27
(주)국영지앤엠,006050,2017/12,5.03,2.28,2.17,2.78,94.97,97.76,0,2.12,0,-0.06,-0.26,1801.44,43,6.86,40.42
(주)국영지앤엠,006050,2018/12,1.7,-0.63,-0.56,-0.68,98.3,101.63,0,-0.63,0,-0.08,-0.42,1613.44,-10,144.76,-26.37
(주)국영지앤엠,006050,2019/12,4.51,1.49,1.69,2.08,95.49,98.64,0,1.61,0,-0.07,-0.42,2092.36,32,-68.13,28.4
(주)국영지앤엠,006050,2020/12,0.35,-2.03,-1.88,-2.51,99.65,103.2,0,-1.83,0,0.05,0.2,1845.12,-39,157.54,-59.08
(주)국영지앤엠,006050,2021/12,-7.98,-8.83,-7.13,-10,107.98,112.25,0,-7,0,0.15,0.46,1577.01,-143,-50.95,-193.14
(주)국영지앤엠,006050,2022/12,8.12,2.92,2.81,3.95,91.88,96.66,0,2.97,0,0.18,0.58,1822.58,55,-119.07,60.79
(주)국전약품,307750,2018/12,,,,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,,,,
(주)국전약품,307750,2020/12,18.01,-4.11,-5.74,-10.29,81.99,92.82,0,-4.81,0,0.63,2.1,2092.04,0,245.46,150.25
(주)국전약품,307750,2021/12,21.02,4.73,4.9,7,78.98,92.81,0,4.99,0,0.09,0.31,1911.88,91,68.14,137.41
(주)국전약품,307750,2022/12,18.82,8.37,5.76,9.93,81.18,96.54,0,6.26,0,0.69,1.19,2113.75,177,-117.7,73.13
(주)그래디언트,035080,2011/12,0,-51.64,-1.1,-1.4,0,199.63,2.13,-2.8,0,-39.44,-7.88,156.16,-99,36.99,-128.66
(주)그래디언트,035080,2012/12,0,141.64,3.15,4.23,0,106.35,0,4.17,0,15.09,4,183.27,328,-173.68,-11.63
(주)그래디언트,035080,2013/12,0,-121.73,-2.02,-2.37,0,96.11,0.57,-1.7,0,6.06,2.15,130.5,-175,-98.93,5.08
(주)그래디언트,035080,2014/12,0,8.07,0.13,0.15,0,97.92,0,0.21,0,2.09,0.68,127.44,11,-16.71,2.65
(주)그래디언트,035080,2015/12,0,101.88,2.81,3.08,0,54.61,0,2.84,0,0.93,0.33,214.51,230,70.06,97.37
(주)그래디언트,035080,2016/12,0,-245.8,-9.22,-9.89,0,35.01,0,-9.12,0,0.69,1.58,277.59,-713,-43.54,180.4
(주)그래디언트,035080,2017/12,0,-438.55,-14.63,-15.25,0,51.68,0,-14.94,0,-1.69,-7.73,211.61,-963,133.08,102.26
(주)그래디언트,035080,2018/12,0,35.99,1.29,1.35,0,51.27,0,1.23,0,-2.79,-1.47,209.19,79,95.11,101.93
(주)그래디언트,035080,2019/12,0,47.31,1.22,1.28,0,56.55,0,0.92,5.19,-18.2,-6.7,149.05,77,102.03,64.76
(주)그래디언트,035080,2020/12,48.58,0.48,0.18,0.25,51.42,101.1,3.12,-0.07,0.76,-0.61,-0.96,2891.99,13,-147.13,-31.95
(주)그래디언트,035080,2021/12,100,-114.82,-3.01,-5.21,0,31.16,64.18,-3.35,10.76,-31.71,-0.79,186.69,-225,282.83,128.53
(주)그래디언트,035080,2022/12,0,2798.01,41.65,55.1,0,106.08,21.55,41.14,5.7,-20.2,-2.08,560.77,16118,-4368.25,-34.11
(주)그리티,204020,2011/12,,,,,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,,,,,
(주)그리티,204020,2014/12,61.76,6.59,14.31,16.42,38.24,90.14,2.62,13.42,0,-0.45,-6.97,23021.61,796,1019.28,2270.51
(주)그리티,204020,2015/12,59.5,5.25,11.24,12.77,40.5,93.72,2.6,10.4,0,-0.42,-7.04,23623.6,620,1283.41,1483.22
(주)그리티,204020,2016/12,59.26,4.63,9.24,10.61,40.74,94.47,3.25,8.61,0,-0.33,-4.92,24349.57,563,1095.12,1346.72
(주)그리티,204020,2017/12,60.36,6.24,13.12,15.19,39.64,92.26,3.33,12.59,0,-0.27,-3.93,14416.52,900,-179.31,1115.34
(주)그리티,204020,2018/12,60.32,5.14,8.08,9.37,39.68,92.06,2.82,7.5,0,-0.39,-4.19,13576.43,671,778.94,1077.43
(주)그리티,204020,2019/12,55.01,2.17,3.03,3.53,44.99,96.35,4.06,2.53,0,-0.37,-3.57,6004.96,130,-51.13,219.32
(주)그리티,204020,2020/12,52.82,1.28,1.82,2.08,47.18,97.84,3.26,1.53,0,-0.21,-2.32,5949.04,79,130.04,128.64
(주)그리티,204020,2021/12,49.79,-10.06,-13.39,-15.2,50.21,106.54,5.11,-13.6,0,-0.14,-1.81,5167.73,-534,-191.6,-337.75
(주)그리티,204020,2022/12,57.23,0.74,1.39,1.58,42.77,98.65,12.29,0.7,0,-0.37,-5.77,6927.63,51,-99.51,93.3
(주)그린플러스,186230,2011/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2014/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2015/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2016/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2017/12,,,,,,,,,,,,,,,
(주)그린플러스,186230,2018/12,17.44,5.25,4.55,9.43,82.56,90.22,0,6.27,0.8,2.11,3.34,11137.36,805,536.06,1089.27
(주)그린플러스,186230,2019/12,18.91,6.17,4.63,8.09,81.09,91.32,0,5.88,0.9,1.78,2.92,10437.72,651,-151.69,906.49
(주)그린플러스,186230,2020/12,17.41,-3.47,-2.98,-5.5,82.59,90.24,0,-1.9,0.78,1.29,2.37,11500.82,-208,1205.33,1122.17
(주)그린플러스,186230,2021/12,14.08,-5.31,-5.05,-8.62,85.92,92.5,0,-4.49,0.63,0.65,1.35,7045.9,-398,69.54,528.43
(주)그린플러스,186230,2022/12,13.5,-3.79,-3.37,-4.93,86.5,93.38,0,-3.71,0.34,-0.44,-1.06,6623.75,-278,1014.86,438.21
(주)극동자동화,272420,2014/12,,,,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,32.22,5.66,5.38,9.19,67.78,94.28,0.11,5.08,0,-0.34,-0.73,5407.26,347,457.62,385.25
(주)글로벌스탠다드테크놀로지,083450,2012/12,33.18,8.61,10.94,18.09,66.82,90.18,0.07,10.78,0,-0.13,-0.4,7456.45,768,315.15,732.25
(주)글로벌스탠다드테크놀로지,083450,2013/12,28.52,6.43,9.57,13.99,71.48,92.21,0.08,9.16,0,-0.29,-1.28,8853.96,623,202.88,689.85
(주)글로벌스탠다드테크놀로지,083450,2014/12,27.6,7.15,10.22,14.51,72.4,92.59,0.1,9.93,0,-0.22,-1,9228.93,721,1038.92,683.79
(주)글로벌스탠다드테크놀로지,083450,2015/12,31.55,4.88,6.3,8.21,68.45,95.4,0.07,5.94,0,-0.29,-1.58,8596.75,444,558.31,395.47
(주)글로벌스탠다드테크놀로지,083450,2016/12,33.09,4.59,5.4,7.31,66.91,97.08,0.11,5.06,0,-0.29,-1.29,8785.34,426,-48.22,256.32
(주)글로벌스탠다드테크놀로지,083450,2017/12,30.88,8.49,15.69,21.82,69.12,87.64,0.04,15.65,0,-0.03,-0.16,16609.37,1476,1705.47,2052.72
(주)글로벌스탠다드테크놀로지,083450,2018/12,30.89,6.7,8.78,11.07,69.11,93.15,0.05,8.32,0,-0.37,-2.22,12408.52,869,560.17,849.37
(주)글로벌스탠다드테크놀로지,083450,2019/12,37.71,11.29,16.33,20.89,62.29,85.37,0.06,15.64,0,-0.55,-3.15,16181.71,1914,1613.02,2366.88
(주)글로벌스탠다드테크놀로지,083450,2020/12,34.84,7.36,9.38,12.02,65.16,88.9,0.03,9.17,0,-0.18,-0.98,16543.74,1285,2045.97,1836.41
(주)글로벌스탠다드테크놀로지,083450,2021/12,35.01,11.06,21.59,28.27,64.99,86.53,0,21.1,0,-0.29,-2.07,31096.95,3645,2263.53,4187.29
(주)글로벌스탠다드테크놀로지,083450,2022/12,36.15,14.84,22.43,29.16,63.85,82.52,0,22,0,-0.33,-1.85,31900.42,4942,2916.63,5576.42
(주)금빛,045890,2011/12,0.94,-55.61,-22.27,-54.28,99.06,171.04,0.5,-19.83,0,3.34,4.13,1919.33,-1164,168.79,-920.37
(주)금빛,045890,2012/12,27.57,4.11,2.97,6.67,72.43,94.05,0.33,5.36,0,3.18,4.31,2918.4,131,371.75,173.72
(주)금빛,045890,2013/12,26.36,0.08,0.06,0.12,73.64,96.03,0,1.69,0,2.1,3.04,2975.86,2,60.13,118.13
(주)금빛,045890,2014/12,28.77,-2.61,-1.87,-4.35,71.23,92.96,0,-0.61,0,1.67,2.22,3013.25,-80,185.31,212.25
(주)금빛,045890,2015/12,25.19,4.27,3.1,7.22,74.81,94.58,0,2.34,0,-1.02,-1.33,3134.79,137,128.9,170.03
(주)금빛,045890,2016/12,26.07,3.93,2.37,5.16,73.93,95.34,0,3.03,0,1.05,1.21,2607.5,105,324.63,121.64
(주)금빛,045890,2017/12,21.46,-2.94,-1.72,-3.81,78.54,104.53,0,-6.47,0,-7.15,-8.64,2524.58,-76,-19.54,-114.39
(주)금빛,045890,2018/12,5.3,-14.38,-6.46,-14.34,94.7,136.1,0,-5.04,0,2.03,2.58,1895.59,-279,-66.14,-684.24
(주)금빛,045890,2019/12,13.72,-70.4,-36.8,-91.61,86.28,130.16,0,-33.44,0,4,5.62,1915.02,-1228,-471.29,-577.64
(주)금빛,045890,2020/12,11.26,-37.76,-12.86,-32.36,88.74,143.97,0,-9.59,0,5.85,5.42,771.97,-266,-45.16,-339.45
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2011/12,24.68,18.35,17.19,21.47,75.32,81.11,0.02,14.93,1.85,-2.98,-11.33,13789.7,2618,2638.61,2741.42
(주)금화피에스시,036190,2012/12,24,17.08,18.52,21.92,76,81.1,0,16.1,0.69,-2.74,-15.54,18037.38,3187,1877.98,3408.86
(주)금화피에스시,036190,2013/12,20.7,13.52,17.6,20.62,79.3,83.56,0.01,15.74,0.52,-1.71,-12.77,26105.14,3584,1536.31,4290.74
(주)금화피에스시,036190,2014/12,17.78,12.36,14.66,17.19,82.22,86.22,0.01,13.04,0.4,-1.58,-10.97,27824.67,3439,1350.71,3835.26
(주)금화피에스시,036190,2015/12,17.08,11.02,13.5,16.13,82.92,86.68,0,12.33,0.41,-1.09,-7.23,32819.98,3617,3966.58,4372.2
(주)금화피에스시,036190,2016/12,17.69,10.94,11.84,14.59,82.31,85.99,0,10.93,0.46,-0.96,-4.79,33591.22,3676,5067.22,4706.75
(주)금화피에스시,036190,2017/12,22.57,11.86,10.03,12.34,77.43,81.07,0,8.65,0.39,-1.92,-7.37,29165.53,3459,7575.78,5521.9
(주)금화피에스시,036190,2018/12,23.28,18.89,16.65,19.69,76.72,80.46,0,15.23,0.3,-1.98,-9.18,33683.03,6363,3518.41,6582.51
(주)금화피에스시,036190,2019/12,20.97,14.11,10.16,11.52,79.03,83.02,0,8.45,0.52,-2.78,-14.58,29862.91,4214,2557.94,5072.18
(주)금화피에스시,036190,2020/12,15.92,10.52,8.36,9.32,84.08,88.24,0.01,6.03,0.32,-3.24,-22.51,34298.36,3640,3006.85,4034.99
(주)금화피에스시,036190,2021/12,14.65,10.83,8.29,9.11,85.35,89.72,0.01,7.18,0.35,-1.6,-12.2,34330.37,3776,2028.5,3528.63
(주)금화피에스시,036190,2022/12,14.88,12.39,8.87,10.39,85.12,89.57,0.02,6.87,0.45,-3.08,-13.7,36876.07,4642,708.9,3845.04
(주)기가레인,049080,2013/12,20.03,11.77,9.01,17.69,79.97,86.38,0.07,10.7,0,2.47,3.45,7841.08,927,907.97,1068.3
(주)기가레인,049080,2014/12,19.05,9.5,7.08,12.98,80.95,88.99,0.13,7.64,0,0.81,1.24,5391.91,512,814.86,593.8
(주)기가레인,049080,2015/12,-18.69,-22.91,-9.96,-19.69,118.69,130.6,0.25,-9.18,0,1.32,1.58,3459.86,-793,-19.85,-1058.81
(주)기가레인,049080,2016/12,-2.99,-15.33,-7.17,-17.62,102.99,113.7,0.11,-5.88,0,2.29,2.18,3976.24,-610,-185.22,-544.93
(주)기가레인,049080,2017/12,16.38,-0.45,-0.24,-0.55,83.62,94.76,0.1,1.18,0,2.5,2.54,1901.96,-10,-82.4,99.57
(주)기가레인,049080,2018/12,15.12,-20.7,-13.33,-30.44,84.88,101.65,0.1,-11.47,0,2.48,3.32,2275.5,-462,-184.96,-37.55
(주)기가레인,049080,2019/12,-20.24,-69.83,-30.32,-93.37,120.24,142.18,0.18,-27.91,0,3.2,3.57,1212.05,-859,158.9,-511.26
(주)기가레인,049080,2020/12,-4.26,-66.38,-23.25,-63.9,104.26,135.12,0.1,-20.13,0,5.46,4.92,724.44,-469,-60.41,-254.44
(주)기가레인,049080,2021/12,20.14,6.17,4.38,7.48,79.86,95.94,0.02,5.92,0,2.16,3.72,870.4,56,93.55,35.31
(주)기가레인,049080,2022/12,5.22,-11.79,-7.4,-10.68,94.78,110.85,0.19,-6.98,0,0.56,1.35,720.23,-85,-12.25,-78.13
(주)기산텔레콤,035460,2011/12,11.92,-24.34,-13.79,-24.14,88.08,120.1,0.02,-12.38,0,1.97,3.29,2534.1,-644,35.13,-509.31
(주)기산텔레콤,035460,2012/12,23.73,2.91,2.7,4.32,76.27,92.15,0,3.84,0,1.24,3.05,3434.42,104,511.2,269.69
(주)기산텔레콤,035460,2013/12,21.42,4.24,3.95,5.85,78.58,95.69,0,4.1,0,0.17,0.47,3373.5,149,132.79,145.35
(주)기산텔레콤,035460,2014/12,22.75,1.58,1.18,1.81,77.25,99.44,0.08,0.54,0,-0.82,-1.82,2902.4,48,197.87,16.34
(주)기산텔레콤,035460,2015/12,18.35,1.24,1.04,1.5,81.65,99.67,0.11,0.68,0,-0.42,-1.19,3187.48,41,438.12,10.52
(주)기산텔레콤,035460,2016/12,21.35,-7.03,-3.43,-4.55,78.65,107.99,0.1,-3.94,0,-0.94,-2.04,1693.41,-121,-115.28,-135.34
(주)기산텔레콤,035460,2017/12,20.66,-7.05,-4.55,-5.72,79.34,102.87,0.06,-5.34,0,-1.13,-3.86,2028.36,-145,181.59,-58.21
(주)기산텔레콤,035460,2018/12,15.43,-23.29,-14.7,-17.91,84.57,111.22,0,-15.77,0,-1.33,-5.97,1705.68,-403,-156.15,-191.41
(주)기산텔레콤,035460,2019/12,25.31,7.22,5.94,7.27,74.69,91.6,0,4.97,0,-1.23,-5.27,2095.42,153,377.39,176.02
(주)기산텔레콤,035460,2020/12,17,-5.63,-3.64,-4.92,83,104.34,0,-4.12,0,-0.69,-1.85,1837.58,-105,-177.27,-79.83
(주)기산텔레콤,035460,2021/12,14.32,-13.98,-6.38,-8.84,85.68,118.22,0,-6.91,0,-0.97,-1.9,1243.66,-176,-32.89,-226.54
(주)기산텔레콤,035460,2022/12,24.23,4.56,2.89,3.84,75.77,95.2,0,2.66,0,-0.37,-0.94,1647.49,76,32.39,79.02
(주)까스텔바작,308100,2016/12,,,,,,,,,,,,,,,
(주)까스텔바작,308100,2017/12,67.01,7.69,9.98,12.27,32.99,85.84,4.94,10.04,0,0.05,0.29,83289.1,0,6482.9,11793.02
(주)까스텔바작,308100,2018/12,63.07,12.29,15.83,19.62,36.93,84.01,3.62,15.82,0,-0.01,-0.06,92092.22,1887,11285.68,14726.6
(주)까스텔바작,308100,2019/12,61.51,8.75,8.47,10.09,38.49,88.54,4.87,8.42,0,-0.05,-0.29,12780.17,1117,307.69,1464.12
(주)까스텔바작,308100,2020/12,60.89,3.95,2.81,3.37,39.11,88.13,3.12,2.75,0,-0.08,-0.34,10176.34,402,100.77,1207.75
(주)까스텔바작,308100,2021/12,50.76,-6.88,-4.24,-6.02,49.24,104.43,5.6,-3.39,0,1.25,2.85,10128.25,-697,820.59,-449
(주)까스텔바작,308100,2022/12,47.86,-10.11,-5.06,-8.62,52.14,110.31,4.77,-3.93,0,1.9,2.73,8990.02,-936,-48.06,-927.02
(주)꿈비,407400,2021/12,,,,,,,,,,,,,,,
(주)꿈비,407400,2022/12,33.12,4.9,8.23,16.2,66.88,95.77,3.54,9.24,2.08,0.62,2.06,21953.89,216,-2726.88,929.64
(주)나노,187790,2014/12,,,,,,,,,,,,,,,
(주)나노,187790,2015/12,-17.93,-69.26,-14.2,-32.36,117.93,148.64,0.04,-11.75,0,6.08,4.36,625.68,-469,-423.52,-304.36
(주)나노,187790,2016/12,-17.25,-97.45,-27.72,-61.13,117.25,150.93,0.01,-24.58,0,5.93,5.75,750.44,-723,-9.64,-382.17
(주)나노,187790,2017/12,17.86,-9.45,-4.86,-8.83,82.14,94.9,0.01,-3.3,0,2.7,3.47,784.19,-74,-12.05,39.96
(주)나노,187790,2018/12,14.73,-16.4,-8.93,-13.78,85.27,97.71,0,-7.49,0,2.23,4.1,2180.04,-287,373.86,49.87
(주)나노,187790,2019/12,13.06,1.24,0.68,1.03,86.94,96.4,0,2.04,0,2.43,4.03,1489.31,19,74.01,53.56
(주)나노,187790,2020/12,15.13,-12.82,-6.52,-10.21,84.87,99.01,0,-5.75,0,1.3,2.12,1408.64,-182,323.12,13.99
(주)나노,187790,2021/12,18.8,-45.7,-25.62,-45.33,81.2,92.98,0,-24.92,0,0.84,1.61,1326.34,-622,1.6,93.08
(주)나노,187790,2022/12,13,-16.6,-14.96,-33.8,87,99.27,0,-13.35,0,1.48,2.89,1893.45,-319,197.12,13.78
(주)나노브릭,286750,2015/12,,,,,,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,,,,,,
(주)나노브릭,286750,2017/12,6.66,-73.83,-24.54,-1074.43,93.34,132.8,0.27,-18,0,11.24,6.7,1781.68,-1343,-223.93,-584.33
(주)나노브릭,286750,2018/12,20.58,16.47,6.56,122.34,79.42,117.97,1.15,12.87,0,10.99,6.66,2140.96,353,-123.36,-384.75
(주)나노브릭,286750,2019/12,24.44,-9.81,-3.58,-9.74,75.56,119.45,1.9,-1.64,0,4.23,3.06,1941.33,-185,-346.67,-377.66
(주)나노브릭,286750,2020/12,39.49,-1.06,-0.39,-0.65,60.51,99.22,0.11,0.11,0,1.32,1.27,1897.31,-20,431.13,14.74
(주)나노브릭,286750,2021/12,37.82,-40.32,-10.25,-21.28,62.18,123.34,0.87,-9.27,0,2.67,1.9,759.15,-360,-312.88,-177.21
(주)나노브릭,286750,2022/12,31.72,-36.54,-8.53,-23.12,68.28,150.18,0.85,-5.98,0,5.24,4.04,348.86,-131,-52.98,-175.05
(주)나노신소재,121600,2011/12,43.87,14.06,7.67,11.2,56.13,91.33,0.57,7.84,0,0.33,0.55,4629.39,676,-287.24,623.73
(주)나노신소재,121600,2012/12,30.58,-5.7,-1.9,-2.34,69.42,102.54,0.71,-1.87,0,0.1,0.19,3269.31,-191,158.86,-82.89
(주)나노신소재,121600,2013/12,36.03,4.21,1.66,1.97,63.97,94.93,1.06,1.95,0,0.74,1.86,3709.44,160,291.31,188.08
(주)나노신소재,121600,2014/12,44.29,13.37,5.36,6.25,55.71,86.97,0.4,5.46,0,0.27,0.69,3861.43,529,149.36,503.2
(주)나노신소재,121600,2015/12,45.92,17.9,10.01,11.4,54.08,78.76,0.03,10.06,0,0.12,0.43,3976.69,722,1009.79,844.78
(주)나노신소재,121600,2016/12,43.41,14.49,7.13,7.86,56.59,84.65,0.03,7.06,0,-0.16,-0.77,3777.25,549,679.29,579.75
(주)나노신소재,121600,2017/12,45.42,14.91,7.84,8.46,54.58,81.33,0.64,7.83,0,-0.03,-0.19,4170.71,634,871.82,778.58
(주)나노신소재,121600,2018/12,43.15,14.5,8.1,8.82,56.85,83.43,0.05,7.96,0,-0.3,-1.78,4782.2,708,318.37,792.58
(주)나노신소재,121600,2019/12,39.51,11.96,5.85,6.41,60.49,89.38,0.08,5.7,0,-0.34,-1.76,4445.51,545,1119.67,472.03
(주)나노신소재,121600,2020/12,32.08,3.64,1.69,1.9,67.92,96.77,0.06,1.55,0,-0.3,-1.36,4444.96,167,868.55,143.56
(주)나노신소재,121600,2021/12,35.36,13.48,7.23,8.57,64.64,89.52,0,7.25,0,0.03,0.1,5606.63,781,987.68,587.54
(주)나노신소재,121600,2022/12,42.66,24.49,11.33,12.66,57.34,78.82,0.02,10.38,0,-2.37,-9.04,6602.69,1795,1732.52,1398.26
(주)나노엔텍,039860,2011/12,5.08,-90.67,-27.45,-40.99,94.92,163.83,1.21,-27.94,0,-1.09,-1.48,672.7,-624,-283.81,-404.31
(주)나노엔텍,039860,2012/12,8.44,-47.32,-13.58,-24.59,91.56,133.63,1.18,-12.54,0,2.7,2.32,697.03,-330,-151.24,-234.42
(주)나노엔텍,039860,2013/12,25.76,1.75,0.73,1.38,74.24,94.29,0.48,2.21,0,3.45,3.13,971.71,17,187.95,55.44
(주)나노엔텍,039860,2014/12,26.72,-5.79,-2.54,-3.69,73.28,98.72,0.37,-2.35,0,0.46,0.6,897.41,-52,-50.3,11.5
(주)나노엔텍,039860,2015/12,18.95,-22.9,-8.16,-9.77,81.05,117.89,1.11,-8.16,0,-0.01,-0.03,804.87,-184,-139.78,-143.98
(주)나노엔텍,039860,2016/12,14.2,-87.01,-32.61,-45.21,85.8,143.37,1.21,-32.22,0,0.68,1.41,816.85,-711,-0.46,-354.23
(주)나노엔텍,039860,2017/12,42.62,-3.61,-1.72,-2.94,57.38,86.7,0.87,-0.82,0,1.96,2.15,905.68,-33,107.96,120.5
(주)나노엔텍,039860,2018/12,40.25,14.81,8.09,11.25,59.75,86.99,0.66,8.25,0,0.33,0.56,969.54,143,82.6,126.15
(주)나노엔텍,039860,2019/12,44.11,24.67,12.87,14.77,55.89,85.72,1.16,12.72,0,-0.32,-1.17,945.96,235,154.23,135.08
(주)나노엔텍,039860,2020/12,45.29,9.58,4.94,5.58,54.71,87.42,0.39,4.73,0,-0.43,-1.85,1028.13,98,158.15,129.3
(주)나노엔텍,039860,2021/12,48.04,22.33,12.56,14.45,51.96,83.65,0.48,12.37,0,-0.37,-1.4,1277.52,285,395.6,208.84
(주)나노엔텍,039860,2022/12,44.65,14.16,6.94,7.77,55.35,86.94,0.91,6.38,0,-1.27,-5.23,1214.46,172,285.92,158.56
(주)나노트로닉스,010670,2011/12,33.15,-5.46,-1.98,-3.72,66.85,95.14,0.04,1.28,0,8.2,6.94,1349.06,-76,-341.43,65.62
(주)나노트로닉스,010670,2012/12,46.04,-25.77,-9.67,-19.64,53.96,77.97,0.28,-5.84,0,7.97,7.55,1468.26,-398,-232.27,323.38
(주)나래나노텍,137080,2011/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,,,,,,
